"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"CHAIN O LAKES VILLAGE PWS","","","","40","Ground water","27121 ASH LANE
PO BOX 262
EAGLE ROCK, MO 65641-0000","417-342-9936","EAGLE ROCK","Barry"
"CHALETS ON TABLE ROCK LAKE","","","","25","Ground water","4827 S LANDON CT
SPRINGFIELD, MO 65810-0000","","","Stone"
"CHAMOIS PWS","","","","395","Ground water","200 S MAIN ST
CHAMOIS, MO 65024-0000","573-763-5541","CHAMOIS","Osage"
"CHAMPION FARMS SUBDIVISION","","","","30","Ground water","20 CHAMPION CIR
TROY, MO 63379-0000","636-462-1950","","Lincoln"
"CHANDLER HILL VINEYARD","","","","75","Ground water","596 DEFIANCE ROAD
DEFIANCE, MO 63341-0000","636-798-2675","","St. Charles"
"CHAPEL HILL SUBD","","","","32","Ground water","15215 E 2022 RD
STOCKTON, MO 65785-0000","","","Cedar"
"CHARITON COUNTY PWSD 2","","","","1,078","Surface water purchased","17081 HIGHWAY 24
BRUNSWICK, MO 65236-0000","660-548-3565","BRUNSWICK","Chariton"
"CHARITON LINN COUNTY PWSD 3","","","","5,913","Surface water purchased","814 W HELM ST
BROOKFIELD, MO 64628-0000","660-258-5606","BROOKFIELD","Linn"
"CHARLESTON PWS","","","","5,636","Ground water","204 N MAIN ST
CHARLESTON, MO 63834-0000","573-683-3325","CHARLESTON","Mississippi"
"CHARLEYS BUFFET","","","","200","Ground water","23785 HWY B
LINCOLN, MO 65338-0000","660-668-3806","LINCOLN","Benton"
"CHAUMETTE VINEYARD & WINERY","","","","25","Ground water","110 MAIN ST
NELSON, MO 65347-0000","","","Ste. Genevieve"
"CHELSEA ROSE SUBD","","","","78","Ground water","118 N CONISTOR LANE SUITE B290
LIBERTY, MO 64068-0000","816-521-8811","","Camden"
"CHEROKEE LAKES CAMP","","","","100","Ground water","3942 HWY 79
OFALLON, MO 63366-0000","636-978-2147","","St. Charles"
"CHERYLS LAKE HOUSE CAFE","","","","50","Ground water","96 OAK HILL RD
ELDON, MO 65026-0000","573-280-0733","","Morgan"
"CHILHOWEE PWS","","","","335","Ground water purchased","
PO BOX 183
CHILHOWEE, MO 64733-0183","660-678-4711","","Johnson"
"CHILLICOTHE MUNICIPAL UTILITIES PWS","","","","9,515","Ground water","920 WASHINGTON
PO BOX 140
CHILLICOTHE, MO 64601-0000","660-646-1664","CHILLICOTHE","Livingston"
"CHIMNEY POINT ASSN","","","","50","Ground water","CHIMNEY POINTS ASSN
PO BOX 712
WATERLOO, IA 50704-0000","319-291-1221","","Camden"
"CHRIST CENTERED CHURCH","","","","100","Ground water","2221 ALESANDRIA CROSSING
TROY, MO 63379-0000","636-528-4430","TROY","Lincoln"
"CHRISTIAN ASSOC OF TABLE ROCK LAKE","","","","80","Ground water","13192 STATE HWY 13
KIMBERLING CITY, MO 65686-0000","417-739-3200","","Stone"
"CHRISTIAN COUNTY PWSD 1","","","","258","Ground water","151 BLACKBIRD
PO BOX 226
CHADWICK, MO 65629-0000","417-634-3687","CHADWICK","Christian"
"CHULA PWS","","","","210","Ground water purchased","
PO BOX 67
CHULA, MO 64635-0000","660-247-1356","CHULA","Livingston"
"CHULA VISTA SUBDIVISION","","","","50","Ground water","49 HORIZON BAY RD
ROCKY MOUNT, MO 65072-0000","217-899-5269","","Miller"
"CHURCH IN ACTION","","","","120","Ground water","15456 LAWRENCE 2147
MOUNT VERNON, MO 65712-0000","417-413-4986","MOUNT VERNON","Lawrence"
"CHURCH OF LATTER DAY SAINTS TIPTON BRANC","","","","40","Ground water","TIPTON BRANCH 5267463
255 FAIRWOOD HILLS RD
OFALLON, IL 62269-3518","516-461-1637","","Moniteau"
"CIMARRON BAY SUBDIVISION","","","","160","Ground water","118 N CONISTOR LANE SUITE B290
LIBERTY, MO 64068-0000","816-521-8811","","Camden"
"CIRCLE C MHP","","","","90","Ground water","475 MARENS WAY
PO BOX 143
BEAUFORT, MO 63013-0000","636-584-2932","","Franklin"
"CITY UNION MISSION","","","","70","Ground water","1100 E 11TH ST
KANSAS CITY, MO 64106-0000","816-474-9380","","Benton"
"CITYDEL MHP","","","","32","Ground water","4217 GREENBRIAR DR
NIXA, MO 65714-0000","417-725-5602","","Christian"
"CLARAS NORTH 65 CAFE","","","","25","Ground water","22938 HWY 65
SEDALIA, MO 65301-0000","660-829-3322","","Pettis"
"CLAREMONT SUBDIVISION","","","","142","Ground water","24568 IVY CT
WRIGHT CITY, MO 63390-0000","","","Warren"
"CLARENCE CANNON WHOLESALE WTR COMM","","","","25","Surface water","CCWWC
34146 ROUTE U
STOUTSVILLE, MO 65283-0000","573-672-3221","","Monroe"
"CLARENCE PWS","","","","813","Surface water purchased","100 W MAPLE
PO BOX 9
CLARENCE, MO 63437-0000","660-699-2270","CLARENCE","Shelby"
"CLARK COUNTY CONS PWSD 1","","","","7,140","Ground water","RR1 BOX 30
WILLIAMSTOWN, MO 63473-0000","573-853-4550","WILLIAMSTOWN","Clark"
"CLARK PWS","","","","300","Ground water purchased","401 MAIN ST
PO BOX 118
CLARK, MO 65243-0000","573-641-5099","CLARK","Randolph"
"CLARKSBURG PWS","","","","334","Ground water","110 W STATE ST
PO BOX 134
CLARKSBURG, MO 65025-0134","573-796-4694","CLARKSBURG","Moniteau"
"CLARKSDALE PWS","","","","271","Ground water purchased","
PO BOX 47
CLARKSDALE, MO 64430-0000","816-393-5363","CLARKSDALE","DeKalb"
"CLARKSVILLE PWS","","","","442","Ground water","111 HOWARD ST
PO BOX 530
CLARKSVILLE, MO 63336-0000","573-242-3336","CLARKSVILLE","Pike"
"CLARKTON PWS","","","","1,200","Ground water","107 S MAIN
PO BOX 98
CLARKTON, MO 63837-0000","573-448-3728","CLARKTON","Dunklin"
"CLAY COUNTY PWSD 2","","","","3,157","Surface water purchased","8600 KAILL RD
LIBERTY, MO 64068-0000","816-781-1454","LIBERTY","Clay"
"CLAY COUNTY PWSD 3","","","","3,300","Ground water","210 MAIN ST
PO BOX 266
HOLT, MO 64048-0000","816-320-3343","HOLT","Clay"
"CLAY COUNTY PWSD 4","","","","970","Ground water purchased","118 N. CONISTOR LN STE B
BOX 287
LIBERTY, MO 64068-0000","816-781-8198","LIBERTY","Clay"
"CLAY COUNTY PWSD 5","","","","1,000","Surface water purchased","
PO BOX 161
LIBERTY, MO 64069-0000","816-532-0775","LIBERTY","Clay"
"CLAY COUNTY PWSD 6","","","","4,700","Surface water purchased","1061 COUCHMAN DR
PO BOX 227
KEARNY, MO 64060-0000","816-628-3220","KEARNEY","Clay"
"CLAY COUNTY PWSD 7","","","","283","Ground water purchased","9301 JJ HWY
EXCELSIOR SPRING, MO 64024-0000","816-750-4300","EXCELSIOR SPGS.","Clay"
"CLAY COUNTY PWSD 8","","","","1,904","Surface water purchased","24818 NE 148TH STREET
EXCELSIOR SPRINGS, MO 64024-8189","","KEARNEY","Clay"
"CLAY COUNTY PWSD 9","","","","2,532","Surface water purchased","102 CHURCH ST
PO BOX 278
SMITHVILLE, MO 64089-0000","816-532-3803","SMITHVILLE","Clay"
"CLEAR COVE LANDING","","","","55","Ground water","11 OAK DRIVE
PO BOX 606
KIMBERLING CITY, MO 65686-0000","417-739-5001","","Stone"
"CLEAR CREEK RV PARK","","","","25","Ground water","914 NINE HILLS ROAD
CENTERTOWN, MO 65023-0000","573-353-5190","","Benton"
"CLEAR WATER ACRES SUBD","","","","175","Ground water","171 holly st
RIDGEDALE, MO 65739-0000","417-779-5408","BLUE EYE","Taney"
"CLEARMONT PWS","","","","161","Surface water purchased","224 WEST THIRD
PO BOX 54
CLEARMONT, MO 64431-0000","660-729-4416","CLEARMONT","Nodaway"
"CLEARWATER LAKE RESORT","","","","35","Ground water","RR 3 BOX 3583
PIEDMONT, MO 63957-0000","573-223-4521","","Wayne"
"CLEARWATER STORES INC","","","","25","Ground water","CLEARWATER STORES INC  HWY HH
RR 3 BOX 3592
PIEDMONT, MO 63957-0000","573-223-4813","","Wayne"
"CLETS TRAILER PARK","","","","25","Ground water","9610 DAVID DR
POPLAR BLUFF, MO 63901-0000","573-686-4276","","Butler"
"CLEVELAND PWS","","","","661","Surface water purchased","209 WEST MAIN ST
PO BOX 68
CLEVELAND, MO 64734-0000","816-618-3412","CLEVELAND","Cass"
"CLEVENGER BRANCH MEMBERS CORP","","","","150","Ground water","CBMC DBA BIG BEAR RESORT
130 GEYSER LN
HOLLISTER, MO 65672-0000","417-496-2902","","Taney"
"CLEVER PWS","","","","2,139","Ground water","304 S CLARKE AVE
PO BOX 52
CLEVER, MO 65631-0000","417-743-2544","CLEVER","Christian"
"CLIFFS AT LONG CREEK","","","","200","Ground water","915 LONG CREEK RD
RIDGEDALE, MO 65739-0000","417-243-8905","","Taney"
"CLIMAX SPRINGS R IV SCHOOLS","","","","241","Ground water","119 NORT DR
CLIMAX SPRINGS, MO 65324-0000","573-347-2351","","Camden"
"CLINTON CO PWSD 4 SYS 1","","","","4,518","Surface water purchased","8544 SE V HWY
LATHROP, MO 64465-0000","816-580-7211","LATHROP","Clinton"
"CLINTON COUNTY PWSD 1","","","","985","Surface water purchased","7578 SW 208TH ST
TRIMBLE, MO 64492-0000","816-357-2262","TRIMBLE","Clinton"
"CLINTON COUNTY PWSD 3","","","","3,410","Surface water purchased","1209 N ASHLAND DR
CAMERON, MO 64429-0000","816-632-2055","","Caldwell, Clinton, Daviess, DeKalb"
"CLINTON COUNTY PWSD 4 SYS 2","","","","950","Surface water purchased","8544 SE V HWY
LATHROP, MO 64465-0000","816-580-7211","LATHROP","Clinton"
"CLOUD 9 RANCH CLUB INC","","","","485","Ground water","2810 CLOUD 9 DR
PO BOX 50
CAULFIELD, MO 65626-0000","417-284-7321","","Ozark"
"CLUB 60 RESTAURANT LLC","","","","42","Ground water","CLUB 60 LLC
8771 OLD HWY 60
MOUNTAIN GROVE, MO 65711-0000","417-926-9954","","Wright"
"CLUBB VILLA SENIOR LIVING","","","","180","Ground water","108 CHILTON DR
FARMINGTON, MO 63640-0000","573-327-9181","","St. Francois"
"COACHLIGHT RV PARK","","","","18","Ground water","5327 S GARRISON
CARTHAGE, MO 64836-0000","417-358-7444","CARTHAGE","Jasper"
"COASTAL CARRIERS","","","","25","Ground water","120 HAMMER LN
TROY, MO 63379-0000","636-528-8988","TROY","Lincoln"
"COBBLESTONE LODGE","","","","50","Ground water","52 COBBLESTONE LN
STEELVILLE, MO 65565-0000","573-775-2939","STEELVILLE","Crawford"
"COCONUTS","","","","400","Ground water","15208 RED HOLLOW ROAD
GRAVOIS MILL, MO 65037-0000","573-372-6500","","Morgan"
"COFFEY PWS","","","","166","Ground water purchased","COFFEY CITY HALL
100 E STATE HWY B
COFFEY, MO 64636-0000","660-605-1470","COFFEY","Daviess"
"COLE CAMP PWS","","","","1,120","Ground water","401 W MAIN ST
PO BOX 36
COLE CAMP, MO 65325-0000","660-668-4444","COLE CAMP","Benton"
"COLE COUNTY PWSD 1","","","","12,493","Ground water","4346 RAINBOW DR
JEFFERSON CITY, MO 65109-0000","573-893-2848","JEFFERSON CITY","Cole"
"COLE COUNTY PWSD 2","","","","12,945","Ground water","10009 BAKER RD
HENLEY, MO 65040-0000","573-635-7011","JEFFERSON CITY","Cole"
"COLE COUNTY PWSD 3","","","","1,875","Ground water","127 ROUTE T
JEFFERSON CITY, MO 65109-0000","573-893-4262","ST. MARTINS","Cole"
"COLE COUNTY PWSD 4","","","","7,568","Ground water","7712 ROUTE M
JEFFERSON CITY, MO 65101-0000","573-395-4578","","Cole"
"COLE COUNTY PWSD 5","","","","260","Ground water","
PO BOX 225
ST THOMAS, MO 65076-0000","573-477-3497","ST. THOMAS","Cole"
"COLE R V SCHOOL","","","","700","Ground water","14803 HWY 17
EUGENE, MO 65032-0000","573-498-4000","EUGENE","Cole"
"COLE TURKEY ACRES","","","","150","Ground water","26065 BOOTH ST
WARSAW, MO 65355-0000","816-255-6109","","Benton"
"COLEMAN ELEMENTARY SCHOOL","","","","485","Ground water","MERAMEC VALLEY R-3 SCHOOL DIST
126 N PAYNE ST
PACIFIC, MO 63069-0000","636-271-1400","","Franklin"
"COLLEGE OF THE OZARKS","","","","1,700","Surface water","PO BOX 17
POINT LOOKOUT, MO 65726-0000","417-334-6411","POINT LOOKOUT","Taney"
"COLLINS PILOT 385","","","","735","Ground water","ATTN MELODY MAYVILLE ENVIRONMENTAL MGR
5508 LONAS DR
KNOXVILLE, TN 37909-0000","865-474-2826","","St. Clair"
"COLLINS PWS","","","","156","Ground water","CITY HALL
PO BOX 48
COLLINS, MO 64738-0000","417-275-4546","COLLINS","St. Clair"
"COLONIAL MOTOR LODGE","","","","40","Ground water","1918 E MEADOWMERE
SPRINGFIELD, MO 65807-0000","417-869-1555","SPRINGFIELD","Greene"
"COLONY COVE MHP","","","","210","Ground water","SEQUIOTA INVESTMENTS INC
3951 S MENTOR 54
SPRINGFIELD, MO 65804-6680","417-886-4740","SPRINGFIELD","Greene"
"COLUMBIA PWS","http://www.gocolumbiamo.com/WaterandLight/Water/WaterQualityReport.php","","","100,733","Ground water","701  E BROADWAY
PO BOX 6015
COLUMBIA, MO 65205-6015","573-874-7300","","Boone"
"COME ON IN CAFE","","","","50","Ground water","106 KIMO LN
CLIMAX SPRINGS, MO 65324-0000","573-347-2228","CLIMAX SPRINGS","Camden"
"COMMUNITY WATER SYSTEM","","","","369","Ground water","HC 1 BOX 1652
WAPPAPELLO, MO 63966-0000","","WAPPAPELLO","Wayne"
"COMPETITION GENERAL STORE","","","","160","Ground water","10942 HWY AF
MOUNTAIN GROVE, MO 65711-0000","417-668-0122","","Laclede"
"COMPTON RIDGE CAMP","","","","250","Ground water","5040 STATE HWY 265
BRANSON, MO 65616-0000","417-338-2911","","Stone"
"CONCEPTION JUNCTION PWS","","","","231","Ground water","37229 320TH ST
CONCEPTION JCT, MO 64434-0000","660-944-2545","","Nodaway"
"CONCO QUARRIES","","","","30","Ground water","
PO BOX 50685
SPRINGFIELD, MO 65805-0000","417-742-3521","","Greene"
"CONCORDIA PWS","","","","2,500","Surface water","618 MAIN ST
PO BOX 847
CONCORDIA, MO 64020-0000","660-463-2286","CONCORDIA","Lafayette"
"CONWAY PWS","","","","788","Ground water","115 S MAIN
PO BOX 96
CONWAY, MO 65632-0000","417-589-6672","CONWAY","Laclede"
"COOKIN FROM SCRATCH","","","","200","Ground water","OZARK OIL COMPANY
90 TRUMAN ST
NEWBURG, MO 65550-0000","573-762-3116","","Phelps"
"COOL VALLEY 2014","","","","25","Ground water","30055 MEADOW DR
ROCKY MOUNT, MO 65072-0000","314-780-3714","","Morgan"
"COOL WATER COVE WATER WELL ASSN","","","","60","Ground water","945 TURKEY TREE RD
GALENA, MO 65656-0000","","","Stone"
"COOPER COUNTY CONSOLIDATED PWSD # 1","","","","2,451","Surface water purchased","16884 FARRIS CIRCLE
PO BOX 422
BOONVILLE, MO 65233-0000","660-573-3257","BOONVILLE","Cooper"
"COOPER COUNTY PWSD 1","","","","562","Ground water","25383 HWY 179
WOOLDRIGE, MO 65287-0000","660-882-7718","WOOLRIDGE","Cooper"
"COOPER COVE RESORT","","","","45","Ground water","20687 CO ROAD 221 LOOP
FLEMINGTON, MO 65650-0000","417-282-5210","","Hickory"
"COOPER CREEK RESORT","","","","200","Ground water","2131 ST HWY 265 STE D
BRANSON, MO 65616-0000","417-335-1340","","Taney"
"COPPER RIDGE CONDO","","","","60","Ground water","113 LOG HILL LANE
BALLWIN, MO 63011-0000","314-518-6398","","Camden"
"CORAL FOUNTAINS LAKESIDE ESTATES NO 1","","","","25","Ground water","27010 FR 1217
GOLDEN, MO 65658-0000","620-644-1053","","Barry"
"CORNER WATER COMPANY","","","","70","Ground water","260 CLAYTON RD
WAPPAPELLO, MO 63966-0000","573-222-9680","WAPPAPELLO","Wayne"
"CORNERSTONE BIBLE CHURCH","","","","30","Ground water","12645 HAMMER RD
NEOSHO, MO 64850-0000","417-389-6098","","Newton"
"COTTAGE RESORT","","","","85","Ground water","1575 TABLEROCK CIRCLE
BRANSON, MO 65616-0000","417-338-2621","","Stone"
"COTTERS COUNTRY JUNCTION","","","","62","Ground water","19032 HWY 174
MOUNT VERNON, MO 65712-0000","417-466-7042","","Lawrence"
"COUCH R 1 SCHOOL","","","","292","Ground water","22206 MO 142
MYRTLE, MO 65778-0000","417-938-4212","","Oregon"
"COUNTRY ACRES SUBD","","","","128","Ground water","
PO BOX 181
KNOB NOSTER, MO 65336-0000","660-563-3239","KNOB NOSTER","Johnson"
"COUNTRY AIRE APARTMENTS","","","","25","Ground water","RT 2 BOX 714
AVA, MO 65608-0000","417-250-1065","MANSFIELD","Douglas"
"COUNTRY AIRE ESTATES","","","","30","Ground water","2884 COUNTRY AIRE ESTATES
DE SOTO, MO 63020-0000","314-570-2706","","Jefferson"
"COUNTRY AIRE MHP","","","","55","Ground water","11951 COUNTRY AIRE LANE 31
PO BOX 589
MOUNTAIN GROVE, MO 65711-0000","","MOUNTAIN GROVE","Texas"
"COUNTRY COVE","","","","52","Ground water","Q D INVESTMENTS LLC
5236 BULWER AVE
ST LOUIS, MO 63147-0000","314-374-7866","","Warren"
"COUNTRY ESTATES","","","","50","Ground water","405 PAWNEE TRAIL
WRIGHT CITY, MO 63390-0000","636-359-6801","","St. Charles"
"COUNTRY FARM ESTATES HOA INC","","","","183","Ground water","130 ASHFORD DR
HOLLISTER, MO 65672-0000","417-335-5435","","Taney"
"COUNTRY LAKES RV RESORT","","","","46","Ground water","32550 HWY MM
WARSAW, MO 65355-0000","307-631-2458","","Benton"
"COUNTRY MEADOWS ESTATES","","","","120","Ground water","11 OAK DRIVE
PO BOX 606
KIMBERLING CITY, MO 65686-0000","417-739-5001","","Christian"
"COUNTRY SQUIRE VILLAGE","","","","90","Ground water","7544 TURKEY HATCH CT
WILLARD, MO 65781-0000","417-889-7131","SPRINGFIELD","Greene"
"COUNTRY STOP","","","","100","Ground water","11901 WEST HWY 32
LEBANON, MO 65536-0000","417-589-0121","","Laclede"
"COUNTRY TIME ESTATES","","","","50","Ground water","258 SUNDANCE RD
CAPE FAIR, MO 65624-0000","","","Stone"
"COUNTRY VILLAGE ESTATES SUBDIVISION","","","","51","Ground water","225 VILLAGE DRIVE
JACKSON, MO 63755-0000","573-579-7495","","Cape Girardeau"
"COUNTRY VILLAGE MHP","","","","25","Ground water","11211 HWY Z
PO BOX 7
MONETT, MO 65708-0000","417-235-5404","MONETT","Barry"
"COUNTRYSIDE RV PARK","","","","20","Ground water","5464 S LIMIT
SEDALIA, MO 65301-0000","817-564-3036","","Pettis"
"COUNTRYSIDE TRADING POST","","","","100","Ground water","1520 NE HIGHWAY 13
OSCEOLA, MO 64776-0000","417-646-2354","","St. Clair"
"COVENANT COVE RV RESORT","","","","10","Ground water","21840 EASTSIDE DRIVE
RUSHVILLE, MO 64484-0000","816-261-9735","","Platte"
"COWBOY CORRAL","","","","25","Ground water","223 CALABASH DR
SPOKANE, MO 65754-0000","417-587-6197","","Christian"
"CRABB & COMPANY","","","","100","Ground water","HC3 BOX 3775
WAPPAPELLO, MO 63966-0000","573-222-7401","","Butler"
"CRAIG PWS","","","","400","Ground water","121 S MAIN
PO BOX 236
CRAIG, MO 64437-0000","660-683-5412","CRAIG","Holt"
"CRAINS HICKORY HOLLOW RESORT","","","","30","Ground water","27922 FR 1267
SHELL KNOB, MO 65747-0000","417-858-6606","","Barry"
"CRANE PWS","","","","1,492","Ground water","CITY HALL
PO BOX 17
CRANE, MO 65633-0000","417-723-5500","CRANE","Stone"
"CRAWFORD COUNTY PWSD 1","","","","160","Ground water","539 S APPINGTON BRIDGE RD
PO BOX 807
SULLIVAN, MO 63080-0000","573-468-3362","","Crawford"
"CRAWFORD ELECTRIC COOP","","","","64","Ground water","10301 N SERVICE ROAD
PO BOX 10
BOURBON, MO 65441-0000","573-732-4415","","Crawford"
"CRAZY CATS INC","","","","25","Ground water","7579 N FARM ROAD 137
SPRINGFIELD, MO 65803-0000","417-833-4081","","Greene"
"CREATIVE KIDS LEARNING CENTER","","","","55","Ground water","
PO BOX 199
LINN, MO 65051-0000","","","Osage"
"CREATIVE LEARNING DAY SCHOOL","","","","35","Ground water","511 STATE ROAD A
PO BOX 1008
LINN CREEK, MO 65052-0000","573-346-7577","LINN CREEK","Camden"
"CREEKSIDE RV PARK","","","","25","Ground water","
PO BOX 234
GRAVOIS MILLS, MO 65037-0000","573-372-3211","","Morgan"
"CREIGHTON PWS","","","","305","Ground water purchased","
PO BOX 131
CREIGHTON, MO 64739-0000","660-499-2210","CREIGHTON","Cass"
"CRESCENT FARMS GOLF CLUB","","","","100","Ground water","745 LEWIS RD
EUREKA, MO 63025-0000","636-938-6200","","St. Louis"
"CREST LODGE RESORT","","","","60","Ground water","549 COREWOOD LANE
BRANSON WEST, MO 65737-0000","417-739-4456","","Stone"
"CRESTVIEW ACRES SUBD","","","","150","Ground water","703 W OLIVE
AURORA, MO 65605-0000","417-229-8018","","Franklin"
"CRESTVIEW MHP","","","","72","Ground water","1596 CRESTVIEW DR
SEDALIA, MO 65301-0000","660-553-1720","","Pettis"
"CROCKER PWS","","","","1,033","Ground water","418 11TH STREET
P.O. BOX 116
CROCKER, MO 65452-0000","573-736-5327","CROCKER","Pulaski"
"CROOKED TREE SUBDIVISION","","","","25","Ground water","5400 WEDGEWOOD LANE
LEES SUMMIT, MO 64064-0000","","","Stone"
"CROSS CREEK SUBD","","","","100","Ground water","CROSS CREEK PROPERTY OWNERS ASSOC INC
PO BOX 819
LINN CREEK, MO 65052-0000","","","Camden"
"CROSS POINTE CAMP AND RETREAT CENTER","","","","950","Ground water","31434 MAIN ST
ROCKY MOUNT, MO 65072-0000","573-365-0600","","Morgan"
"CROSS ROAD ACRES","","","","65","Ground water","3506 S FARM RD 219
ROGERSVILLE, MO 65742-0000","417-767-4491","ROGERSVILLE","Greene"
"CROSS ROADS RV PARK","","","","75","Ground water","508 WISEMAN ROAD
MARSHFIELD, MO 65706-0000","","","Polk"
"CROSS ROADS STORE","","","","25","Ground water","2311 ST HWY 173
GALENA, MO 65656-0000","","","Stone"
"CROSS TIMBERS PWS","","","","215","Ground water","105 PARK ST
PO BOX 24
CROSS TIMBERS, MO 65634-0000","417-770-1097","CROSS TIMBERS","Hickory"
"CROSSCREEK RV PARK","","","","50","Ground water","41 OLD TRAIL DR
ELDON, MO 65026-0000","573-365-1211","","Miller"
"CROSSROADS BAPTIST CHURCH","","","","150","Ground water","17531 STATE HWY 96
PO BOX 676
CARTHAGE, MO 64836-0000","417-359-3388","","Jasper"
"CROSSROADS CONVENIENCE STORE","","","","700","Ground water","40001 HIGHWAY 42 WEST
BRINKTOWN, MO 65443-0000","573-422-6340","","Maries"
"CROSSROADS EAGLE STOP","","","","300","Ground water","3253 E CHESTNUT EXPY STE 5
RUTHANN DOBSON, GIER OIL COMPANY
SPRINGFIELD, MO 65802-0000","573-480-3405","","Greene"
"CROWLEY RIDGE MENNONITE CHURCH & SCHOOL","","","","120","Ground water","26531 COUNTY ROAD 219E
BLOOMFIELD, MO 63825-0000","573-321-8107","ADVANCE","Stoddard"
"CROWN MHP","","","","300","Surface water purchased","1325 E CAMBRIDGE
BELTON, MO 64012-0000","816-738-4613","BELTON","Cass"
"CROWN POWER AND EQUIPMENT","","","","30","Ground water","2715 HWY A
PO BOX 38
MOUNT STERLING, MO 65062-0000","573-943-6323","","Gasconade"
"CROWN VALLEY MICRO BREWERY","","","","30","Ground water","23589 STATE ROUTE WW
STE GENEVIEVE, MO 63670-0939","866-207-9463","","Ste. Genevieve"
"CROWN VALLEY WINERY","","","","100","Ground water","23589 STATE ROUTE WW
STE GENEVIEVE, MO 63670-0939","866-207-9463","","Ste. Genevieve"
"CRYSTAL BEACH SUBD","","","","91","Ground water","9401 NALL AVE STE 103
PRAIRIE VILLAGE, KS 66207-0000","913-648-2700","","Stone"
"CRYSTAL CITY PWS","","","","4,900","Ground water","130 MISSISSIPPI AVE
CRYSTAL CITY, MO 63019-0000","636-931-2905","CRYSTAL CITY","Jefferson"
"CRYSTAL COVE MHP","","","","40","Ground water","527 HUNTINGTON TRAILS DR
FESTUS, MO 63028-0000","314-620-1403","","Jefferson"
"CTW WATERWORKS INC","","","","80","Ground water","1349 S FARM RD 199
SPRINGFIELD, MO 65809-0000","573-576-6045","","Christian"
"CUBA LAKES GOLF AND COUNTRY CLUB","","","","50","Ground water","241 HIGHWAY O
PO BOX 127
CUBA, MO 65453-0000","573-885-2234","","Crawford"
"CUBA PWS","","","","3,307","Ground water","202 N SMITH ST
PO BOX K
CUBA, MO 65453","573-885-6453","CUBA","Crawford"
"CURRENT RIVER PROPERTY OWNERS ASSN","","","","60","Ground water purchased","100 ASH ST
PO BOX 99
VAN BUREN, MO 63965-0000","573-778-2551","","Carter"
"CURRYVILLE PWS","","","","255","Surface water purchased","205 N CHERRY ST
CURRYVILLE, MO 63339-0000","573-324-6392","CURRYVILLE","Pike"
"D DIAMOND TRAVEL PLAZA","","","","25","Ground water","13 STATE HWY 215
FAIR GROVE, MO 65648-0000","417-759-7321","","Dallas"
"D MONACO LUXURY RESORT AND RESTAURANT","","","","25","Ground water","4125 STATE HWY 86
RIDGEDALE, MO 65739-0000","417-230-7644","","Taney"
"DADEVILLE PWS","","","","248","Ground water","244 W MAIN
DADEVILLE, MO 65635-0000","417-995-3035","DADEVILLE","Dade"
"DANIEL BOONE HOME","","","","25","Ground water","201 NORTH SECOND ST
SUITE 510
ST CHARLES, MO 63301-0000","636-949-7535","","St. Charles"
"DANVILLE SINCLAIR","","","","25","Ground water","OLD 3RD ST
DANVILLE, MO 63361-0000","567-239-6956","","Montgomery"
"DARS CAFE","","","","25","Ground water","32770 HWY MM
WARSAW, MO 65355-6829","660-438-7477","","Benton"
"DAVIESS COUNTY PWSD 1","","","","2,103","Ground water purchased","15330 US HWY 69
PO BOX 67
PATTONSBURG, MO 64670-0000","660-367-2521","PATTONSBURG","Daviess"
"DAVIESS COUNTY PWSD 2","","","","2,448","Ground water purchased","502A S MAIN ST
PO BOX 284
GALLATIN, MO 64640-0000","660-663-3225","JAMESON","Daviess"
"DAVIESS COUNTY PWSD 3","","","","337","Surface water","116 WATER WORKS DR
GALLATIN, MO 64640-0000","660-663-2771","","Daviess"
"DAWT MILL AND CAMPGROUND","","","","150","Ground water","8 DAWT MILL ROAD
TECUMSEH, MO 65760-0000","417-284-3540","","Ozark"
"DD16 POA","","","","39","Ground water","127 RIDGEVIEW RD
BRANSON WEST, MO 65737-0000","","","Stone"
"DEARBORN PWS","","","","496","Surface water purchased","
PO BOX 86
DEARBORN, MO 64439-0000","816-694-2676","DEARBORN","Platte"
"DEEPWATER PWS","","","","433","Surface water purchased","707 S 8TH ST
PO BOX 18
DEEPWATER, MO 64740-0000","660-696-2310","DEEPWATER","Henry"
"DEER CHASE GOLF","","","","50","Ground water","MARVIN D BOEGLER
770 DEER CHASE RD
LINN CREEK, MO 65052-0000","573-346-6117","","Camden"
"DEER MOUNTAIN HEIGHTS","","","","27","Ground water","66 DAYBREAK LANE
REEDS SPRING, MO 65737-0000","402-871-5185","","Stone"
"DEER RUN APTS","","","","90","Ground water","491 PARKSLEY LN
KIRBYVILLE, MO 65679-0000","417-882-1131","","Taney"
"DEER RUN REORGANIZED COMMON SEWER DIST","","","","500","Ground water purchased","
PO BOX 162
VAN BUREN, MO 63965-0000","573-870-0510","VAN BUREN","Carter"
"DEER RUN STORE","","","","25","Ground water","1056 INDIAN POINT RD
BRANSON, MO 65616-0000","","","Stone"
"DEER VALLEY PARK","","","","200","Ground water","1028 DEER VALLEY RD
SUNRISE BEACH, MO 65079-0000","573-374-5277","","Camden"
