"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"CIRCLESTONE CC SUBDIVISION","","","","36","Ground water","4002 N. Oak Street Extension
VALDOSTA, GA 31605","229-333-8030","","Cook"
"CIRCLESTONE COUNTRY CLUB","","","","30","Ground water","13629 HWY 76
ADEL, GA 31620-0269","229-896-3893","ADEL","Cook"
"CITIZENS CHRISTIAN ACADEMY","","","","275","Ground water","P.O. Box 1064
DOUGLAS, GA 31533","912-384-8862","DOUGLAS","Coffee"
"CITY OF OMAHA","","","","234","Ground water","POB 157
LUMPKIN, GA 31815-0157","229-838-6769","LUMPKIN","Stewart"
"CITY OF SOPERTON INDUSTRIAL PARK","","","","300","Ground water","POB 229
SOPERTON, GA 30457","912-529-6173","","Treutlen"
"CLARKESVILLE","","","","5,785","Surface water","POB 21
CLARKESVILLE, GA 30523-0021","706-754-4796","CLARKESVILLE","Habersham"
"CLAXTON","","","","3,840","Ground water","206 West Railroad St.
PO Box 829
CLAXTON, GA 30417","912-739-1712","CLAXTON","Evans"
"CLAXTON CROSSING APARTMENT","","","","65","Ground water","141 Woodland Ridge Road
DUBLIN, GA 31021","478-278-1027","","Laurens"
"CLAXTON POULTRY FARMS","","","","1,600","Ground water","Post Office Box 428
8816 Highway 301 North
CLAXTON, GA 30417-0428","912-739-3181","","Evans"
"CLAXTON-EVANS COUNTY IND. PARK","","","","88","Ground water","206 West Railroad St.
PO Box 829
CLAXTON, GA 30417","912-739-1712","CLAXTON","Evans"
"CLAY COUNTY WATER SYSTEM","","","","978","Ground water","105 North Washington Street
Suite 1
FORT GAINES, GA 39851","229-768-3238","","Clay"
"CLAYTON","","","","7,225","Surface water purchased","837 HWY 76 WEST-SUITE# 101
CLAYTON, GA 30525","706-782-4512","CLAYTON","Rabun"
"CLAYTON COUNTY WATER AUTHORITY","http://www.ccwa1.com/community.information/water.quality.aspx","","","270,000","Surface water","1600 BATTLE CREEK ROAD
MORROW, GA 30260","770-960-5215","","Clayton"
"CLEVELAND WATERWORKS","","","","4,906","Surface water purchased","85 South Main Street
CLEVELAND, GA 30528","706-865-2017","CLEVELAND","White"
"CLIMAX","","","","374","Ground water","105 Drane Street
CLIMAX, GA 39834","229-246-0467","CLIMAX","Decatur"
"COACH HOUSE ESTATES MHP","","","","200","Ground water","236 North Main Street
STATESBORO, GA 30458","912-489-6668","","Bulloch"
"COACHWOOD ESTATES","","","","83","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Effingham"
"COASTAL PLAIN HEAD START","","","","71","Ground water","1810 West Ave
Unit A-2
VALDOSTA, GA 31601","229-244-7860","","Lowndes"
"COBB CO.-MARIETTA WATER AUTH.","","","","0","Surface water","1170 ATLANTA INDUSTRIAL DRIVE
MARIETTA, GA 30066","770-514-5300","","Cobb"
"COBB COUNTY","http://water.cobbcountyga.gov/waterq.htm","","","695,000","Surface water purchased","660 SOUTH COBB DR
MARIETTA, GA 30060","770-419-6225","","Cobb"
"COBB CREEK SUBDIVISION","","","","55","Ground water","236 North Main Street
STATESBORO, GA 30458","912-489-6668","","Toombs"
"COBBTOWN WATER SYSTEM","","","","596","Ground water","Post Office Box 59
COBBTOWN, GA 30420","912-687-5182","COBBTOWN","Tattnall"
"COCHRAN","","","","6,297","Ground water","112 W. DYKES ST
COCHRAN, GA 31014","478-934-6346","COCHRAN","Bleckley"
"CODY LANE MOBILE HOME PARK","","","","54","Ground water","5460 Old River Road South
BROOKLET, GA 30415","912-823-3862","BROOKLET","Bulloch"
"COFFEE COUNTY - OAK PARK SUBDIVISION","","","","1,451","Ground water","101 S PETERSON AVE
DOUGLAS, GA 31533","912-384-4799","","Coffee"
"COHUTTA FARMS I WATER SYSTEM","","","","26","Ground water","P.O. Box 2684
BLUE RIDGE, GA 30513","","BLUE RIDGE","Fannin"
"COHUTTA FARMS III POA","","","","73","Ground water","P.O. Box 2684
BLUE RIDGE, GA 30513","","BLUE RIDGE","Fannin"
"COHUTTA FARMS IV","","","","34","Ground water","P.O. Box 2684
BLUE RIDGE, GA 30513","","","Fannin"
"COLBERT WATER SYSTEM","","","","1,331","Ground water","P.O. Box 215
23rd South 4th Street
COLBERT, GA 30628","706-788-2311","","Madison"
"COLEMAN ESTATES MOBILE HOME PARK","","","","73","Ground water","970 SE Broad Street
METTER, GA 30439","912-663-0856","","Candler"
"COLEMAN LAKE CAMPGROUND","","","","28","Ground water","823 STEVENS CROSSING ROAD
MIDVILLE, GA 30441","478-589-7726","","Emanuel"
"COLEY BOYD ROAD WATER SYSTEM","","","","25","Ground water","1800 CHANDLER ROAD
STATESBORO, GA 30458","912-687-2126","STATESBORO","Bulloch"
"COLLEGE PARK","","","","20,382","Surface water purchased","1886 W HARVARD AVE.
COLLEGE PARK, GA 30337","404-669-3757","COLLEGE PARK","Fulton"
"COLLINS WATER SYSTEM","","","","780","Ground water","PO Box 96
COLLINS, GA 30421","912-693-2581","","Tattnall"
"COLONIAL ACRES S/D","","","","49","Ground water","12 Landings Way
SAVANNAH, GA 31411","912-313-1977","","Lee"
"COLONIAL CLUB ESTATES","","","","400","Surface water purchased","PO Box 1216
CUMMING, GA 30028-1216","770-887-3211","CUMMING","Forsyth"
"COLONIAL HEIGHTS SUBDIVISION","","","","117","Ground water","6498 AKins Pond Road
STATESBORO, GA 30461","912-336-8825","STATESBORO","Bulloch"
"COLQUITT","","","","1,901","Ground water","154 West Street
COLQUITT, GA 39837","229-758-1000","COLQUITT","Miller"
"COLQUITT COUNTY CHILD DEVELOPMENT  CTR","","","","189","Ground water","570 JONAH TILLMAN RD
MOULTRIE, GA 31788","229-890-1056","MOULTRIE","Colquitt"
"COLUMBIA COUNTY","","","","101,967","Surface water","POB 960
GROVETOWN, GA 30813","706-863-6928","MARTINEZ","Columbia"
"COLUMBUS","http://www.cwwga.org/subpages1.asp?pageid=10","","","229,000","Surface water","P.O. BOX 1600
COLUMBUS, GA 31902","706-649-3457","","Muscogee"
"COMER","","","","1,287","Ground water","P.O. BOX 65
COMER, GA 30629","706-783-4552","COMER","Madison"
"COMMERCE","","","","6,819","Surface water","POB 348
COMMERCE, GA 30529-0348","706-335-3164","COMMERCE","Jackson"
"COMMODORE POINT","","","","302","Ground water","2807 Atlantic Ave
SAVANNAH, GA 31405","917-740-5759","SAVANNAH","Chatham"
"COMMUNITY WATER SYSTEM","","","","153","Ground water","98  ABERDEEN CIR
CORDELE, GA 31015","229-322-9379","CORDELE","Crisp"
"CONCORD","","","","785","Ground water","POB 175
CONCORD, GA 30206-0175","770-884-5221","CONCORD","Pike"
"CONIFER CROSSING/PINE HILL","","","","759","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Effingham"
"COOKS MOBILE HOME PARK","","","","122","Ground water","3360 SOUTH HIGHWAY 16
CARROLLTON, GA 30116","770-832-3770","CARROLLTON","Carroll"
"COOLIDGE","","","","653","Ground water","PO BOX 156
COOLIDGE, GA 31738-0156","229-346-3551","COOLIDGE","Thomas"
"COOPER TRAVEL TRAILER PARK","","","","15","Ground water","8634 HATCH PARKWAY   NORTH
BAXLEY, GA 31513","912-367-6123","","Appling"
"COOPERS CREEK ESTATES","","","","83","Ground water","PO Box 2381
BLAIRSVILLE, GA 30514-2381","706-745-2033","","Fannin"
"COOPER`S POINT / SUTHERLAND BLUFF","","","","299","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","McIntosh"
"COOSA WATER AUTHORITY","","","","4,407","Ground water","P.O. Box 804
BLAIRSVILLE, GA 30582","706-745-6773","BLAIRSVILLE","Union"
"COPELAND HEIGHTS SUBDIVISION","","","","278","Ground water","4002 N. Oak Street Extension
VALDOSTA, GA 31605","229-333-8030","VALDOSTA","Lowndes"
"COPPERFIELD ESTATES","","","","60","Ground water","119 West Oglethorpe Avenue
SAVANNAH, GA 31401","912-233-3254","SPRINGFIELD","Effingham"
"CORDELE","","","","11,196","Ground water","POB 569
CORDELE, GA 31010-0569","229-276-2906","CORDELE","Crisp"
"CORDELE RV PARK","","","","39","Ground water","191 FLOYD ROAD
CORDELE, GA 31015","904-824-8353","CORDELE","Crisp"
"CORINTH WOODS SUBDIVISION","","","","75","Ground water","P.O. Box 1490
JACKSON, GA 30233","678-432-7676","","Clayton"
"CORNELIA","","","","6,130","Surface water","POB 785
CORNELIA, GA 30531-0785","706-778-4832","CORNELIA","Habersham"
"COTTON HILL ESTATES MOBILE HOME PARK","","","","52","Ground water","Post Office Box 235
325 South Michigan Avenue
HOWELL, MI 48844","904-657-1801","DOUGLAS","Coffee"
"COTTONVALE ESTATES","","","","255","Ground water","119 West Oglethorpe Avenue
SAVANNAH, GA 31401","912-233-3254","SAVANNAH","Chatham"
"COTTONWOOD CAMP","","","","200","Ground water","2086 J. Frank Culpepper Rd
LAKE PARK, GA 31636","229-559-5288","STATENVILLE","Echols"
"COTTONWOOD SUBDIVISION","","","","286","Ground water","2801 LAKELAND HIGHWAY
VALDOSTA, GA 31605","229-247-5007","","Lowndes"
"COUNTRY BOYS RV PARK","","","","131","Ground water","2039 Silver Moon Drive
MISSOURI CITY, TX 77459","706-342-1799","MADISON","Morgan"
"COUNTRY CIRCLE SUBDIVISION","","","","65","Ground water","12 Landings Way
SAVANNAH, GA 31411","912-313-1977","","Colquitt"
"COUNTRY CLUB HILLS/PINE FOREST","","","","244","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Bulloch"
"COUNTRY CORNERS MOBILE HOME COMMUNITY","","","","372","Surface water purchased","80 SOUTH LAKE AVE, SUITE 719
PASADENA, CA 91101","818-795-7755","","Clarke"
"COUNTRY ESTATES EAST & WEST","","","","338","Ground water","4002 N. Oak Street Extension
VALDOSTA, GA 31605","229-333-8030","VALDOSTA","Lowndes"
"COUNTRY LAKES ESTATES MHP","","","","229","Ground water","236 North Main Street
STATESBORO, GA 30458","912-489-6668","STATESBORO","Bulloch"
"COUNTRY LANE MOBILE HOME PARK","","","","172","Ground water","POB 61 DUNLEVIE  ROAD
ALLENHURST, GA 31301-0061","912-368-9218","","Liberty"
"COUNTRY LIVING MHP","","","","49","Ground water","PO Box 2010
BLACKSHEAR, GA 31516","912-283-4084","","Coffee"
"COUNTRY MANOR MOBILE HOME PARK","","","","213","Ground water","P.O. Box 874
DIAMOND SPRINGS, CA 95619","916-871-0552","","Long"
"COUNTRY MEADOWS MOBILE HOME PARK","","","","58","Ground water","POB 96
ALLENHURST, GA 31301-0096","912-977-1961","","Long"
"COUNTRY MEADOWS S/D","","","","226","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Coffee"
"COUNTRY VILLAGE SUBDIVISION","","","","510","Ground water","701 W. Moores Crossing Road
THOMASTON, GA 30286","706-647-8440","THOMASTON","Upson"
"COUNTRY WALK SUBDIVISION","","","","328","Ground water","450 FRIENDSHIP CHURCH ROAD
STATESBORO, GA 30458","912-865-2898","STATESBORO","Bulloch"
"COUNTRYSIDE-CYPRESS CROSSING-HAZELWOOD","","","","694","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Bulloch"
"COUNTRYVIEW MOBILE HOME PARK","","","","172","Ground water","2937 MOORE CROSSING RD.
VALDOSTA, GA 31606","229-834-7930","","Lowndes"
"COURTHOUSE ROAD","","","","26","Ground water","601 North Laurel Street
SPRINGFIELD, GA 31329","912-754-2111","","Effingham"
"COVECREST SUBDIVISION","","","","100","Ground water","284 Sailor Lane
TIGER, GA 30576","706-499-5146","TIGER","Rabun"
"COVENTRY PLANTATION","","","","122","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Effingham"
"COVIA HOLDINGS CORP-JUNCTION CITY PLANT","","","","44","Ground water","2829 Technology Forest Blvd
Suite 100
THE WOODLANDS, TX 77381","507-329-6788","","Marion"
"COVINGTON","","","","17,272","Surface water purchased","2194 EMORY STREET NW
COVINGTON, GA 30015","770-385-2012","COVINGTON","Newton"
"COVINGTON ESTATES, LLC","","","","85","Ground water","20 Harbour Road
ROME, GA 30165","305-879-3776","","Newton"
"COWETA WATER & SEWER AUTH.","","","","68,803","Surface water","545 CORINTH RD
NEWNAN, GA 30263","770-254-3710","NEWNAN","Coweta"
"COYOTE CROSSING","","","","72","Ground water","722 McELVEEN POND RD
REGISTER, GA 30452","912-852-5548","","Bulloch"
"CRANSTON BLUFF-WATERFORD LANDING","","","","975","Ground water","10 Bryce Industrial Dr.
SAVANNAH, GA 31405","912-721-5581","","Bryan"
"CRAWFORD","","","","1,170","Surface water","PO BOX 353
CRAWFORD, GA 30630","706-743-5260","CRAWFORD","Oglethorpe"
"CRAWFORD CO.-MUSELLA WATER SYSTEM","","","","117","Ground water","P.O. BOX 1059
ROBERTA, GA 31078","478-836-3782","","Crawford"
"CRAWFORD COUNTY COUNTRY ESTATES","","","","162","Ground water","2966 Bancroft Gln NW
KENNESAW, GA 30144","770-743-7669","","Crawford"
"CRAWFORD COUNTY WATER SYSTEM","","","","1,804","Ground water","P.O. BOX 1059
ROBERTA, GA 31078","478-836-3782","","Crawford"
"CRAWFORD FALLS SUBDIVIVISION","","","","208","Ground water","9607 DUNCAN BRIDGE RD.
CLEVELAND, GA 30528","706-348-6215","","Lumpkin"
"CRAWFORD WATER SYSTEM","","","","671","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Long"
"CRAWFORDVILLE WATER SYSTEM","","","","661","Ground water","1005 EMMETT ST.  SUITE D
CSRA LABS
AUGUSTA, GA 30904","706-733-0848","CRAWFORDVILLE","Taliaferro"
"CREEKSIDE MANOR","","","","62","Ground water","225 TIMBERLINE RD
STATESBORO, GA 30461","912-764-9955","","Candler"
"CREEKSIDE OAKS SUBDIVISION","","","","99","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","BRUNSWICK","Glynn"
"CREEKSIDE RV PARK","","","","232","Ground water","2700 Liberty Expressway SE
ALBANY, GA 31705","229-883-7996","ALBANY","Dougherty"
"CREEKWOOD FARMS SUBDIVISION","","","","71","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Effingham"
"CRESTMONT FARMS SUBDIVISION","","","","164","Surface water purchased","930 Newton Bridge Road
ATHENS, GA 30607","706-543-9353","ATHENS","Clarke"
"CRESTSIDE GRILL","","","","150","Ground water","127 FIRETOWER RD.
THOMASTON, GA 30286","706-648-1144","THOMASTON","Upson"
"CRESTWOOD CROSSING SUBDIVISION","","","","36","Ground water","12 Landings Way
SAVANNAH, GA 31411","912-313-1977","","Colquitt"
"CRIDERS, INC.","","","","500","Ground water","P. O. BOX 398
STILLMORE, GA 30464-0398","912-562-9190","","Emanuel"
"CRISP ACADEMY SCHOOL","","","","272","Ground water","150 Crisp Academy Drive
CORDELE, GA 31015","229-273-6330","CORDELE","Crisp"
"CRISP COUNTY PUBLIC WORKS","","","","46","Ground water","210 S. 7th Street
Room 303
CORDELE, GA 31015","229-276-2672","CORDELE","Crisp"
"CROCKETT MOUNTAIN SUBDIVISION","","","","33","Ground water","PO Box 2381
BLAIRSVILLE, GA 30514-2381","706-745-2033","","Gilmer"
"CROCKETT RIDGE PARK CABINS HOA","","","","70","Ground water","18 Frontier Way
BLAIRSVILLE, GA 30512","912-661-3308","","Union"
"CROOKED CREEK S/D","","","","60","Ground water","P.O. BOX 80745
ATLANTA, GA 30366","404-234-3629","","Jackson"
"CROSBY MOBILE ESTATES","","","","130","Ground water","5231 OGEECHEE ROAD
SAVANNAH, GA 31405","912-231-0527","","Chatham"
"CROSBY MOBILE ESTATES II","","","","65","Ground water","5231 OGEECHEE ROAD
SAVANNAH, GA 31405","912-231-0527","","Chatham"
"CROSS CREEK SUBDIVISION","","","","211","Ground water","PO Box 3128
VALDOSTA, GA 31604","229-630-5756","","Lowndes"
"CROSS ROADS RV PARK WATER SYSTEM","","","","30","Ground water","4696 Hardy McManus Road
EVANS, GA 30909","","WAYNESBORO","Burke"
"CROSSPOINTE CHRISTIAN ACADEMY","","","","370","Ground water","5224 Hollonville Road
WILLIAMSON, GA 30292","770-412-6000","WILLIAMSON","Pike"
"CROSSWINDS SUBDIVISION","","","","52","Ground water","209 South Grady Avenue
DOUGLAS, GA 31533","912-384-6090","","Coffee"
"CROW`S MOBILE HOME PARK","","","","140","Ground water","6977 BEMISS ROAD
RAY CITY, GA 31645","229-560-5921","","Lowndes"
"CULLODEN","","","","273","Ground water","P.O. BOX 38
CULLODEN, GA 31016-0038","478-885-2249","CULLODEN","Monroe"
"CUMBERLAND SPRINGS","","","","122","Ground water","PO Box 151
EXPERIMENT, GA 30212-0151","678-463-6748","GRIFFIN","Spalding"
"CUMMING","http://www.cummingutilities.com/New_Version_Consumer_Confidence_Report_for_2011.pdf","http://www.cummingutilities.com/","","47,541","Surface water","100 MAIN ST.
CUMMING, GA 30040","770-781-2020","CUMMING","Forsyth"
"CUPBOARD CAFE","","","","600","Ground water","7388 HIGHWAY 441 N
DILLARD, GA 30537-0100","706-746-5700","","Rabun"
"CUTHBERT","","","","3,770","Ground water","P. O. Box 100
CUTHBERT, GA 39840-0100","229-732-3161","","Randolph"
"CYPRESS CREEK","","","","86","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Long"
"CYPRESS LAKE MOBILE HOME PARK","","","","94","Ground water","236 North Main Street
STATESBORO, GA 30458","912-489-6668","STATESBORO","Bulloch"
"CYPRESS LAKES SUBDIVISION","","","","44","Ground water","119 West Oglethorpe Avenue
SAVANNAH, GA 31401","912-233-3254","","Effingham"
"D HOFFMAN SUBWAY RESTAURANT","","","","50","Ground water","4119 OGEECHEE ROAD
SAVANNAH, GA 31405","912-236-2253","SAVANNAH","Chatham"
"DADE COUNTY WATER AUTHORITY","http://www.mydadewater.com/view/27","http://www.mydadewater.com/home.php","","17,781","Surface water","POB 1047
TRENTON, GA 30752-1047","706-657-4341","TRENTON","Dade"
"DAHLONEGA","","","","6,214","Surface water","465 Riley Road
DAHLONEGA, GA 30533","706-864-6133","DAHLONEGA","Lumpkin"
"DAISY","","","","325","Ground water","PO Box 196
DAISY, GA 30423-0196","912-739-2125","DAISY","Evans"
"DALLAS","","","","9,537","Surface water purchased","129 E. MEMORIAL DR.
DALLAS, GA 30132","770-443-8110","","Paulding"
"DALTON UTILITIES","","","","99,315","Surface water","PO Box 869
DALTON, GA 30722","706-529-1003","","Whitfield"
"DAMASCUS","","","","221","Ground water","P.O. Box 26
DAMASCUS, GA 39841","229-725-4970","DAMASCUS","Early"
"DAMES FERRY CAMPGROUND","","","","200","Ground water","P.O. Box 1029
HELEN, GA 30545","404-290-6984","JULIETTE","Monroe"
"DANIEL PINES","","","","148","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Bryan"
"DANIELSVILLE","","","","1,022","Ground water","10 Government Circle
POB 339
DANIELSVILLE, GA 30633","706-795-2189","DANIELSVILLE","Madison"
"DANVILLE","","","","401","Ground water","Post Office Box 1157
DANVILLE, GA 31017","478-962-3290","DANVILLE","Twiggs"
"DAPHNE LODGE RESTAURANT","","","","100","Ground water","254 VALHALLA ROAD
CORDELE, GA 31015","229-273-2596","CORDELE","Crisp"
"DARIEN WATER SYSTEM","","","","3,242","Ground water","PO BOX 452
DARIEN, GA 31305","912-437-6686","DARIEN","McIntosh"
"DAVENPORT RIDGE SUBDIVISION","","","","26","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Long"
"DAVISBORO","","","","2,045","Ground water","City of Davisboro
201 South Main Street, PO 189
DAVISBORO, GA 31018","478-348-4400","DAVISBORO","Washington"
"DAWSON","","","","4,836","Ground water","PO BOX 190
DAWSON, GA 39842","229-995-4444","DAWSON","Terrell"
"DAWSON ROAD APARTMENTS","","","","31","Ground water","1151 Dawson Road
ALBANY, GA 31707","229-439-2346","","Lee"
"DAWSONVILLE","","","","2,424","Surface water purchased","415 HWY 53
DAWSONVILLE, GA 30534","706-265-3256","DAWSONVILLE","Dawson"
"DEALS MOBILE HOME PARK","","","","23","Ground water","17083 GA HWY. 67
STATESBORO, GA 30458","912-681-3824","STATESBORO","Bulloch"
"DEAN FOREST INDUSTRIAL PARK","","","","26","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Chatham"
"DEAN FOREST RD.TP-NORTH","","","","39","Ground water","5710 OGEECHEE RD.
SUITE 200-265
SAVANNAH, GA 31405","912-655-8708","","Chatham"
"DEAN FOREST ROAD TRAILER PARK","","","","65","Ground water","5710 OGEECHEE RD.
SUITE 200-265
SAVANNAH, GA 31405","912-655-8708","","Chatham"
"DECATUR COUNTY INDUSTRIAL PARK","","","","610","Ground water","POB 726
BAINBRIDGE, GA 39818-0726","229-248-3030","BAINBRIDGE","Decatur"
"DEEPSTEP","","","","130","Ground water","9676 DEEPSTEP ROAD
DEEPSTEP, GA 31082","478-552-0867","SANDERSVILLE","Washington"
"DEER CREEK MOBILE HOME PARK","","","","195","Ground water","7826 EMPRESS RD.
QUITMAN, GA 31643","229-263-4352","","Brooks"
"DEER RUN ESTATES MHP","","","","81","Ground water","213 Livingston Bridge Rd
NORMAN PARK, GA 31771","229-891-7554","","Colquitt"
"DEER RUN MOBILE HOME PARK # 1","","","","78","Ground water","PO Box  30
MADISON, GA 30650-0030","706-342-4068","","Putnam"
"DEER RUN MOBILE HOME PARK II","","","","175","Ground water","927 Laurelwood Court
CANTON, GA 30115","770-316-1213","","Putnam"
"DEER TRAIL LAKES/HIGH MEADOWS SUBDIVISIO","","","","111","Ground water","9607 DUNCAN BRIDGE RD.
CLEVELAND, GA 30528","706-348-6215","CLARKESVILLE","Habersham"
"DEERFIELD MOBILE HOME PARK","","","","78","Ground water","671 Wells Road
HINESVILLE, GA 31313","912-255-5029","","Liberty"
"DEERFIELD PARK","","","","494","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","BRUNSWICK","Glynn"
"DEERFIELD SUBDIVISION","","","","135","Ground water","12 Clayton Lane
STATESBORO, GA 30461","912-764-7239","STATESBORO","Bulloch"
"DEERWOOD ESTATES SUBDIVISION","","","","91","Ground water","P.O. BOX 80745
ATLANTA, GA 30366","404-234-3629","WATKINSVILLE","Oconee"
"DEERWOOD MANOR DRINKING WATER SYSTEM","","","","84","Ground water","4161 Savannah Hwy
JESUP, GA 31545","912-266-4127","JESUP","Wayne"
"DEERWOOD S/D-GREEN PEACE RV PK","","","","133","Ground water","115 CARONI DRIVE
RINCON, GA 31326","912-826-5540","","Effingham"
"DEERWOOD SUBDIVISION","","","","99","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Brantley"
"DEERWOOD TRAILER ESTATES HOA","","","","96","Ground water","PO BOX 3610
VALDOSTA, GA 31604-3610","229-242-4088","VALDOSTA","Lowndes"
"DEERWOOD WATER SYSTEMS, INC.","","","","375","Surface water purchased","PO Box 1216
CUMMING, GA 30028-1216","770-887-3211","","Forsyth"
"DEKALB COUNTY","http://www.dekalbwatershed.com/DrinkingWaterQualityReport.html","","","743,000","Surface water","1580 ROADHAVEN Drive
STONE MOUNTAIN, GA 30083","770-621-7204","","DeKalb"
"DELTA PLANTATION","","","","33","Ground water","1843 Delagal Dr., NE
TOWNSEND, GA 31331","706-832-9036","","McIntosh"
"DEMERIES LAKE SUBDIVISION","","","","52","Ground water","10 Bryce Industrial Dr.
SAVANNAH, GA 31405","912-721-5581","","Bryan"
"DEMOREST","","","","18,049","Surface water purchased","P.O. Box 128
DEMOREST, GA 30535","706-778-4202","DEMOREST","Habersham"
"DENMARK TRAILER PARK","","","","83","Ground water","3104 anier Rd
LUDOWICI, GA 31316","912-977-3958","HINESVILLE","Liberty"
"DENTON","","","","253","Ground water","POB 183
DENTON, GA 31532-0183","912-253-1498","DENTON","Jeff Davis"
"DERENNE PLAZA CONDOMINIUMS","","","","175","Ground water","24 E. LIBERTY STREET (OFFICE)
SAVANNAH, GA 31401-3947","912-234-3436","","Chatham"
"DERRICK SUBDIVISION","","","","125","Ground water","10 Bryce Industrial Dr
SAVANNAH, GA 31405","912-352-9339","","Chatham"
"DESOTO","","","","299","Ground water","P.O. Box 145
DESOTO, GA 31743","229-874-7219","DE SOTO","Sumter"
"DEXTER","","","","1,928","Ground water","POB 1145
DEXTER, GA 31019-1145","478-875-3838","DEXTER","Laurens"
"DIAL WATER SYSTEM","","","","622","Ground water","1800 HARD ROCK RD.
OXFORD, GA 30054","770-786-3133","OXFORD","Newton"
"DIAMOND LURE CAMPGROUND","","","","99","Ground water","514 Diamond Lure Rd
ELLIJAY, GA 30536","706-273-3075","","Gilmer"
"DILLARD","","","","133","Surface water purchased","892 FRANKLIN STREET
DILLARD, GA 30537","706-746-5891","DILLARD","Rabun"
"DILLARD HOUSE RESTAURANT","","","","200","Surface water purchased","POB 10
DILLARD, GA 30537-0010","706-746-5393","DILLARD","Rabun"
"DILLON HILL SUBDIVISION","","","","39","Ground water","1099 Fisherman's Lodge Rd NE
3267 Southerland Bluff Dr
TOWNSEND, GA 31331","912-832-2588","","Wayne"
"DIP TRADING CORPORATION AND DIP TWO","","","","250","Ground water","14 Iron Gate Court
POOLER, GA 31322","912-441-9249","","Bryan"
"DIX LEE`ON ESTATES","","","","556","Ground water","509 PADGETT RD.
SENOIA, GA 30276","404-606-7537","","Fayette"
"DIXON MOBILE HOME PARK","","","","104","Ground water","P.O. Box 945
LEESBURG, GA 31763","229-432-7725","LEESBURG","Lee"
"DNR - DON CARTER STATE PARK","","","","139","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","GAINESVILLE","Hall"
"DNR - ELIJAH CLARK ST. PARK # 2 & # 3","","","","500","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","LINCOLNTON","Lincoln"
"DNR - ELIJAH CLARK STATE PARK  # 4","","","","500","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","LINCOLNTON","Lincoln"
"DNR - ELIJAH CLARK STATE PARK # 1","","","","500","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","LINCOLNTON","Lincoln"
"DNR - WATSON MILL BRIDGE STATE PARK","","","","78","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","COMER","Madison"
"DNR-AMICALOLA FALLS STATE PARK","","","","297","Ground water","418 Amicalola Falls Lodge Road
DAWSONVILLE, GA 30534","706-344-1542","","Dawson"
"DNR-BLACK ROCK MTN. STATE PARK","","","","250","Ground water","PRHS Division Headquarters
2600 Hwy 155 S.W.
STOCKBRIDGE, GA 30281","404-290-6984","MOUNTAIN CITY","Rabun"
"DNR-CABRETTA ISLAND PIONEER CAMP","","","","25","Ground water","PRHS Division Headquarters
2600 Hwy 155 S.W.
STOCKBRIDGE, GA 30281","404-290-6984","","McIntosh"
"DNR-CAMP RUTLEDGE","","","","28","Ground water","State Parks & Historic Sites Div.  H.Q.
2600 Hwy 155 SW
STOCKBRIDGE, GA 30281","770-389-7411","","Morgan"
"DNR-CHARLIE ELLIOTT WILDLIFE","","","","25","Ground water","2070 US HWY 278 S.E.
SOCIAL CIRCLE, GA 30025","770-918-6401","","Jasper"
"DNR-CHATTAHOOCHEE BEND STATE PK CAMPGRND","","","","156","Ground water","425 BOBWHITE WAY
NEWNAN, GA 30263","770-254-7271","","Coweta"
