"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"IRVINGTON WATER SYSTEM","","","","1,627","Ground water purchased","PO BOX 374
IRVINGTON, KY 40146","270-547-3113","","Breckinridge"
"ISLAND WATER DEPARTMENT","","","","1,512","Surface water purchased","PO BOX 33
ISLAND, KY 42350","270-486-3992","","McLean"
"JACKSON CO WATER ASSOCIATION","","","","13,629","Surface water","PO BOX 232
TYNER, KY 40486","606-287-7000","","Jackson"
"JACKSON MUNICIPAL WATER WORKS","","","","4,704","Surface water","333 BROADWAY
JACKSON, KY 41339","606-666-5272","","Breathitt"
"JAMESTOWN MUNICIPAL WATER WORKS","","","","9,684","Surface water","PO BOX 587
JAMESTOWN, KY 42629","270-343-4135","","Russell"
"JEFFERSONVILLE WATER SYSTEM","","","","5,335","Surface water purchased","PO BOX 127
JEFFERSONVILLE, KY 40337","859-498-5808","","Montgomery"
"JENKINS WATER SYSTEM","","","","2,609","Surface water","BOX 689
JENKINS, KY 41537","606-832-4218","","Letcher"
"JESSAMINE CO WATER DISTRICT #1","","","","6,831","Surface water purchased","2225 LEXINGTON AVE
NICHOLASVILLE, KY 40356","859-885-9314","","Jessamine"
"JESSAMINE S ELKHORN WATER DIST","","","","8,461","Surface water purchased","PO BOX 731
NICHOLASVILLE, KY 40356","859-881-0589","","Jessamine"
"JONATHAN CREEK WATER DISTRICT","","","","4,525","Ground water","P.O. BOX 414
BENTON, KY 42025","270-354-8474","","Marshall"
"JUDY WATER ASSOCIATION","","","","5,539","Surface water purchased","PO BOX 781
MT. STERLING, KY 40353","859-498-4809","","Montgomery"
"KELLY ELEMENTARY SCHOOL","","","","355","Ground water","8270 US 42
FLORENCE, KY 41042","859-282-3320","","Boone"
"KENTUCKY AMERICAN WATER - EASTERN ROCKCA","","","","1,732","Surface water purchased","2300 RICHMOND RD
LEXINGTON, KY 40502","859-268-6317","","Rockcastle"
"KENTUCKY AMERICAN WATER- MILLERSBURG","","","","1,366","Surface water purchased","2300 RICHMOND RD
LEXINGTON, KY 40502","859-268-6317","","Bourbon"
"KENTUCKY BEACH RESORT","","","","85","Ground water","270 LYNHURST DR
MURRAY, KY 42071","270-436-2345","","Calloway"
"KENTUCKY STATE PENITENTIARY","","","","1,200","Surface water","266 WATER ST.
EDDYVILLE, KY 42038","270-388-2211","","Lyon"
"KENTUCKY-AMERICAN WATER CO","http://www.amwater.com/kyaw/customer-service/water-quality-reports.html","","","299,501","Surface water","2300 RICHMOND RD
LEXINGTON, KY 40502","859-268-6317","","Fayette"
"KEVIL WATER DEPARTMENT","","","","1,782","Ground water","PO BOX 70
KEVIL, KY 42053","270-462-3104","","Ballard"
"KINGDOM COME STATE PARK","","","","250","Surface water","PO BOX M
CUMBERLAND, KY 40823","606-589-2479","","Harlan"
"KIRKSVILLE WATER ASSOCIATION","","","","5,940","Surface water purchased","PO BOX 670
RICHMOND, KY 40476","859-624-1735","","Madison"
"KNOTT CO WATER & SEWER DISTRICT","","","","7,056","Surface water","7777 BIG BRANCH RD.
VICCO, KY 41773","606-642-3582","","Knott"
"KNOX COUNTY UTILITY COMMISSION","","","","8,313","Surface water","PO BOX 1630
BARBOURVILLE, KY 40906","606-546-5300","","Knox"
"KUTTAWA WATER DEPARTMENT","","","","1,143","Surface water","PO BOX 400
KUTTAWA, KY 42055","270-388-6114","","Lyon"
"LACENTER MUNICIPAL WATER CO","","","","1,291","Ground water","PO BOX 420
LACENTER, KY 42056","270-665-5162","","Ballard"
"LAGRANGE UTILITIES COMMISSION","","","","9,801","Ground water purchased","412 E JEFFERSON ST
LAGRANGE, KY 40031","502-222-9325","","Oldham"
"LAKE VILLAGE WATER ASSOCIATION","","","","6,855","Surface water purchased","PO BOX 303
BURGIN, KY 40310","859-748-5642","","Mercer"
"LAKEVIEW COTTAGES & MARINA","","","","50","Ground water","165 LAKEVIEW CABIN DR
NEW CONCORD, KY 42076","270-436-5876","","Calloway"
"LANCASTER WATER WORKS","","","","4,573","Surface water","743 WATERWORKS RD
LANCASTER, KY 40444","859-792-3188","","Garrard"
"LARUE COUNTY WATER DISTRICT #1","","","","9,062","Surface water purchased","6215 N L&N TURNPIKE
BUFFALO, KY 42716","270-325-3242","","Larue"
"LAUREL CO WATER DISTRICT #2","","","","17,520","Surface water","3910 S LAUREL RD
LONDON, KY 40744","606-878-2494","","Laurel"
"LAWRENCEBURG WATER & SEWER DEPT","","","","14,748","Surface water","1536 TYRONE RD
LAWRENCEBURG, KY 40342","502-839-4011","","Anderson"
"LBL CAMP ENERGY","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL CRAVENS BAY","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL FENTON LAKE ACCESS","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL HILLMAN FERRY A, B & C","","","","42","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL MAINTENANCE CENTER","","","","170","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL NORTH ENTRANCE STATION","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL OFF HWY VEHICLE AREA","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL WOODLAND NATURE CENTER","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LBL WRANGLERS CAMP","","","","25","Ground water","100 VAN MORGAN DR
GOLDEN POND, KY 42211","270-924-2126","","Trigg"
"LEBANON JUNCTION WATER WORKS","","","","2,866","Surface water purchased","PO BOX 69
LEBANON JUNCTION, KY 40150","502-833-4311","","Bullitt"
"LEBANON WATER WORKS CO INC","","","","7,642","Surface water","120 S PROCTOR KNOTT
LEBANON, KY 40033","270-692-2491","","Marion"
"LEDBETTER WATER DISTRICT","","","","3,742","Surface water purchased","PO BOX 123
LEDBETTER, KY 42058","270-898-3236","","Livingston"
"LEITCHFIELD WATER WORKS","","","","8,438","Surface water","3245 LEWIS SCHOOL RD
LEITCHFIELD, KY 42754","270-259-4501","","Grayson"
"LETCHER COUNTY WATER DISTRICT","","","","2,673","Surface water purchased","6 BROADWAY ST
SUITE B
WHITESBURG, KY 41858","606-633-8550","","Letcher"
"LEVEE RD WATER ASSOCIATION INC","","","","2,471","Surface water purchased","PO BOX 770
MT STERLING, KY 40353","859-498-6980","","Montgomery"
"LEWISBURG WATER WORKS","","","","3,119","Surface water purchased","PO BOX 239
LEWISBURG, KY 42256","270-221-0175","","Logan"
"LEWISPORT MUNICIPAL WATER WORKS","","","","3,249","Ground water","PO BOX 22
LEWISPORT, KY 42351","270-295-3324","","Hancock"
"LIBERTY WATER WORKS","","","","2,302","Surface water","PO BOX 127
LIBERTY, KY 42539","606-787-7234","","Casey"
"LIVERMORE WATER WORKS","","","","2,138","Surface water purchased","PO BOX 279
LIVERMORE, KY 42351","270-278-2410","","McLean"
"LIVINGSTON MUNICIPAL WATER WORKS","","","","529","Surface water purchased","PO BOX 654
LIVINGSTON, KY 40445","606-453-2061","","Rockcastle"
"LOCUST VALLEY MOBILE EST","","","","94","Ground water","649 LAKEWAY DR
MURRAY, KY 42017","270-210-5324","","McCracken"
"LOGAN-TODD REGIONAL WATER COMMISSION","","","","36","Surface water","PO BOX 400
GUTHRIE, KY 42234","270-483-6990","","Todd"
"LONDON UTILITY COMMISSION","","","","10,604","Surface water","PO BOX 918
LONDON, KY 40743","606-864-2103","","Laurel"
"LOUISA WATER DEPARTMENT","","","","8,236","Surface water","PO BOX 608
LOUISA, KY 41230","606-638-4500","","Lawrence"
"LOUISVILLE WATER COMPANY","http://louisvillewater.com/waterqualityreport","http://louisvillewater.com","","764,769","Surface water","550 SOUTH 3RD ST
LOUISVILLE, KY 40202","502-271-8873","","Jefferson"
"LYNCH WATER WORKS","","","","1,078","Surface water","PO BOX 667
LYNCH, KY 40855","606-848-2873","","Harlan"
"LYON COUNTY WATER DISTRICT","","","","6,744","Surface water purchased","PO BOX 489
KUTTAWA, KY 42055","270-388-0271","","Lyon"
"MADISON CO UTILITIES DISTRICT","","","","25,120","Surface water purchased","PO BOX 670
RICHMOND, KY 40476","859-624-1735","","Madison"
"MADISONVILLE LIGHT & WATER","","","","28,102","Surface water","PO BOX 710
MADISONVILLE, KY 42431","270-824-2145","","Hopkins"
"MAGOFFIN COUNTY WATER DISTRICT","","","","8,925","Surface water purchased","PO BOX 490
SALYERSVILLE, KY 41465","606-349-6812","","Magoffin"
"MAMMOTH CAVE/CENTRAL SYSTEM","","","","5,000","Surface water purchased","PO BOX 426
CAVE CITY, KY 42127","270-773-2887","","Edmonson"
"MANCHESTER WATER WORKS","","","","11,349","Surface water","239 MEMORIAL DR
MANCHESTER, KY 40962","606-598-6043","","Clay"
"MARION COUNTY WATER DISTRICT","","","","16,311","Surface water purchased","PO BOX 528
LEBANON, KY 40033","270-692-2004","","Marion"
"MARION WATER DEPARTMENT","","","","3,039","Surface water","217 S MAIN ST STE 106
MARION, KY 42064","270-965-4731","","Crittenden"
"MARTIN CO WATER DISTRICT #1","","","","9,504","Surface water","287 E MAIN ST SUITE 140
INEZ, KY 41224","606-298-3885","","Martin"
"MARTIN WATER DEPARTMENT","","","","1,167","Surface water purchased","PO BOX 749
MARTIN, KY 41649","606-285-3332","","Floyd"
"MAYFIELD ELECTRIC & WATER","","","","10,024","Ground water","PO BOX 347
MAYFIELD, KY 42066","270-247-4661","","Graves"
"MAYSVILLE UTILITY COMMISSION","","","","13,600","Surface water","PO BOX 406
MAYSVILLE, KY 41056","606-782-0693","","Mason"
"MCCREARY COUNTY WATER DISTRICT","","","","17,532","Surface water","PO BOX 488
WHITLEY CITY, KY 42653","606-376-2540","","McCreary"
"MCKEE WATER WORKS","","","","1,331","Surface water","PO BOX 455
MCKEE, KY 40447","606-287-8305","","Jackson"
"MCKINNEY WATER DISTRICT","","","","5,423","Surface water purchased","PO BOX 7
MCKINNEY, KY 40448","606-346-2220","","Lincoln"
"MCLEAN COUNTY REGIONAL WATER COMMISSION","","","","25","Surface water","130 WATER WORKS LN
CALHOUN, KY 42327","270-273-5566","","McLean"
"MEADE COUNTY WATER DISTRICT","","","","14,378","Surface water purchased","1003 Armory Place
BRANDENBURG, KY 40108","270-422-5006","","Meade"
"MIDWAY MUNICIPAL WATER WORKS","","","","2,174","Surface water purchased","PO BOX 4275
MIDWAY, KY 40347","859-361-6810","","Woodford"
"MILBURN WATER DISTRICT","","","","500","Ground water purchased","7731 ST RTE 80E
ARLINGTON, KY 42021","270-694-6241","","Carlisle"
"MILTON WATER & SEWER DEPARTMENT","","","","3,861","Ground water","10179 US HWY 421 N
MILTON, KY 40045","502-268-5223","","Trimble"
"MISSING HILL RESORT","","","","196","Ground water","234 DOCKWAY LN
NEW CONCORD, KY 42076","270-436-5519","","Calloway"
"MONROE COUNTY WATER DISTRICT","","","","9,608","Surface water","205 CAPP HARLAN RD
TOMPKINSVILLE, KY 42167","270-487-8131","","Monroe"
"MONTGOMERY CO WATER DISTRICT #1","","","","2,082","Surface water purchased","4412 CAMARGO RD
MT STERLING, KY 40353","859-498-0521","","Montgomery"
"MONTICELLO WATER & SEWER COMMISSION","","","","21,000","Surface water","PO BOX 549
MONTICELLO, KY 42633","606-348-8473","","Wayne"
"MONUMENT CHEMICAL KENTUCKY, LLC","","","","300","Ground water","2450 OLIN RD
BRANDENBURG, KY 40108","270-422-6860","","Meade"
"MOREHEAD STATE UNIVERSITY","","","","6,500","Surface water","U PO BOX 831
MOREHEAD, KY 40351","606-783-2609","","Rowan"
"MOREHEAD UTILITY PLANT BOARD","","","","9,052","Surface water","135 S WILSON AVE
MOREHEAD, KY 40351","606-784-7400","","Rowan"
"MORGAN COUNTY WATER DISTRICT","","","","7,502","Surface water purchased","1009 HWY 172
WEST LIBERTY, KY 41472","606-743-1204","","Morgan"
"MORGANFIELD WATER WORKS","","","","5,170","Surface water","PO BOX 420
MORGANFIELD, KY 42437","270-952-0864","","Union"
"MORGANTOWN WATER SYSTEM","","","","2,628","Surface water","PO BOX 417
MORGANTOWN, KY 42261","270-526-3623","","Butler"
"MORTONS GAP WATER DEPARTMENT","","","","1,485","Surface water purchased","102 S MAIN ST
MORTONS GAP, KY 42440","270-258-5362","","Hopkins"
"MOUNTAIN WATER DIST","http://www.mountainwaterdistrictky.com/water_quality_reports.php","http://www.mountainwaterdistrictky.com/index.php","","48,286","Surface water","PO BOX 3157
PIKEVILLE, KY 41502","606-631-9162","","Pike"
"MSU HANCOCK BIO STATION","","","","30","Ground water","561 EMMA DR
MURRAY, KY 40271","270-809-2272","","Calloway"
"MT CARMEL HIGH BOARDING SCHOOL","","","","100","Ground water","75 MILL CREEK LAWSON RD
JACKSON, KY 41339","606-666-5008","","Breathitt"
"MT OLIVET WATER DEPARTMENT","","","","814","Surface water purchased","PO BOX 125
MT OLIVET, KY 41064","606-724-5816","","Robertson"
"MT STERLING WATER WORKS","","","","16,391","Surface water","PO BOX 392
MT STERLING, KY 40353","859-498-0166","","Montgomery"
"MT VERNON WATER WORKS","","","","4,951","Surface water","PO BOX 1465
MT VERNON, KY 40456","606-256-4441","","Rockcastle"
"MT WASHINGTON WATER COMPANY","","","","23,760","Surface water purchased","PO BOX 285
MT WASHINGTON, KY 40047","502-538-4216","","Bullitt"
"MUHLENBERG CO WATER DISTRICT","","","","16,845","Surface water purchased","PO BOX 348
GREENVILLE, KY 42345","270-338-1300","","Muhlenberg"
"MUHLENBERG CO WATER DISTRICT #3","","","","6,181","Surface water purchased","PO BOX 67
BREMEN, KY 42325","270-525-6333","","Muhlenberg"
"MULDRAUGH WATER DEPARTMENT","","","","1,411","Surface water purchased","PO BOX 395
MULDRAUGH, KY 40155","502-942-2824","","Meade"
"MUNFORDVILLE WATER DEPT","","","","2,109","Surface water purchased","P O BOX 85
MUNFORDVILLE, KY 42765","270-524-5701","","Hart"
"MURRAY WATER DISTRICT #2","","","","771","Ground water purchased","201 NEW PROVIDENCE RD
MURRAY, KY 42071","270-753-8061","","Calloway"
"MURRAY WATER SYSTEM","http://www.murrayky.gov/publicworks/water/images/watersamplingresults2010.pdf","http://www.murrayky.gov/publicworks/water/index.htm","","21,763","Ground water","BOX 1236
MURRAY, KY 42071","270-762-0345","","Calloway"
"NE WOODFORD CO WATER DISTRICT","","","","2,644","Surface water purchased","225 S MAIN ST
VERSAILLES, KY 40383","859-873-5989","","Woodford"
"NEBO WATER DISTRICT","","","","4,702","Surface water purchased","45 N BERNARD ST
NEBO, KY 42441","270-249-3709","","Hopkins"
"NEW CASTLE WATER WORKS","","","","2,100","Ground water purchased","PO BOX 390
NEW CASTLE, KY 40050","502-845-5750","","Henry"
"NEW CONCORD DOLLAR GENERAL STORE","","","","350","Ground water","2768 NORTH HIGHLAND AVE
JACKSON, TN 38305","731-660-2391","","Calloway"
"NEW HAVEN MUNICIPAL WATER WORKS","","","","1,357","Surface water purchased","PO BOX 98
NEW HAVEN, KY 40051","502-549-3177","","Nelson"
"NICHOLAS CO WATER DISTRICT","","","","4,089","Surface water purchased","1639 OLD PARIS RD
CARLISLE, KY 40311","859-289-3157","","Nicholas"
"NICHOLASVILLE WATER DEPARTMENT","","","","34,253","Surface water","595 WATER WORKS RD
NICHOLASVILLE, KY 40356","859-885-6974","","Jessamine"
"NORTH HOPKINS WATER DISTRICT","","","","3,725","Surface water purchased","410 LIBERTY CHURCH DR
MADISONVILLE, KY 42431","270-825-1623","","Hopkins"
"NORTH LOGAN WATER DISTRICT","","","","1,649","Surface water purchased","3118 LEWISBURG RD
RUSSELLVILLE, KY 42276","270-725-8050","","Logan"
"NORTH MANCHESTER WATER ASSOC","","","","5,332","Surface water purchased","7361 NORTH HWY 421
MANCHESTER, KY 40962","606-598-5403","","Clay"
"NORTH MARSHALL WATER DISTRICT #1","","","","16,276","Ground water","96 CARROLL RD
BENTON, KY 42025","270-527-3208","","Marshall"
"NORTH MCLEAN CO WATER DISTRICT","","","","3,879","Surface water purchased","PO BOX 68
LIVERMORE, KY 42352","270-278-2800","","Daviess"
"NORTH MERCER WATER DISTRICT","","","","12,884","Surface water purchased","PO BOX 79
SALVISA, KY 40372","859-865-2292","","Mercer"
"NORTH NELSON WATER DISTRICT","","","","13,365","Surface water purchased","5555 LOUISVILLE RD
COXS CREEK, KY 40013","502-348-8342","","Nelson"
"NORTH SHELBY WATER DISTRICT","","","","14,660","Surface water purchased","PO BOX 97
BAGDAD, KY 40003","502-747-8942","","Shelby"
"NORTHERN KENTUCKY WATER DISTRICT","http://www.nkywater.org/waterquality.html","","","199,460","Surface water","700 ALEXANDRIA PIKE
FT THOMAS, KY 41075","859-441-0482","","Kenton"
"NORTONVILLE WATER WORKS","","","","2,611","Ground water","199 S MAIN ST
NORTONVILLE, KY 42442","270-676-3384","","Hopkins"
"OAK GROVE UTILITIES OFFICE","","","","8,762","Surface water purchased","8505 PEMBROKE-OAK GROVE RD
OAK GROVE, KY 42262","270-439-5433","","Christian"
"OHIO COUNTY WATER DISTRICT","","","","14,733","Surface water","124 WASHINGTON ST
HARTFORD, KY 42347","270-256-0622","","Ohio"
"OLDHAM COUNTY WATER DISTRICT","","","","19,840","Ground water","PO BOX 51
BUCKNER, KY 40010","502-222-1690","","Oldham"
"OLIVE HILL MUNICIPAL WATER WORKS","","","","6,192","Surface water","225 ROGER PATTON DR
OLIVE HILL, KY 41164","606-286-2618","","Carter"
"OWENSBORO MUNICIPAL UTILITIES","","","","58,408","Ground water","PO BOX 806
OWENSBORO, KY 42302","270-926-3200","","Daviess"
"OWINGSVILLE WATER WORKS","","","","2,307","Surface water purchased","PO BOX 639
OWINGSVILLE, KY 40360","606-674-2033","","Bath"
"PADUCAH WATER WORKS","","","","64,013","Surface water","PO BOX 2377
PADUCAH, KY 42002","270-444-5550","","McCracken"
"PAINTSVILLE MUNICIPAL WATER WORKS","","","","24,354","Surface water","PO BOX 630
PAINTSVILLE, KY 41240","606-789-2630","","Johnson"
"PARADISE RESORT","","","","40","Ground water","1024 PARADISE RD
MURRAY, KY 42071","270-436-2767","","Calloway"
"PARIS WATER WORKS","","","","14,479","Surface water","525 HIGH ST
PARIS, KY 40361","859-987-2118","","Bourbon"
"PARKSVILLE WATER DISTRICT","","","","4,261","Surface water purchased","PO BOX 9
PARKSVILLE, KY 40464","859-332-2255","","Boyle"
"PEAKS MILL WATER DISTRICT","","","","3,454","Surface water purchased","7165 US 127 NORTH
FRANKFORT, KY 40601","502-227-5740","","Franklin"
"PENDLETON CO WATER DISTRICT #1 / NORTH","","","","1,485","Surface water purchased","PO BOX 232
FALMOUTH, KY 41040","859-654-6964","","Pendleton"
"PENDLETON CO WATER DISTRICT #1/SOUTH","","","","3,713","Surface water purchased","PO BOX 232
FALMOUTH, KY 41040","859-654-6964","","Pendleton"
"PERDUE FARMS INC","","","","1,163","Surface water","5025 HWY 231 S.
BEAVER DAM, KY 42320","270-274-6072","","Ohio"
"PERRY COUNTY WATER & SEWER","","","","2,642","Surface water purchased","P.O. BOX 249
VICCO, KY 41773","606-476-2414","","Perry"
"PHOENIX PROPERTY OWNERS ASSOC","","","","300","Surface water purchased","PO BOX 450
DWARF, KY 41739","606-251-3315","","Knott"
"PIKEVILLE WATER DEPARTMENT","","","","9,638","Surface water","306 ISLAND CRK RD
PIKEVILLE, KY 41501","606-437-5123","","Pike"
"PILGRIMS PRIDE CORP","","","","1,200","Ground water","2653 State Rte 1241
HICKORY, KY 42051","270-251-7787","","Graves"
"PINE MT SETTLEMENT SCHOOL","","","","45","Surface water","36 STATE RT 510
PINE MOUNTAIN, KY 40810","606-558-3571","","Harlan"
"PINEVILLE WATER SYSTEM","","","","16,573","Surface water","151 PINE ST
PINEVILLE, KY 40977","606-337-6611","","Bell"
"POTTERS RANCH","","","","100","Ground water","5194 BEAVER RD
UNION, KY 41091","859-586-5475","","Boone"
"POWELL VALLEY WATER DISTRICT","","","","7,128","Surface water purchased","PO BOX 550
CLAY CITY, KY 40312","606-663-5870","","Powell"
"PRESTONSBURG CITY UTILITIES","","","","20,368","Surface water","2560 SOUTH LAKE DR
PRESTONSBURG, KY 41653","606-886-6871","","Floyd"
"PRINCETON WATER & SEWER COMMISSION","","","","7,007","Surface water","101 E MARKET
PRINCETON, KY 42445","270-625-8961","","Caldwell"
"PROVIDENCE WATER WORKS","","","","4,538","Surface water","625 CEDAR ST
PROVIDENCE, KY 42450","270-667-7332","","Webster"
"RACELAND WATER SYSTEM","","","","4,069","Surface water purchased","711 CHINN ST
RACELAND, KY 41169","606-836-4522","","Greenup"
"RATTLESNAKE RIDGE WATER DISTRICT","","","","11,567","Surface water","PO BOX 475
GRAYSON, KY 41143","606-738-6644","","Carter"
"RECOVERY WORKS","","","","61","Ground water","4747 OLD DUBLIN RD
MAYFIELD, KY 42066","270-623-8500","","Graves"
"RED RIVER ROCKHOUSE","","","","100","Ground water","28 EDGEWOOD DR
WINCHESTER, KY 40391","618-713-2306","","Wolfe"
"REID VILLAGE WATER DISTRICT","","","","2,545","Surface water purchased","PO BOX 610
MT STERLING, KY 40353","859-498-0062","","Montgomery"
"RICHMOND UTILITIES","","","","35,640","Surface water","PO BOX 700
RICHMOND, KY 40475","859-369-5389","","Madison"
"RIVER RIDGE PARK INC","","","","223","Ground water","8637 LOWER RIVER RD
BURLINGTON, KY 41005","859-586-7282","","Boone"
"ROWAN WATER INC","","","","18,765","Surface water purchased","1765 CHRISTY CREEK
MOREHEAD, KY 40351","606-784-9818","","Rowan"
"RUSSELL SPRINGS WATER & SEWER","","","","9,409","Surface water purchased","42 UTILITIES DR
RUSSELL SPRINGS, KY 42642","270-866-5189","","Russell"
"RUSSELL WATER COMPANY","","","","6,810","Surface water","PO BOX 394
RUSSELL, KY 41169","606-836-6644","","Greenup"
"RUSSELLVILLE MUN WATER WORKS","","","","8,613","Surface water purchased","168 S MAIN ST
RUSSELLVILLE, KY 42276","270-726-5096","","Logan"
"S E DAVIESS CO WATER DISTRICT","","","","18,827","Ground water purchased","3400 BITTEL ROAD
OWENSBORO, KY 42301","270-685-5594","","Daviess"
"SACRAMENTO WATER WORKS","","","","2,435","Surface water purchased","210 W. 3rd St.
P.O. Box 245
SACRAMENTO, KY 42372","270-977-2913","","McLean"
"SALEM MUNICIPAL WATER SYSTEM","","","","1,241","Surface water purchased","PO BOX 234
SALEM, KY 42078","270-988-2600","","Livingston"
"SALYERSVILLE MUNICIPAL WATER","","","","3,029","Surface water","401 COLLEGE ST
SALYERSVILLE, KY 41465","606-349-3743","","Magoffin"
"SANDY HOOK WATER DISTRICT","","","","3,528","Ground water","PO BOX 726
SANDY HOOK, KY 41171","606-738-6282","","Elliott"
"SCIENCE HILL WATER WORKS","","","","5,940","Surface water purchased","PO BOX 295
SCIENCE HILL, KY 42553","606-423-4109","","Pulaski"
"SCOTTSVILLE WATER DEPARTMENT","","","","6,864","Surface water","800 HURRICANE SHORES
SCOTTSVILLE, KY 42164","270-622-4440","","Allen"
"SEBREE WATER DEPARTMENT","","","","1,743","Surface water purchased","PO BOX 245
SEBREE, KY 42455","270-835-7501","","Webster"
"SHARPSBURG WATER DISTRICT","","","","4,332","Surface water purchased","PO BOX 248
SHARPSBURG, KY 40374","606-247-2861","","Bath"
"SHAWNEE BAY RESORT","","","","80","Ground water","1297 SHAWNEE BAY RD
BENTON, KY 42025","270-354-8360","","Marshall"
"SHELBYVILLE WATER & SEWER COMMISSION","","","","23,760","Surface water","PO BOX 608
SHELBYVILLE, KY 40065","502-633-4562","","Shelby"
"SHILOH DOLLAR GENERAL-SUSAN COX","","","","350","Ground water","803 CRABTREE RD
MURRAY, KY 42071","731-660-2391","","Calloway"
"SIMPSON COUNTY WATER DISTRICT","","","","8,946","Surface water purchased","PO BOX 10180
BOWLING GREEN, KY 42102","270-842-0052","","Simpson"
"SLAUGHTERS WATER WORKS","","","","808","Surface water purchased","PO BOX 23
SLAUGHTERS, KY 42456","270-884-7000","","Webster"
"SMITHLAND WATER & SEWER","","","","989","Surface water purchased","PO BOX 287
SMITHLAND, KY 42081","270-928-4890","","Livingston"
"SO ANDERSON WATER DISTRICT","","","","8,417","Surface water purchased","1521 Fieldstone drive
LAWRENCEBURG, KY 40342","502-839-6919","","Anderson"
"SO WOODFORD CO WATER DISTRICT","","","","4,218","Surface water purchased","117-D CROSSFIELD DR
VERSAILLES, KY 40383","859-873-1308","","Woodford"
"SOMERSET WATER SERVICE","","","","29,700","Surface water","PO BOX 989
SOMERSET, KY 42501","606-561-4626","","Pulaski"
"SOUTH 641 WATER DISTRICT","","","","1,160","Ground water purchased","PO BOX 126
HAZEL, KY 42049","270-492-8857","","Calloway"
"SOUTH HOPKINS WATER DISTRICT","","","","8,440","Surface water purchased","PO BOX 487
DAWSON SPRINGS, KY 42408","270-797-5760","","Hopkins"
"SOUTH LOGAN WATER ASSOCIATION","","","","5,198","Surface water purchased","114 S MAIN ST
ADAIRVILLE, KY 42202","270-539-6730","","Logan"
"SOUTHEASTERN WATER ASSOC/NELSON VALLEY","","","","21,895","Surface water purchased","147 E SOMERSET CHURCH RD
SOMERSET, KY 42501","606-678-5501","","Pulaski"
"SOUTHERN MADISON WATER DISTRICT","","","","14,707","Surface water purchased","PO BOX 220
BEREA, KY 40403","859-986-9031","","Madison"
"SOUTHERN WATER & SEWER DISTRICT","","","","22,480","Surface water","PO BOX 610
MCDOWELL, KY 41647","606-377-9296","","Floyd"
"SOUTHLAND RANCH","","","","160","Ground water","PO BOX 73
LOVELACEVILLE, KY 42053","270-331-1157","","Ballard"
"SPRINGFIELD WATER WORKS","","","","13,205","Surface water","PO BOX 307
SPRINGFIELD, KY 40069","859-336-5454","","Washington"
"STANFORD WATER WORKS","","","","9,284","Surface water","PO BOX 45
STANFORD, KY 40484","606-365-4510","","Lincoln"
"STANTON WATER WORKS","","","","6,611","Surface water purchased","PO BOX 370
STANTON, KY 40380","606-663-6474","","Powell"
"STELLA TRAILER PARK","","","","74","Ground water","312 BUTTERWORTH RD.
MURRAY, KY 42071","270-293-4561","","Calloway"
"STURGIS WATER WORKS","","","","3,490","Surface water","PO BOX 998
STURGIS, KY 42459","270-952-0131","","Union"
"SUNSET HARBOR HILL CAMPGROUND","","","","26","Ground water","131 HARBOR HILL LN
MURRAY, KY 42071","270-206-8374","","Calloway"
"SYMSONIA WATER DISTRICT","","","","936","Ground water","PO BOX 99
SYMSONIA, KY 42082","270-851-4470","","Graves"
"TAYLORSVILLE WATER WORKS","","","","18,973","Surface water purchased","PO BOX 279
TAYLORSVILLE, KY 40071","502-477-3235","","Spencer"
"TODD COUNTY WATER DISTRICT","","","","9,801","Surface water purchased","PO BOX 520
ELKTON, KY 42220","270-265-2229","","Todd"
"TOMPKINSVILLE WATER WORKS","","","","2,404","Surface water","206 N MAGNOLIA ST
TOMPKINSVILLE, KY 42167","270-487-6211","","Monroe"
"TRAPP WATER COMPANY","","","","200","Ground water","6697 SECOND ST
BURLINGTON, KY 41005","859-586-6096","","Boone"
"TRENTON WATER WORKS","","","","950","Surface water purchased","PO BOX 72
TRENTON, KY 42286","270-466-3332","","Todd"
"TRIMBLE CO WATER DISTRICT #1","","","","4,146","Ground water","PO BOX 63
BEDFORD, KY 40006","502-255-7554","","Trimble"
"TRINITY HOLINESS SCHOOL","","","","250","Ground water","830 COUNTY RD 1024
CUNNINGHAM, KY 42035","270-642-2210","","Carlisle"
