"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"DOLLAR GENERAL LACOMBE","","","","300","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","St. Tammany Parish"
"DOLLAR GENERAL STORE 18417","","","","25","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","St. Tammany Parish"
"DOLLAR GENERAL STORE 18724","","","","25","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","Washington Parish"
"DOLLAR GENERAL STORE NO 09535","","","","50","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","St. Tammany Parish"
"DOLLAR GENERAL STORE NO 12728","","","","50","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","St. Tammany Parish"
"DOLLAR GENERAL STORE NO 13944","","","","50","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","Tangipahoa Parish"
"DOLLAR GENERAL STORE NO 15137","","","","50","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","Washington Parish"
"DOLLAR GENERAL STORE NO 7594","","","","50","Ground water","Dollar General Environmental Compliance
100 Mission Ridge
GOODLETTSVILLE, TN 37072","615-855-5365","","St. Tammany Parish"
"DOMINO SUGAR","","","","360","Surface water","
7417 N. Peters Rd.
ARABI, LA 70032","504-278-5422","","St. Bernard Parish"
"DORCHEAT ACRES WATER SYSTEM","","","","411","Ground water","852 Airport Road
P. O. Box 1081
SPRINGHILL, LA 71075","318-539-2880","","Webster Parish"
"DOW USA, LA DIVISION","","","","3,960","Surface water","P.O. BOX 150, BLDG 350 2E
P.O. BOX 150, BLDG 350 2E
PLAQUEMINE, LA 70765","225-353-8431","","Iberville Parish"
"DOWNSVILLE WATER SYSTEM","","","","216","Ground water","VILLAGE OF DOWNSVILLE
P O BOX 128
DOWNSVILLE, LA 71234","318-548-8299","","Union Parish"
"DOWNTOWN KORAN STORE WATER SYSTEM","","","","400","Ground water","DOWNTOWN KORAN STORE
5461 LA-527
HAUGHTON, LA 71037","318-987-3871","","Bossier Parish"
"DOYLINE WATERWORKS DISTRICT 1","","","","915","Ground water","DOYLINE WATERWORKS DISTRICT 1
P.O. BOX 597
DOYLINE, LA 71023","318-745-2628","","Webster Parish"
"DREAM COURTS MOBILE HOME PARK","","","","25","Ground water","DREAM COURT MHP, LLC
217 Dream Court
SLIDELL, LA 70461","225-454-3047","","St. Tammany Parish"
"DUBACH DEER FACTORY WATER SYSTEM","","","","64","Ground water","DUBACH DEER FACTORY WATER SYSTEM
308 NORTH VIENNA STREET
RUSTON, LA 71270","318-513-9001","","Lincoln Parish"
"DUBACH WATER SYSTEM","","","","1,218","Ground water","Town of Dubach
P. O. Box 252
DUBACH, LA 71235","318-777-3321","","Lincoln Parish"
"DUBBERLY WATER SYSTEM","","","","1,161","Ground water","DUBBERLY WATER SYSTEM
P.O. BOX 69
DUBBERLY, LA 71024","318-371-9528","","Webster Parish"
"DUNAWAYS CENTER","","","","25","Ground water","Dunaway's Center
39522 Highway 190E
SLIDELL, LA 70461","985-641-2142","","St. Tammany Parish"
"DUNCAN HEIGHTS MOBILE HOME PARK","","","","84","Ground water purchased","DUNCAN HEIGHTS MOBILE HOME PARK
P.O. Box 56
LYDIA, LA 70569","","","Iberia Parish"
"DUNHAM PRICE GROUP WATER SYSTEM","","","","85","Ground water","
P O BOX 760
WESTLAKE, LA 70669","337-589-3380","","Calcasieu Parish"
"E JEFFERSON WW DISTRICT 1","http://www.jeffparish.net/index.cfm?DocID=1198","","","243,782","Surface water","Jefferson Parish Water Quality Lab
3600 Jefferson Hwy Bldg. E
JEFFERSON, LA 70121","504-838-4305","","Jefferson Parish"
"EAGLE LAKE MOBILE HOME PARK","","","","300","Ground water","Champion Real Estate
100 RUE IBERVILLE, STE 200
LAFAYETTE, LA 70508","337-593-0444","","St. Tammany Parish"
"EAGLE US 2 LLC FAMILY CENTER W S","","","","25","Ground water","WESTLAKE CHEMICAL CORPORATION
P.O. BOX 1000
LAKE CHARLES, LA 70602","337-708-4261","","Calcasieu Parish"
"EAGLE US 2 LLC S COMPLEX WATER SYSTEM","","","","1,700","Ground water","WESTLAKE CHEMICAL CORPORATION
P.O. BOX 1000
LAKE CHARLES, LA 70602","337-708-4261","","Calcasieu Parish"
"EAGLE WATER SYSTEM","","","","1,890","Ground water","EAGLE WATER
P.O. BOX 296
KEITHVILLE, LA 71047","318-925-8601","","Caddo Parish"
"EAST ALLEN PARISH WATER WORKS","","","","3,042","Ground water","EAST ALLEN PARISH WATER WORKS
4033 HWY 26
OBERLIN, LA 70655","337-639-4956","","Allen Parish"
"EAST CARROLL WS NORTH","","","","45","Ground water purchased","EAST CARROLL WATER SYSTEM
P O BOX 68
TRANSYLVANIA, LA 71286","318-559-2672","","East Carroll Parish"
"EAST CARROLL WS SOUTH","","","","1,227","Ground water purchased","EAST CARROLL WATER SYSTEM
P O BOX 68
TRANSYLVANIA, LA 71286","318-559-2672","","East Carroll Parish"
"EAST CENTRAL BOSSIER WATER SYSTEM","","","","885","Ground water","CENTRAL BOSSIER WATER SYSTEM
P.O. BOX 70
BENTON, LA 71006","318-742-9748","","Bossier Parish"
"EAST CENTRAL VERNON WATER SYSTEM","","","","6,144","Ground water","EAST CENTRAL VERNON WATER SYSTEM
PO BOX 290
SLAGLE, LA 71475","318-238-9009","","Vernon Parish"
"EAST COLUMBIA WATER SYSTEM","","","","2,640","Ground water","EAST COLUMBIA WATER DISTRICT
P O BOX 912
COLUMBIA, LA 71418","318-649-2788","","Caldwell Parish"
"EAST CROSS WATER SYSTEM","","","","453","Ground water","EAST CROSS WATER SYSTEM INC.
PO BOX 26
HALL SUMMIT, LA 71034","318-932-7002","","Red River Parish"
"EAST DESOTO WATER SYSTEM","","","","1,140","Ground water","
PO Box 778
MANSFIELD, LA 71052","318-461-3781","","De Soto Parish"
"EAST FELICIANA RURAL BLUFF CREEK WS","","","","1,761","Ground water","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA RURAL GURLEY RD WS","","","","3,462","Ground water","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA RURAL HWY 964 WS","","","","1,449","Ground water","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA RURAL PLANK-GROSS BATTLE","","","","3,240","Ground water","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA RURAL TURNER RD WS","","","","1,140","Ground water purchased","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA RURAL-REEVES-MORGAN","","","","582","Ground water","EAST FELICIANA RURAL WATER SYSTEM
10270 HIGHWAY 10
ETHEL, LA 70730","225-683-9698","","East Feliciana Parish"
"EAST FELICIANA WWKS DISTRICT 7","","","","2,805","Ground water","EAST FELICIANA WTRWRKS DIST. 7
P. O. Box 8424
CLINTON, LA 70722","225-683-9124","","East Feliciana Parish"
"EAST HODGE WATER SYSTEM","","","","423","Ground water","VILLAGE OF EAST HODGE
P O DRAWER 10
HODGE, LA 71247","318-259-9127","","Jackson Parish"
"EAST JENA WATER SYSTEM  INC","","","","990","Ground water","EAST JENA WATER JENA
PO BOX 1909
JENA, LA 71342","318-992-2148","","La Salle Parish"
"EAST PARK SUBDIVISION WATER SYSTEM","","","","102","Ground water","Booth Environmental Services, LLC
1320 East Gauthier Road
LAKE CHARLES, LA 70607","337-474-7325","","Calcasieu Parish"
"EAST RICHLAND WW DISTRICT","","","","1,950","Ground water purchased","EAST RICHLAND WATER SYSTEM
1032 HIGHWAY 80
DELHI, LA 71232","318-878-5363","","Richland Parish"
"EAST SIDE WATER SYSTEM","","","","3,942","Ground water","EAST SIDE WATER SYSTEM
2502 Opelousas Road
VILLE PLATTE, LA 70586","337-363-5580","","Evangeline Parish"
"EASTERN HEIGHTS WATER WORKS","","","","1,782","Ground water","EASTERN HEIGHTS WWKS
P.O. BOX 872
AMITE, LA 70422","985-748-8008","","Tangipahoa Parish"
"EASTERN LOUISIANA MENTAL HEALTH SYSTEMS","","","","2,500","Ground water","Eastern LA Mental Health System
P.O. Box 498
JACKSON, LA 70748","225-634-0567","","East Feliciana Parish"
"EBARB WWKS DIST # 1 - AIMWELL AREA","","","","6,186","Ground water purchased","EBARB WATER DISTRICT #1
P.O. BOX 1366
ZWOLLE, LA 71486","318-645-7722","","Sabine Parish"
"EBARB WWKS DIST # 1 - N EBARB/BELMONT","","","","450","Ground water purchased","EBARB WATER DISTRICT #1
P.O. BOX 1366
ZWOLLE, LA 71486","318-645-7722","","Sabine Parish"
"EBARB WWKS DIST #1 - MARSH","","","","81","Ground water","EBARB WATER DISTRICT #1
P.O. BOX 1366
ZWOLLE, LA 71486","318-645-7722","","Sabine Parish"
"EBARB WWKS DIST #1 - NORTH EBARB","","","","1,722","Ground water","EBARB WATER DISTRICT #1
P.O. BOX 1366
ZWOLLE, LA 71486","318-645-7722","","Sabine Parish"
"EBENEZER WATER SYSTEM","","","","465","Ground water","EBENEZER WATER SYSTEM
174 IRA WYATT ROAD
CHATHAM, LA 71226","318-259-0014","","Jackson Parish"
"ECO-SERVICES OPERATIONS BR PLANT","","","","300","Ground water","
1301 Airline Hwy
BATON ROUGE, LA 70805","225-359-3768","","East Baton Rouge Parish"
"EDGEFIELD WATER SYSTEM","","","","360","Ground water","EDGEFIELD WATER SYSTEM
P. O. BOX 397
COUSHATTA, LA 71019","318-932-0430","","Red River Parish"
"EDWARDS MILLCREEK WATER SYSTEM","","","","114","Ground water purchased","EDWARDS MILL CREEK WATER SYSTEM
P.O. BOX 125
BIENVILLE, LA 71008","318-525-4185","","Bienville Parish"
"EGAN WATER CORPORATION","","","","4,980","Ground water","Egan Water Corporation
P.O. Box 309
EGAN, LA 70531","337-788-2889","","Acadia Parish"
"EGAN WATER CORPORATION NO 2","","","","2,727","Ground water","Egan Water Corporation
P.O. Box 309
EGAN, LA 70531","337-788-2889","","Acadia Parish"
"EL PATIO RESTAURANT WATER SYSTEM","","","","54","Ground water","PATRONS BAR AND GRILL
276 EAST BESSIE ST
COUSHATTA, LA 71019","318-228-9934","","Caddo Parish"
"ELM POINT ESTATES WATER SYSTEM","","","","90","Ground water","RIVER WATER INC
309 QUIET OAKS DRIVE
YOUNGSVILLE, LA 70592","337-384-4627","","St. Martin Parish"
"EMC WATER SYSTEM  INC","","","","2,310","Ground water","EMC WATER SYSTEM INC
PO BOX 169
ELMER, LA 71424","318-659-3156","","Rapides Parish"
"EMPIRE POINT COMMUNITY WATER SYSTEM","","","","48","Ground water","EMPIRE POINT COMMUNITY WATER SYSTEM
1476 OAKRIDGE ROAD
LEESVILLE, LA 71446","337-238-3587","","Vernon Parish"
"ENON ELEMENTARY SCHOOL","","","","288","Ground water","Washington Parish School Board
800 Main Street
FRANKLINTON, LA 70438","985-335-8084","","Washington Parish"
"ENOS DERBONNE PARK WATER SYSTEM","","","","96","Ground water","ENOS DERBONNE SPORTS COMPLEX
3210 Power Centre Pkwy
LAKE CHARLES, LA 70607","337-990-0112","","Calcasieu Parish"
"ENSO FITNESS WATER SYSTEM","","","","150","Ground water","Enso Fitness Water System
P.O. Box 352
BREAUX BRIDGE, LA 70517","337-507-3886","","St. Martin Parish"
"ENTERGY GULF STATES LOUISIANA LLC","","","","200","Ground water","ENTERGY NELSON PLANT
3500 HOUSTON RIVER ROAD
WESTLAKE, LA 70669","337-494-6046","","Calcasieu Parish"
"ENTERPRISE WATER SYSTEM","","","","570","Ground water","Enterprise Water System
691 Catahoula Church Road
ENTERPRISE, LA 71425","318-744-0308","","Catahoula Parish"
"EPISCOPAL CONFERENCE CTR A SPECIAL PLCE","","","","50","Ground water","
54296 Hwy 445
HAMMOND, LA 70446","985-748-6634","","Tangipahoa Parish"
"EPPS WATER SYSTEM","","","","696","Ground water","VILLAGE OF EPPS
P O BOX 253
EPPS, LA 71237","318-926-5224","","West Carroll Parish"
"EROS COMMUNITY WATER SYSTEM","","","","729","Ground water","EROS COMMUNITY WATER SYSTEM, INC.
4359 HWY 557
WEST MONROE, LA 71292","318-396-1933","","Jackson Parish"
"EROS WATER SYSTEM","","","","345","Ground water","EROS WATER SYSTEM
P O DRAWER 200
EROS, LA 71238","318-249-2183","","Jackson Parish"
"EUNICE WATER SYSTEM (LAWCO)","","","","15,753","Ground water","Louisiana Water Company (LAWCO)
P.O. Box 66396
BATON ROUGE, LA 70896","225-952-7601","","St. Landry Parish"
"EURO INN","","","","100","Ground water","RELAX INN
58494 TYLER DR.
SLIDELL, LA 70461","985-326-0576","","St. Tammany Parish"
"EVANGELINE OAKS WATER SYSTEM","","","","195","Ground water","CENTRAL STATES WATER RESOURCES
1650 DES PERES RD. SUITE 303
ST. LOUIS, MO 63131","314-380-8598","","Bossier Parish"
"EVANGELINE PARISH INDUSTRIAL PARK W S","","","","648","Ground water","EVANGELINE PARISH INDUSTRIAL PARK WATER
1008 WEST LASALLE
VILLE PLATTE, LA 70586","337-363-5651","","Evangeline Parish"
"EVANGELINE WW DISTRICT 1 - PINE PRAIRIE","","","","2,502","Ground water","Evangeline WW District #1 Water System
P O Box 166
FINE PRAIRIE, LA 70576","318-729-2655","","Evangeline Parish"
"EVANS SCHOOL","","","","400","Groundwater under influence of surface water","VERNON PARISH SCHOOL BOARD
201 BELVIEW ROAD
LEESVILLE, LA 71446","337-239-3401","","Vernon Parish"
"EVERGREEN ESTATES WATER SYSTEM","","","","162","Ground water","PRESTWICK INVESTMENTS, TEXAS REG. OFFICE
321 ISBELL ROAD
FORT WORTH, TX 76114","318-929-2820","","Caddo Parish"
"EXXON MOBIL BATON ROUGE PLASTICS","","","","450","Ground water","EXXON MOBIL BR PLASTICS
P.O. BOX 1607
BATON ROUGE, LA 70821","225-977-6464","","East Baton Rouge Parish"
"EXXON MOBILE BATON ROUGE CHEMICALS NORTH","","","","50","Ground water","Exxon Mobil BR Chemical North
5955 Scenic Hwy
BATON ROUGE, LA 70805","225-540-5908","","East Baton Rouge Parish"
"EXXONMOBIL BATON ROUGE CHEMICAL PLANT","","","","1,500","Ground water","ExxonMobil chem plant
P.O. Box 241-CPW1428
BATON ROUGE, LA 70821","225-540-5493","","East Baton Rouge Parish"
"EXXONMOBIL BATON ROUGE REFINERY","","","","2,500","Ground water","
P.O. Box 241-CPWO 1423
BATON ROUGE, LA 70821","225-977-4108","","East Baton Rouge Parish"
"EXXONMOBIL CHEMICAL BATON ROUGE POLYMER","","","","440","Ground water","ExxonMobil baton Rouge Polymer Plant
12875 SCENIC HIGHWAY
BATON ROUGE, LA 70892","225-977-9795","","East Baton Rouge Parish"
"EXXONMOBIL CHEMICAL BATON ROUGE RESINS","","","","125","Ground water","EXXON MOBIL BR PLASTICS
P.O. BOX 1607
BATON ROUGE, LA 70821","225-977-6464","","East Baton Rouge Parish"
"FAIRVIEW MOBILE ESTATES NORTH WS","","","","594","Ground water","DUBROW MANAGEMENT
45 ACADEMY STREET, SUITE 200
NEWARK, NJ 07102","973-624-9130","","Calcasieu Parish"
"FAIRVIEW MOBILE ESTATES SOUTH WS","","","","498","Ground water","DUBROW MANAGEMENT
45 ACADEMY STREET, SUITE 200
NEWARK, NJ 07102","973-624-9130","","Calcasieu Parish"
"FAIRVIEW UNION WATER SYSTEM","","","","2,205","Surface water","Fairview Union Water System
P.O. Box 178
COUSHATTA, LA 71019","318-932-3822","","Red River Parish"
"FALSE RIVER WATER COMPANY","","","","4,014","Ground water","FALSE RIVER WATER COMPANY
105 Gisele Street
NEW ROADS, LA 70760","225-638-4501","","Pointe Coupee Parish"
"FAMILY COURT MOBILE HOME PARK","","","","80","Ground water","FAMILY COURT MOBILE HOME PARK
43081 Webber City Rd.
GONZALES, LA 70737","225-333-8045","","Ascension Parish"
"FAMILY DOLLAR 5483 WATER SYSTEM","","","","25","Ground water","FAMILY DOLLAR WATER SYSTEM
3127 Gerstner Memorial
LAKE CHARLES, LA 70601","281-727-6508","","Calcasieu Parish"
"FARMERVILLE WATER SYSTEM","","","","4,977","Ground water","
P O BOX 427
FARMERVILLE, LA 71241","318-368-7150","","Union Parish"
"FAT SPOON CAFE #2","","","","400","Ground water","FAT SPOON CAFE 2 LLC
439 North Corniche Du Lac Dr.
COVINGTON, LA 70433","504-228-0123","","St. Tammany Parish"
"FELLOWSHIP WATER SYSTEM","","","","660","Ground water","FELLOWSHIP WATER SYSTEM
P O BOX 206
SIMSBORO, LA 71275","318-247-1610","","Lincoln Parish"
"FIFTH WARD JR HIGH W S","","","","530","Ground water","STPSB Maintenance
19380 Claiborne Ave.
COVINGTON, LA 70433","985-898-3355","","St. Tammany Parish"
"FIFTH WARD WATER SYSTEM","","","","5,676","Ground water","Fifth Ward Water System
2596 Highway 1
MARKSVILLE, LA 71351","318-253-9019","","Avoyelles Parish"
"FISHER WATER SYSTEM","","","","282","Ground water","VILLAGE OF FISHER
P.O. BOX 7
FISHER, LA 71426","318-256-2641","","Sabine Parish"
"FISHERMANS ONE STOP","","","","550","Ground water","FISHERMANS ONE STOP
P O BOX 302
DONALDSONVILLE, LA 70346","225-473-7435","","Ascension Parish"
"FISKE UNION WATER SYSTEM","","","","1,830","Ground water","FISKE UNION WATER SYSTEM
P O BOX 336
OAK GROVE, LA 71263","318-428-9955","","West Carroll Parish"
"FLORIDA PAR JUV DETENTION CENTER","","","","50","Ground water","Florida Parishes Juvenile Detention Cent
28528 Highway 190
COVINGTON, LA 70433","985-893-6292","","Tangipahoa Parish"
"FLORIEN WATER SYSTEM","","","","700","Ground water","VILLAGE OF FLORIEN
P. O. BOX 68
FLORIEN, LA 71429","318-586-7286","","Sabine Parish"
"FLUKER CHAPEL WATER WORKS","","","","296","Ground water","TANGI WATER DISTRICT
46463 N MORRISON BLVD
HAMMOND, LA 70401","985-345-6457","","Tangipahoa Parish"
"FOLGER COFFEE CO-LACOMBE DISTRIB CNTR","","","","125","Ground water","FOLGER COFFEE CO - LACOMBE
14601 OLD GENTILLY ROAD Attn: Vickie
NEW ORLEANS, LA 70129-2395","504-254-8303","","St. Tammany Parish"
"FOLSOM WATER SUPPLY","","","","1,845","Ground water","Lance Willie
82378 June Street
FOLSOM, LA 70437","","","St. Tammany Parish"
"FONTAINEBLEAU STATE PARK","","","","1,000","Ground water","
62883 Hwy1089
MANDEVILLE, LA 70448","985-624-4443","","St. Tammany Parish"
"FORD LINCOLN MERCURY OF SLIDELL","","","","80","Ground water","FORD, LINCOLN-MERCURY, NISSAN OF SLIDELL
400 EAST HOWZE BEACH ROAD
SLIDELL, LA 70461","985-643-8900","","St. Tammany Parish"
"FORDOCHE, TOWN OF","","","","1,380","Ground water","Town Of Fordoche
P.O. Box10
FORDOCHE, LA 70732","225-637-3112","","Pointe Coupee Parish"
"FOREST GLEN SD","","","","270","Ground water","PARKS WATERWORKS
PO BOX 801
LORANGER, LA 70466","985-796-5488","","St. Tammany Parish"
"FOREST HILL UTILITIES","","","","2,403","Ground water","VILLAGE OF FOREST HILL
PO BOX 309
FOREST HILL, LA 71430","318-748-6300","","Rapides Parish"
"FORMOSA PLASTICS CORPORATION","","","","350","Ground water","FORMOSA PLASTICS CORPORATION
PO Box 271
BATON ROUGE, LA 70821","225-356-8621","","East Baton Rouge Parish"
"FORT POLK NORTH HOUSING WATER SYSTEM","","","","1,964","Ground water","AMERICAN WATER
3391 F Ave.
FORT POLK, LA 71459","337-537-1178","","Vernon Parish"
"FORT POLK NORTH WATER SYSTEM","","","","9,420","Ground water","AMERICAN WATER
3391 F Ave.
FORT POLK, LA 71459","337-537-1178","","Vernon Parish"
"FORT POLK SOUTH WATER SYSTEM","","","","8,170","Ground water","AMERICAN WATER
3391 F Ave.
FORT POLK, LA 71459","337-537-1178","","Vernon Parish"
"FOSTER POULTRY FARMS (ARCADIA FEEDMILL)","","","","30","Ground water","FOSTER POULTRY FARMS
P. O. BOX 831
LIVINGSTON, CA 95334","209-394-6934","","Bienville Parish"
"FOUNTAINBLEAU SCHOOL","","","","1,899","Ground water","STPSB Maintenance
19380 Claiborne Ave.
COVINGTON, LA 70433","985-898-3355","","St. Tammany Parish"
"FOUR CORNERS WATER SYSTEM","","","","150","Ground water","FOUR CORNERS ENTERPRISES, LLC
2518 S SAVANNAH LANE
LAKE CHARLES, LA 70605","","","Calcasieu Parish"
"FOUR FORKS WATER SYSTEM","","","","600","Ground water","FOUR FORKS WATER SYSTEM
8798 SPRINGRIDGE DRIVE
KEITHVILLE, LA 71047","318-925-0092","","Caddo Parish"
"FOURTH WARD WATER WORKS","","","","3,100","Ground water","FOURTH WARD WATER WORKS
P.O. Box 623
ALBANY, LA 70711","225-209-9333","","Livingston Parish"
"FOX STOP LLC","","","","30","Ground water","FOX STOP, LLC
24047 HWY 8
LEESVILLE, LA 71446","337-208-2082","","Vernon Parish"
"FRANKLIN WATER SUPPLY","","","","8,500","Surface water","Mayor Eugene Foulcard
P.O. Box 567
FRANKLIN, LA 70538","337-828-6305","","St. Mary Parish"
"FREDS LOUNGE WATER SYSTEM","","","","25","Ground water","FRED'S LOUNGE WATER SYSTEM
9080 BIG LAKE ROAD
LAKE CHARLES, LA 70605","","","Calcasieu Parish"
"FRENIER LANDING RESTAURANT","","","","50","Ground water","Frenier Landing Restaurant
PO Box 434
LAPLACE, LA 70069","","","St. John the Baptist Parish"
"FRIENDSHIP WATER SYSTEM","","","","777","Ground water","Kathy Robinson
17657 HWY 4
BIENVILLE, LA 71008","318-259-9439","","Bienville Parish"
"FROST TOWN WATER SYSTEM","","","","1,386","Ground water","FROST TOWN WATER SYSTEM
378 MALONE RD
DOWNSVILLE, LA 71234","318-644-9666","","Ouachita Parish"
"FSWC - FRENCH  SETTLEMENT","","","","1,812","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Livingston Parish"
"FSWC - HAMMOND HEIGHTS","","","","4,281","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Tangipahoa Parish"
"FSWC - OAKRIDGE","","","","123","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Livingston Parish"
"FSWC- PINE HEAVEN","","","","123","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Livingston Parish"
"FSWC- SPRINGFIELD AREA","","","","1,914","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Livingston Parish"
"FSWC- VELMA","","","","1,302","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Tangipahoa Parish"
"FSWC- WHITEHALL/ HEAD OF ISLAND","","","","2,676","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Livingston Parish"
"FSWC-BANKSTON","","","","120","Ground water","FRENCH SETTLEMENT COMPANY
P O BOX 66396
BATON ROUGE, LA 70896","225-231-0317","","Tangipahoa Parish"
"G & J MOBILE HOME ESTATES WATER SYSTEM","","","","150","Ground water","G & J Mobile Home Estates Water System
280 John Wayne Drive
LAFAYETTE, LA 70508","337-234-6585","","Lafayette Parish"
"G & R MOBILE HOME PARK WATER SYSTEM","","","","171","Ground water","G & R MOBILE HOME PARK
307 PECAN GROVE RD
SCOTT, LA 70583","337-233-3614","","Lafayette Parish"
"GARDEN HEIGHTS SUBDIVISION WATER SYSTEM","","","","481","Ground water","Acadiana Water and Sewer, Inc.
1307 South Fieldspan Road
DUSON, LA 70529","337-873-3128","","Lafayette Parish"
"GARDEN HEIGHTS WATER SYSTEM","","","","465","Ground water","Booth Environmental Services, LLC
1320 East Gauthier Road
LAKE CHARLES, LA 70607","337-474-7325","","Calcasieu Parish"
"GARDNER COMMUNITY WATER SYSTEM","","","","4,341","Ground water","GARDNER COMMUNITY WATER ASSOC.
405 MUDGE RD
BOYCE, LA 71409","318-793-4568","","Rapides Parish"
"GATORS DEN CAJUN CAFE","","","","30","Ground water","GATOR'S DEN CAJUN CAFE'
10 Manchac Way
AKERS, LA 70421","985-386-7902","","St. John the Baptist Parish"
"GENES COUNTRY STORE","","","","25","Ground water","
1337 BIRCH DRIVE
FOLSOM, LA 70437","985-796-3664","","St. Tammany Parish"
"GEORGIA PACIFIC CORPORATION","","","","200","Ground water","GEORGIA PACIFIC CORPORATION
P O BOX 35806
WEST MONROE, LA 71294","318-327-1111","","Ouachita Parish"
"GEORGIA-PACIFIC CORPORATION","","","","484","Ground water","Georgia pacific corp
P.O. box 430
ZAXHARY, LA 70791","225-654-1700","","East Baton Rouge Parish"
"GERMANTOWN WATER SYSTEM","","","","1,410","Ground water","GERMANTOWN WATER SYSTEM
P.O. BOX 803
MINDEN, LA 71058","318-377-8004","","Webster Parish"
"GIBSLAND WATER SYSTEM","","","","979","Ground water","
P.O. Box 309
GIBSLAND, LA 71028","318-843-6141","","Bienville Parish"
"GIFFORD MOBILE HOME PARK I","","","","162","Ground water","S & B Capital, LLC
P. O. Box 5123
LAKE CHARLES, LA 70607","337-515-6199","","Calcasieu Parish"
"GIFFORD MOBILE HOME PARK II","","","","222","Ground water","S & B Capital, LLC
P. O. Box 5123
LAKE CHARLES, LA 70607","337-515-6199","","Calcasieu Parish"
"GIL-GAL WATER SYSTEM","","","","1,492","Ground water","GIL- GAL WATER SYSTEM
PO BOX 544
MINDEN, LA 71058","318-455-3877","","Webster Parish"
"GILARK WATER SYSTEM","","","","675","Ground water","GILARK WATER SYSTEM
P O BOX 298
MINDEN, LA 71058","318-377-0345","","Webster Parish"
"GILBERT WATER SYSTEM","","","","915","Ground water purchased","GILBERT WATER SYSTEM
P O BOX 600
GILBERT, LA 71336","318-435-6506","","Franklin Parish"
"GILLIS LONG CENTER","","","","600","Ground water purchased","
5445 Point Clair Rd., Bld. 10
CARVILLE, LA 70721","225-319-4698","","Iberville Parish"
"GIVING HOPE RETREAT","","","","45","Ground water","GIVING HOPE RETREAT
1134 BARONNE STREET
NEW ORLEANS, LA 70113","504-523-2116","","St. Tammany Parish"
"GLEN LEAF MOBILE HOME COMMUNITY","","","","564","Surface water purchased","Glen Leaf MHP
7400 Glen Leaf Rd
SHREVEPORT, LA 71129","318-687-9797","","Caddo Parish"
"GLENCOE COMMUNITY WATER SYSTEM","","","","190","Ground water","1572 Cypremort Pointe Road
1572 Cypremort Pointe Road
JEANERETTE, LA 70544","337-276-3668","","St. Mary Parish"
"GLENWOOD BAPTIST YOUTH CAMP","","","","125","Ground water","CAMP GLENNWOOD
P O BOX 538
FOLSOM, LA 70437","985-796-5251","","Tangipahoa Parish"
"GLOBAL WILDLIFE CENTER","","","","50","Ground water","GLOBAL WILDLIFE CENTER
26389 HWY 40
FOLSOM, LA 70437","985-796-3585","","Tangipahoa Parish"
"GOLDONNA WATER SYSTEM","","","","435","Ground water","VILLAGE OF GOLDONNA WATER SYSTEM
P.O. BOX 216
GOLDONNA, LA 71031-0216","318-727-8770","","Natchitoches Parish"
