"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"DOLLAR GENERAL STORE #20659","","","","75","Ground water","2075 JUNIPER LAKE ROAD
WEST END, NC 27376","910-944-0881","FAYETTEVILLE","Cumberland"
"DOLLAR GENERAL STORE 11597","","","","25","Ground water","8225 ROSE HILL SUITE 450
APTIM DIVERSIFIED SERVICES
LENEXA, KS 66215","918-640-8778","","Rowan"
"DOLLAR GENERAL STORE 20477","","","","25","Ground water","8225 ROSE HILL SUITE 450
APTIM DIVERSIFIED SERVICES
LENEXA, NC 66215","918-640-8778","WOODLEAF","Rowan"
"DOLLAR GENERAL STORE 20482","","","","25","Ground water","8225 ROSE HILL SUITE 450
APTIM DIVERSIFIED SERVICES
LENEXA, KS 66215","918-640-8778","KINGS MOUNTAIN","Gaston"
"DOLLAR GENERAL STORE-MILL SPRING","","","","100","Ground water","7854 NC HWY 9 NORTH
MILL SPRING, NC 28756-5839","828-625-1963","MILL SPRING","Polk"
"DOLLAR GENERAL STORE_20632","","","","25","Ground water","8225 ROSE HILL SUITE 450
APTIM DIVERSIFIED SERVICES
LENEXA, NC 66215","918-640-8778","ROCKWELL","Rowan"
"DOMTAR  RESOURCE BLDG","","","","25","Ground water","PO BOX 747
ATTN: DOMTAR PAPER CO. LLC
PLYMOUTH, NC 27962","252-793-8825","PLYMOUTH","Washington"
"DOMTAR PAPER CO - MOBILE EQUIPMENT","","","","25","Ground water","PO BOX 747
ATTN: DOMTAR PAPER CO. LLC
PLYMOUTH, NC 27962","252-793-8825","PLYMOUTH","Martin"
"DOMTAR PAPER COMPANY - PULP & PAPER","","","","450","Ground water","PO BOX 747
ATTN: DOMTAR PAPER CO. LLC
PLYMOUTH, NC 27962","252-793-8825","PLYMOUTH","Martin"
"DOMTAR PAPER COMPANY - REC/PICNIC HUT","","","","100","Ground water","PO BOX 747
ATTN: DOMTAR PAPER CO. LLC
PLYMOUTH, NC 27962","252-793-8825","PLYMOUTH","Martin"
"DOMTAR PAPER COMPANY - WOOD YARD","","","","25","Ground water","PO BOX 747
ATTN: DOMTAR PAPER CO. LLC
PLYMOUTH, NC 27962","252-793-8825","PLYMOUTH","Martin"
"DONNA-LYNN MHP","","","","122","Ground water","1324 BUFFALO SHOALS RD SUITE 150
STATESVILLE, NC 28677","704-528-6834","DALLAS","Gaston"
"DON`S CORE SOUND GRILL","","","","100","Ground water","1000 MORRIS MARINA RD
ATLANTIC, NC 28511","252-225-0548","ATLANTIC","Carteret"
"DON`S MHP","","","","112","Ground water","331 OAK GROVE ROAD, LOT 10
C/O CIRCLE HOLDING, LLC
KINGS MOUNTAIN, NC 28086","704-293-6147","GASTONIA","Gaston"
"DOOLIE MEADOWS S/D","","","","56","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","MOORESVILLE","Iredell"
"DORSETT DOWNS S/D","","","","107","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","STOKESDALE","Guilford"
"DORTCHES, TOWN OF","","","","61","Surface water purchased","120 W WASHINGTON ST
SUITE 2004
NASHVILLE, NC 27856","252-210-3403","DORTCHES","Nash"
"DOT I-85 EXIT 13 WEIGH STATION","","","","50","Ground water","1531 MAIL SERVICE CENTER
RALEIGH, NC 27699","919-733-4101","BESSEMER CITY","Gaston"
"DOT-BLOWING ROCK RA US 221 W","","","","40","Ground water","PO BOX 250
NORTH WILKESBORO, NC 28659","336-667-9111","BLOWING ROCK","Watauga"
"DOT-BOONE MAINT YARD","","","","38","Ground water","PO BOX 250
NORTH WILKESBORO, NC 28659","336-903-9228","BOONE","Watauga"
"DOT-BRYSON CITY LIC RENEW CTR","","","","25","Ground water","1531 MAIL SERVICE CENTER
RALEIGH, NC 27699","919-733-4101","BRYSON CITY","Swain"
"DOT-CAMP BURTON MAINT YARD","","","","100","Ground water","4261 CAMP BURTON RD
MCLEANSVILLE, NC 27301","336-375-5831","GREENSBORO","Guilford"
"DOT-CEDAR ISLAND FERRY TERM","","","","200","Ground water","3916 CEDAR ISLAND ROAD
NC DOT FERRY OPERATIONS
CEDAR ISLAND, NC 28520","252-225-1261","CEDAR ISLAND","Carteret"
"DOT-CHEROKEE CO EQUIP SHOP","","","","45","Ground water","253 WEBSTER RD
NCDOT ROADSIDE ENVIRONMENTAL
SYLVA, NC 28779","828-631-0272","MARBLE","Cherokee"
"DOT-FT FISHER FERRY","","","","500","Ground water","PO BOX 10028
SOUTHPORT, NC 28461","910-477-5200","KURE BEACH","New Hanover"
"DOT-HALIFAX CO WEIGH ST NBL","","","","25","Ground water","1531 MAIL SERVICE CENTER
RALEIGH, NC 27699","919-733-4101","ENFIELD","Halifax"
"DOT-HALIFAX CO WEIGH ST SBL","","","","25","Ground water","1531 MAIL SERVICE CENTER
RALEIGH, NC 27699","919-733-4101","ENFIELD","Halifax"
"DOT-HENDERSON CO WEIGH ST WBL","","","","100","Ground water","253 WEBSTER RD
NCDOT ROADSIDE ENVIRONMENTAL
SYLVA, NC 28779","828-631-0272","NAPLES","Henderson"
"DOT-I-40 REST AREA WBL","","","","1,000","Ground water","253 WEBSTER RD
NCDOT ROADSIDE ENVIRONMENTAL
SYLVA, NC 28779","828-631-0272","WAYNESVILLE","Haywood"
"DOT-I-40 WEIGHT STATION EBL","","","","25","Ground water","1033 SMYRE FARM RD
NEWTON, NC 28658","704-878-4250","SCOTTS","Iredell"
"DOT-I-85 WEIGH STATION SBL","","","","25","Ground water","1531 MAIL SERVICE CENTER
RALEIGH, NC 27699","919-733-4101","BELMONT","Mecklenburg"
"DOT-IREDELL CO WEIGH ST WBL","","","","25","Ground water","1033 SMYRE FARM RD
NEWTON, NC 28658","704-878-4250","STATESVILLE","Iredell"
"DOT-NC STATE SHIPYARD","","","","85","Ground water","159 LUCINDA LANE
NC DOT FERRY OPERATIONS
POWELLS POINT, NC 27966","252-241-2084","MANNS HARBOR","Dare"
"DOT-OXFORD MAINT YARD","","","","60","Ground water","2612 NORTH DUKE STREET
DURHAM, NC 27704","919-220-4600","OXFORD","Granville"
"DOT-SMETHPORT MAINT YARD","","","","31","Ground water","PO BOX 250
NORTH WILKESBORO, NC 28659","336-903-9228","WEST JEFFERSON","Ashe"
"DOT-SURRY CO I-77 WEIGH ST NBL","","","","200","Ground water","PO BOX 250
NORTH WILKESBORO, NC 28659","336-667-9111","MT AIRY","Surry"
"DOT-SURRY CO I-77 WEIGH ST SBL","","","","200","Ground water","PO BOX 250
NORTH WILKESBORO, NC 28659","336-667-9111","MT AIRY","Surry"
"DOT-WHITTIER BRIDGE MAINT","","","","30","Ground water","253 WEBSTER RD
NCDOT ROADSIDE ENVIRONMENTAL
SYLVA, NC 28779","828-631-0272","WHITTIER","Jackson"
"DOUBLE CREEK CHURCH OF CHRIST","","","","50","Ground water","3323 ROCKFORD RD
DOBSON, NC 27017","","DOBSON","Surry"
"DOUBLE D BURNOUT SALOON","","","","25","Ground water","1408 E MOUNTIAN ST
KERNERSVILLE, NC 27284","336-992-1250","KERNERSVILLE","Guilford"
"DOUBLE ISLAND BAPTIST CHURCH","","","","125","Ground water","5170 DOUBLE ISLAND ROAD
GREENMOUNTAIN, NC 28740","","GREEN MOUNTAIN","Yancey"
"DOUG WILSON LABOR CAMP  NO 1","","","","110","Ground water","3164 GOVERNOR MOORE RD
CLINTON, NC 28328","910-533-3105","CLINTON","Sampson"
"DOUG WILSON LABOR CAMP  NO 3","","","","25","Ground water","3164 GOVERNOR MOORE RD
CLINTON, NC 28328","910-533-3105","CLINTON","Sampson"
"DOUGHTON PARK--CAMPGROUND","","","","400","Ground water","199 HEMPHILL KNOB RD
ASHEVILLE, NC 28803","336-372-8867","BLUE RIDGE PKY","Alleghany"
"DOVE MEADOWS S/D","","","","48","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","GASTONIA","Gaston"
"DOVER BAPTIST CHURCH","","","","120","Ground water","265 PA MOONEY LN
TAYLORSVILLE, NC 28681","828-632-9215","TAYLORSVILLE","Alexander"
"DOVER BAPTIST CHURCH","","","","150","Ground water","2527 DOVER CHURCH ROAD
SEAGROVE, NC 27341","910-428-9272","ROBBINS","Moore"
"DOVER, TOWN OF","","","","425","Ground water","PO BOX 128
DOVER, NC 28526","","DOVER","Craven"
"DOWDLE TRACE S/D","","","","79","Ground water","PO BOX 945
ATTN: ENVIRONMENTAL INC - CULLOWHEE
CULLOWHEE, NC 28723","828-342-8106","FRANKLIN","Macon"
"DOWN BY THE RIVER CAMPGROUND","","","","188","Ground water","P O BOX 155
PINEOLA, NC 28662","828-733-5057","PINEOLA","Avery"
"DOWN EAST MHP","","","","107","Ground water","219 SHELL RD
ATLANTIC, NC 28511","","BEAUFORT","Carteret"
"DOWRY CREEK MARINA","","","","25","Ground water","110 SPINNAKER RUN ROAD
BELHAVEN, NC 27810","252-943-2728","BELHAVEN","Beaufort"
"DREXEL TOWN OF","","","","2,990","Surface water purchased","PO BOX 188
DREXEL, NC 28619","828-437-7421","DREXEL","Burke"
"DRUM`S PARTNERSHIP  NO 1","","","","97","Ground water","411 E 20TH ST
NEWTON, NC 28658","828-465-6259","NEWTON","Catawba"
"DRY CREEK BAPTIST CHURCH","","","","25","Ground water","1059 DRY CREEK ROAD
ROBBINSVILLE, NC 28771","","ROBBINSVILLE","Graham"
"DUAN ACRES WATER SYSTEM","","","","305","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","NEWTON","Catawba"
"DUBLIN, TOWN OF","","","","447","Ground water","PO BOX 36
DUBLIN, NC 28332","910-862-4301","DUBLIN","Bladen"
"DUKE ENERGY-BUCK STATION","","","","75","Ground water","1385 DUKEVILLE RD
SALISBURY, NC 28146","704-630-3080","SALISBURY","Rowan"
"DUKE ENERGY-MARSHALL STEAM STATION","","","","150","Ground water","8320 EAST NC HWY 150
TERRELL, NC 28682","828-478-7820","TERRELL","Catawba"
"DUKE MEMORIAL BAPTIST CHURCH","","","","60","Ground water","3976 NC HWY 581
LOUISBURG, NC 27549","","SPRING HOPE","Franklin"
"DULINS GROVE ADVENT CHRISTIAN","","","","65","Ground water","11200 ARLINGTON CHURCH ROAD
CHARLOTTER, NC 28227","","CHARLOTTE","Mecklenburg"
"DUNCAN RIDGE S/D","","","","220","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","FUQUAY","Wake"
"DUNCANS CREEK PRESBYTERIAN CH","","","","60","Ground water","3622 OLD LINCOLNTON RD
SHELBY, NC 28150","","ELLENBORO","Rutherford"
"DUNN, CITY OF","","","","12,334","Surface water","PO BOX 1065
ATTN: PUBLIC UTILITIES DIRECTOR
DUNN, NC 28334","910-892-2948","ERWIN","Harnett"
"DUNNS MOUNTAIN PARK","","","","28","Ground water","3541 OLD MOCKSVILLE RD
SALISBURY, NC 28144","704-637-1070","SALISBURY","Rowan"
"DUPLIN COUNTY WATER SYSTEM","","","","18,542","Ground water","PO BOX 988
C/O DUPLIN CO WATER DEPT
KENANSVILLE, NC 28349","910-296-2123","KENANSVILLE","Duplin"
"DUPONT STATE FOREST","","","","30","Ground water","PO BOX 300
CEDAR MOUNTAIN, NC 28718","828-877-6257","","Transylvania"
"DUPONT STATE FOREST HOOKER FALLS ACCESS","","","","100","Ground water","PO BOX 300
CEDAR MOUNTAIN, NC 28718","828-877-6257","BREVARD","Transylvania"
"DUPONT YURT AND KANTEEN","","","","50","Ground water","130 KENNEDY DRIVE
PISGAH FOREST, NC 28768","828-885-5161","HENDESONVILLE","Henderson"
"DURHAM COUNTY ROUGEMONT WATER SYSTEM","","","","65","Ground water","5926 NC HWY 55 EAST
TRIANGLE WASTE WATER TREATMENT PLANT
DURHAM, NC 27713","919-560-9034","ROUGEMONT","Durham"
"DURHAM, CITY OF","http://www.durhamnc.gov/departments/wm/water_quality.cfm","","","282,343","Surface water","101 CITY HALL PLAZA
DURHAM, NC 27701","919-560-4381","DURHAM","Durham"
"DUTCH COVE BAPTIST CHURCH","","","","125","Ground water","4161 DUTCH COVE ROAD
CANTON, NC 28716","828-648-0406","CANTON","Haywood"
"DUTCHESS DOWNS MH S/D","","","","183","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","CLAYTON","Johnston"
"DUTCHESS FOREST S/D","","","","81","Ground water","PO BOX 655
TABOR CITY, NC 28463","910-653-3458","BRUNSWICK","Columbus"
"DUTCHMAN DOWNS SWIM CLUB POOL","","","","40","Ground water","8204 BELGIUM DRIVE
RALEIGH, NC 27606","919-523-7946","RALEIGH","Wake"
"DUTCHMAN`S POINT CAMPGROUND","","","","30","Ground water","555 SCOUT RD
SALISBURY, NC 28146","704-633-0749","SALISBURY","Rowan"
"DUXFORD S/D","","","","76","Ground water","7536 NC 39 HWY
ZEBULON, NC 27597","919-404-1668","RALEIGH","Wake"
"DYSARTSVILLE BAPTIST CHURCH","","","","50","Ground water","307 OAK HILL RD
NEBO, NC 28761","","NEBO","McDowell"
"DYSARTVILLE CHEVRON/RESTAURANT","","","","150","Ground water","2619 TATER TOWN LOOP
NEBO, NC 28761","","NEBO","McDowell"
"EAGLE CHASE GOLF CLUB","","","","25","Ground water","3215 BRANTLEY ROAD
MARSHVILLE, NC 28103","704-385-9000","MARSHVILLE","Union"
"EAGLE CREEK S/D","","","","223","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","RALEIGH","Wake"
"EAGLE ISLAND FRUIT & SEAFOOD","","","","200","Ground water","2500 US 421 N
WILMINGTON, NC 28401","910-762-1193","WILMINGTON","New Hanover"
"EAGLE LANDING S/D","","","","107","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","CHINA GROVE","Rowan"
"EAGLE SPRINGS BAPTIST CHURCH","","","","75","Ground water","10832 HWY 705
EAGLE SPRINGS, NC 27242","","EAGLE SPRINGS","Moore"
"EAGLES CROSSING S/D","","","","196","Ground water","PO BOX 240908
CHARLOTTE, NC 28224","800-525-7990","KNIGHDALE","Wake"
"EAGLES NEST CDC","","","","50","Ground water","3002 ROBUSTA CT
GASTONIA, NC 28056","704-865-7875","GASTONIA","Gaston"
"EAGLES NEST FOUNDATION","","","","220","Ground water","43 HART RD
PISGAH FOREST, NC 28768","828-877-4349","PISGAN FOREST","Transylvania"
"EAGLES NEST FOUNDATION #2","","","","220","Ground water","43 HART RD
PISGAH FOREST, NC 28768","828-877-4349","PISGHA FOREST","Transylvania"
"EAGLEWOOD FARMS S/D","","","","110","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","WENDELL","Wake"
"EAGLE`S VIEW S/D","","","","127","Ground water","PO BOX 567
ATTN: MILLER WELL DRILLING
HAYESVILLE, NC 28904","828-837-2997","HAYESVILLE","Clay"
"EARTHHAVEN COUNCIL HALL","","","","35","Ground water","5 CONSENSUS CIRCLE
BLACK MOUNTAIN, NC 28711","828-669-7271","BLACK MOUNTAIN","Rutherford"
"EARTHSHINE LODGE","","","","100","Ground water","1600 GOLDEN RD
LAKE TOXAWAY, NC 28747","828-862-4207","LAKE TOXAWAY","Transylvania"
"EAST ARCADIA, TOWN OF","","","","609","Ground water","1516 EAST ARCADIA RD
RIEGELWOOD, NC 28456","910-655-4388","EAST ARCADIA","Bladen"
"EAST BEND, TOWN OF","","","","1,466","Surface water purchased","108 W MAIN ST
EAST BEND, NC 27018","336-699-8560","EAST BEND","Yadkin"
"EAST CHESTNUT ST EXT","","","","213","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","STANLEY","Gaston"
"EAST COAST MIGRANT HS PROJECT","","","","75","Ground water","P.O. BOX 399
BAILEY, NC 27807","252-235-2503","BAILEY","Nash"
"EAST COAST UMBRELLA","","","","25","Ground water","6321 ANDREW JACKSON HWY
EAST COAST UMBRELLA INC
LAUREL HILL, NC 28351","910-462-2500","LAUREL HILL","Scotland"
"EAST FORK BAPTIST CHURCH","","","","80","Ground water","PO BOX 576
ROSMAN, NC 28772","","BREVARD","Transylvania"
"EAST FORK BAPTIST CHURCH","","","","75","Ground water","13175 CRUSO ROAD
CANTON, NC 28716","828-734-9534","CANTON","Haywood"
"EAST GASTON MHP","","","","124","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","MCADENVILLE","Gaston"
"EAST LAPORTE RECREATION PARK","","","","25","Ground water","PO BOX 954
ATTN ENVIRONMENTAL INC - CULLOWHEE
CULLOWHEE, NC 28723","828-586-5588","CULLOWHEE","Jackson"
"EAST LINCOLN MINI MART INC","","","","30","Ground water","4230 HWY 73E
IRON STATION, NC 28080","704-735-3574","IRON STATION","Lincoln"
"EAST LINCOLN MISSIONARY BAPT","","","","55","Ground water","7791 CASWELL RD
STANLEY, NC 28164","","IRON STATION","Lincoln"
"EAST MOORE WATER DISTRICT","","","","6,436","Surface water purchased","PO BOX 1927
CARTHAGE, NC 28327-1927","910-947-4300","CARTHAGE","Moore"
"EAST SHORES S/D","","","","350","Surface water purchased","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","MORGANTON","Burke"
"EAST SPENCER, TOWN OF","","","","1,550","Surface water purchased","1 WATER STREET
SALISBURY, NC 28144","704-638-4480","EAST SPENCER","Rowan"
"EAST SWAIN ELEM SCHOOL","","","","460","Ground water","P O BOX 2340
SWAIN CO SCHOOLS
BRYSON CITY, NC 28713","828-488-6875","BRYSON CITY","Swain"
"EASTERN PARK","","","","200","Ground water","5231 BUSINESS DRIVE
ATTN: CARTERET CO UTILITIES
NEWPORT, NC 28570","252-648-7878","SMYRNA","Carteret"
"EASTERN PARK ANNEX","","","","200","Ground water","5231 BUSINESS DRIVE
ATTN: CARTERET CO UTILITIES
NEWPORT, NC 28570","252-648-7878","SMYRNA","Carteret"
"EASTERN PINES WATER CORP","","","","22,230","Surface water purchased","5442 EASTERN PINES RD
GREENVILLE, NC 27858-9521","252-752-7420","GREENVILLE","Pitt"
"EASTGATE SD FAYETTEVILLE PWC","","","","205","Surface water purchased","PO BOX 240908
CHARLOTTE, NC 28224","800-525-7990","FAYETTEVILLE","Cumberland"
"EASTMAN CREEK LANDING S/D","","","","335","Ground water purchased","PUBLIC UTILITIES DIRECTOR
412 HEDRICK STREET, PO BOX 390
BEAUFORT, NC 28516","252-838-0197","BEAUFORT","Carteret"
"EASTOVER SANITARY DISTRICT","","","","6,705","Surface water purchased","3876 DUNN RD
EASTOVER, NC 28312","910-229-3716","EASTOVER","Cumberland"
"EASTSIDE BAPT CHURCH","","","","55","Ground water","370 TREXLER RD.
SALISBURY, NC 28146","","SALISBURY","Rowan"
"EASTSIDE BAPTIST CHURCH","","","","125","Ground water","182 LINWOOD RD
MOORESVILLE, NC 28115","704-663-4826","MOORESVILLE","Iredell"
"EASTWIND UNITED PENTECOSTAL CH","","","","50","Ground water","4842 GIDEON DR
LINCOLNTON, NC 28092","704-736-9162","IRON STATION","Lincoln"
"EASTWOOD FOREST MHP","","","","366","Ground water","PO BOX 240908
CHARLOTTE, NC 28224","704-319-0523","CHARLOTTE","Mecklenburg"
"EBENEZER BAPTIST CHURCH","","","","800","Ground water","1210 PLEASANT GREEN RD
HILLSBOROUGH, NC 27278","919-383-6668","HILLSBOROUGH","Orange"
"EBENEZER LUTHERAN CHURCH","","","","60","Ground water","1508 MOOSE ROAD
KANNAPOLIS, NC 28083","","CHINA GROVE","Rowan"
"EBENEZER METH CHURCH","","","","130","Ground water","9303 WEST NC HWY 10
VALE, NC 28168","704-462-2025","VALE","Catawba"
"EBENEZER NORTH  BAPTIST CHURCH","","","","145","Ground water","1210 PLEASANT GREEN RD
HILLSBOROUGH, NC 27278","919-383-6668","HILLSBOROUGH","Orange"
"ECHOTA S/D","","","","800","Ground water","151 MR BISH BLVD
BOONE, NC 28607","828-963-7600","BOONE","Watauga"
"ECKERD CANDOR","","","","92","Ground water","500 E KU SU MEC RD
CANDOR, NC 27229","910-974-4183","CANDOR","Montgomery"
"ECKERD OF BOOMER","","","","33","Ground water","4654 HIGH ROCK RD
BOOMER, NC 28606","336-921-3300","BOOMER","Wilkes"
"EDEN GLENN MHP","","","","147","Ground water","PO BOX 11
BARNARDSVILLE, NC 28709","828-626-3446","WEAVERVILLE","Buncombe"
"EDEN UNITED METHODIST CH","","","","60","Ground water","844 EDEN CHURCH RD
MADISON, NC 27025","336-548-9333","MADISON","Rockingham"
"EDEN, CITY OF","","","","15,023","Surface water","191 MEBANE BRIDGE RD
EDEN, NC 27288","336-627-1009","EDEN","Rockingham"
"EDENTON, TOWN OF","","","","5,500","Ground water","PO BOX 300
EDENTON, NC 27932","252-482-4111","EDENTON","Chowan"
"EDGECOMBE WATER & SEWER DISTRICT","","","","12,700","Surface water purchased","PO BOX 10
TARBORO, NC 27886","252-823-3848","TARBORO","Edgecombe"
"EDGEMONT MHP","","","","63","Ground water","5337 BEDFORDSHIRE AVE
HARRISBURG, NC 28075","","WENDELL","Wake"
"EDGEWOOD ESTATES","","","","45","Ground water","1300 Poplar Creek Road
HENDERSON, NC 27537","","HENDERSON","Vance"
"EDGEWOOD S/D","","","","259","Ground water","PO BOX 7
LANDIS, NC 28088","704-857-7571","CHINA GROVE","Rowan"
"EDGEWOOD S/D","","","","193","Ground water","4163 SINCLAIR STREET
DENVER, NC 28037","704-489-9404","GASTONIA","Gaston"
"EDNEYVILLE UMC","","","","70","Ground water","PO BOX 87
EDNEYVILLE, NC 28727","828-685-7344","EDNEYVILLE","Henderson"
"EDWARD BEST MIDDLE SCHOOL","","","","600","Ground water","942 S MAIN ST
ATTN: FRANKLIN CO SCHOOLS
LOUISBURG, NC 27549","919-496-4278","LOUISBURG","Franklin"
"EDWARDS WOOD PRODUCTS","","","","50","Ground water","3231 STALEY STORE RD
LIBERTY, NC 27298","336-622-7537","LIBERTY","Alamance"
"EL CAMINO ACRES S/D","","","","47","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","KNIGHTDALE","Wake"
"EL SHADDAI","","","","53","Ground water","PO BOX 567
ATTN: MILLER WELL DRILLING
HAYESVILLE, NC 28904","828-837-2997","AQUONE","Macon"
"EL SHADDAI FULL GOSPEL CHURCH","","","","50","Ground water","4953 HWY 27 EAST
IRON STATION, NC 28080","704-732-0355","IRON STATION","Lincoln"
"ELA CAMPGROUND","","","","368","Ground water","P O BOX 1068
BRYSON CITY, NC 28713","828-488-2410","BRYSON CITY","Swain"
"ELI WHITNEY RECREATION CENTER","","","","25","Ground water","3916 R DEAN COLEMAN RD
BURLINGTON, NC 27215","336-229-2379","GRAHAM","Alamance"
"ELIJAH GROVE BAPTIST CHURCH","","","","75","Ground water","11469 VIRGILINA RD.
ROXBORO, NC 27574","","ROXBORO","Person"
"ELITE FITNESS CENTER","","","","150","Ground water","PO BOX 2183
LUMBERTON, NC 28359","","CASTLE HAYNE","New Hanover"
"ELIZABETH CITY ANNEX","","","","536","Ground water purchased","PO BOX 347
410 PRITCHARD STREET
ELIZABETH CITY, NC 27907","252-337-6825","ELIZABETH CITY","Pasquotank"
"ELIZABETH CITY, CITY OF","","","","19,187","Ground water","PO BOX 347
410 PRITCHARD STREET
ELIZABETH CITY, NC 27907","252-337-6825","ELIZABETH CITY","Pasquotank"
"ELIZABETHAN GARDENS","","","","200","Ground water","1411 NATIONAL PARK DRIVE
MANTEO, NC 27954","252-473-3761","MANTEO","Dare"
"ELIZABETHAN INN","","","","40","Ground water","PO BOX 2088
MANTEO, NC 27954","252-473-2101","MANTEO","Dare"
"ELIZABETHTOWN, TOWN OF","","","","5,311","Ground water","PO BOX 716
305 WEST SWANZY STREET
ELIZABETHTOWN, NC 28337","910-862-2035","ELIZABETHTOWN","Bladen"
"ELK BAPTIST CHURCH","","","","25","Ground water","PO BOX 27
FERGUSON, NC 28624","","FERGUSON","Wilkes"
"ELK KNOB STATE PARK VISITOR OFFICE","","","","25","Ground water","159 INLAND SEA LN
TROUTMAN, NC 28166","828-297-7250","","Watauga"
"ELK PARK, TOWN OF","","","","495","Ground water","PO BOX 248
ATTN: OTIS WARD, PUBLIC WORKS OPERATOR
ELK PARK, NC 28622","828-733-9573","ELK PARK","Avery"
"ELK RIVER CLUB DEVELOPMENT","","","","732","Ground water","PO BOX 240908
CHARLOTTE, NC 28224","704-319-0523","BANNER ELK","Avery"
"ELK VALLEY BAPTIST CHURCH","","","","50","Ground water","PO BOX 174
BANNER ELK, NC 28604","","BANNER ELK","Avery"
"ELKIN, TOWN OF","","","","4,024","Surface water","P.O. BOX 857
ELKIN, NC 28621","336-258-8901","ELKIN","Surry"
"ELLENBORO TOWN OF","","","","2,073","Surface water purchased","PO BOX 456
ELLENBORO, NC 28040","828-453-8611","ELLENBORO","Rutherford"
"ELLERBE TOWN OF","","","","1,640","Surface water purchased","PO BOX 310
ELLERBE, NC 28338","910-652-6251","ELLERBE","Richmond"
"ELLIOTT LANDING S/D","","","","218","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","WILLOW SPRINGS","Wake"
"ELLIOTT`S ON LINDEN","","","","70","Ground water","905 LINDEN RD
PINEHURST, NC 28374","910-215-0775","PINEHURST","Moore"
"ELLIS PARK","","","","100","Ground water","3541 OLD MOCKSVILLE RD
SALISBURY, NC 28144","704-637-1070","SALISBURY","Rowan"
"ELLISBORO BAPTIST CHURCH","","","","25","Ground water","1604 ELLISBORO RD
MADISON, NC 27025","336-548-4460","MADISON","Rockingham"
"ELM CITY, TOWN OF","","","","1,720","Surface water purchased","4700 HOMEWOOD CT SUITE 108
C/O OLD NORTH STATE WATER CO
RALEIGH, NC 27609","252-235-4900","ELM CITY","Wilson"
"ELM GROVE BAPTIST CHURCH","","","","200","Ground water","1302 HWY 29 BUSINESS
REIDSVILLE, NC 27320","336-342-3710","REIDSVILLE","Rockingham"
"ELON PARK","","","","25","Ground water","5841 BROOKSHIRE BLVD
CHARLOTTE, NC 28216","","CHARLOTTE","Mecklenburg"
"ELON, TOWN OF","","","","11,400","Surface water purchased","PO BOX 595
104 S. WILLIAMSON AVENUE
ELON, NC 27244","336-584-9600","ELON","Alamance"
"EMERALD VILLAGE","","","","25","Ground water","PO BOX 98
LITTLE SWITZERLAND, NC 28749","828-765-6463","LITTLE SWITZERLAND","Mitchell"
"EMERALD VILLAGE S/D","","","","125","Ground water","202 MACKENAN COURT
CARY, NC 27511","919-467-8712","RALEIGH","Wake"
"EMERSON WALDORF SCH-GRADE SCH","","","","308","Ground water","6211 NEW JERICHO RD
EMERSON WALDORF SCHOOL
CHAPEL HILL, NC 27516","919-967-1858","CHAPEL HILL","Orange"
"EMMANUAL OUTREACH CHURCH","","","","100","Ground water","2760 ALBRIGHT RD SE
BOLIVIA, NC 28422","","ASH","Brunswick"
"EMMANUEL BAPTIST CHURCH","","","","150","Ground water","640 KELLY RD
CARTHAGE, NC 28327","","CARTHAGE","Moore"
"EMMANUEL BAPTIST CHURCH","","","","65","Ground water","1326 NORTH MILLS RIVER RD
MILLS RIVER, NC 28759","828-891-7526","HORSE SHOE","Henderson"
"EMMAUS BAPTIST CHURCH","","","","129","Ground water","2428 SILK HOPE-GUM SPRINGS RD
PITTSBORO, NC 27312","919-542-4817","PITTSBORO","Chatham"
"ENCHANTED OAKS POOL HOA","","","","75","Ground water","1033 Wade Ave
SUITE 208
RALEIGH, NC 27605","919-459-1860","RALEIGH","Wake"
"ENDLESS RIVER ADVENTURES","","","","75","Ground water","14157 HWY 19 WEST
BRYSON CITY, NC 28713","828-488-6199","BRYSON CITY","Swain"
"ENERGY UNITED WATER CORP","","","","12,764","Surface water purchased","250 MCCLAIN RD
HIDDENITE, NC 28636","704-585-6518","HIDDENITE","Alexander"
"ENFIELD WATER SYSTEM","","","","2,271","Surface water","PO BOX 699
ENFIELD, NC 27823","252-445-3146","ENFIELD","Halifax"
