"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"COY WATERWORKS","","","","225","Ground water purchased","367 COULTER
LONOKE, AR 72086","501-842-3148","","Lonoke"
"CRAWFORDSVILLE WATERWORKS","","","","1,646","Ground water","P O BOX 178
CRAWFORDSVILLE, AR 72327-0000","870-823-5291","","Crittenden"
"CRESTWOOD MOBILE HOME PARK","","","","34","Ground water","P O  BOX 2243
MT HOME, AR 72654","870-825-0224","","Baxter"
"CROSS COUNTY RURAL WATER SYS","","","","9,176","Ground water","PO BOX 61
HICKORY RIDGE, AR 72347","870-697-2632","","Craighead, Cross, Jackson, Poinsett, St. Francis, Woodruff"
"CROSSETT WATER COMMISSION","","","","7,900","Ground water","P O BOX 616
CROSSETT, AR 71635","870-364-4195","","Ashley"
"CROWLEYS RIDGE WATER ASSOC","","","","3,695","Ground water","P O BOX 377
HARRISBURG, AR 72432-0000","870-578-5632","","Poinsett"
"CULLIGAN OF NORTHWEST ARKANSAS","","","","25","Surface water purchased","P O BOX 689
LOWELL, AR 72745","479-717-2960","","Benton"
"CULLIGAN WATER CONDITIONING","","","","30","Surface water purchased","1223 HWY 5 NORTH
MOUNTAIN HOME, AR 72653","870-425-6000","","Baxter"
"CUSHMAN WATER SYSTEM","","","","1,240","Surface water","P O BOX 161
CUSHMAN, AR 72526","870-613-0807","","Independence"
"DAMASCUS WATER WORKS","","","","1,490","Surface water purchased","P O BOX 309
DAMASCUS, AR 72039-0000","501-335-8035","","Van Buren"
"DANVILLE WATERWORKS","","","","2,810","Surface water","P O BOX 69
DANVILLE, AR 72833","479-495-7772","","Yell"
"DARDANELLE WATERWORKS","","","","4,228","Ground water","120 NORTH FRONT ST
DARDANELLE, AR 72834","479-229-4500","","Yell"
"DECATUR WATERWORKS","","","","2,383","Surface water purchased","P O BOX 247
DECATUR, AR 72722","479-752-3912","","Benton"
"DEER RUN WATER COMPANY","","","","121","Ground water","#2 W. MAIN
EVENING SHADE, AR 72532-0000","870-612-4506","","Sharp"
"DEER WATER ASSOCIATION","","","","882","Surface water purchased","PO BOX 28
DEER, AR 72628","870-428-5215","","Newton"
"DELAPLAINE WATERWORKS","","","","116","Ground water purchased","P O BOX 58
MC DOUGAL, AR 72441-0000","870-259-3327","","Greene"
"DELIGHT WATERWORKS","","","","1,577","Surface water purchased","P O BOX 87
DELIGHT, AR 71940-0000","870-379-2020","","Pike"
"DELL WATERWORKS","","","","1,077","Ground water","PO BOX 2391
BLYTHEVILLE, AR 72316","870-564-2689","","Mississippi"
"DELTA RESORT AND SPA","","","","280","Ground water","PO BOX 79
MCGEHEE, AR 71654","989-657-1517","","Desha"
"DENNARD WATER ASSOCIATION","","","","908","Surface water purchased","PO BOX 277
CLINTON, AR 72031","501-745-2206","","Van Buren"
"DENNING WATERWORKS","","","","755","Surface water purchased","108 NORTH FIRST STREET
OZARK, AR 72949","479-667-8445","","Franklin"
"DEQUEEN WATER WORK","","","","6,594","Surface water","PO BOX 730
DEQUEEN, AR 71832","870-584-3445","","Sevier"
"DERMOTT WATERWORKS","","","","2,600","Ground water","PO BOX 289
MCGEHEE, AR 71654","870-538-4805","","Chicot"
"DES ARC WATERWORKS","","","","3,964","Ground water","P O BOX 389
DES ARC, AR 72040-0389","870-256-4316","","Lonoke, Prairie"
"DEVALLS BLUFF WATERWORKS","","","","600","Ground water","P O BOX 297
DEVALLS BLUFF, AR 72041-0000","870-998-2301","","Prairie"
"DEWITT WATERWORKS","","","","3,294","Ground water","P O BOX 432
DEWITT, AR 72042","870-946-4261","","Arkansas"
"DIAMOND CITY WATER","","","","1,203","Surface water purchased","PO BOX 1300
DIAMOND CITY, AR 72630","870-422-7212","","Boone"
"DIAZ WATERWORKS","","","","1,088","Ground water purchased","
2905 Sexton Street
NEW PORT, AR 72112","","","Jackson"
"DIERKS WATER WORKS","","","","1,400","Surface water","P O BOX 122
DIERKS, AR 71833-0000","870-286-2671","","Howard"
"DOGWOOD WATER ASSOCIATION","","","","1,345","Ground water","1500 KARI LANE
BLYTHEVILLE, AR 72315","870-763-3091","","Mississippi"
"DOLLAR GENERAL SOTER 17027","","","","25","Ground water","2506 BRUSHY ROAD
AMITY, AR 71921","501-781-2242","","Garland"
"DOLLAR GENERAL STORE 16417","","","","25","Ground water","2506 BRUSHY ROAD
AMITY, AR 71921","501-219-0919","","Pulaski"
"DORCHEAT WATER ASSOCIATION","","","","1,860","Ground water","P O BOX 692
MAGNOLIA, AR 71754","870-696-4001","","Columbia"
"DOTA PUBLIC WATER AUTHORITY","","","","2,662","Groundwater under influence of surface water","PO BOX 128
CORD, AR 72524","870-799-8004","","Independence"
"DOVER WATERWORKS","","","","1,410","Surface water","P O BOX 258
DOVER, AR 72837-0000","479-331-3270","","Pope"
"DUMAS WATERWORKS","","","","4,289","Ground water","P O BOX 157
DUMAS, AR 71639","870-377-7068","","Desha"
"DYER WATERWORKS","","","","1,010","Surface water purchased","PO BOX 367
DYER, AR 72935","479-870-9074","","Crawford"
"DYESS RURAL WATER","","","","324","Ground water purchased","4202 SO STATE HWY 297
DYESS, AR 72330","870-764-2018","","Mississippi"
"DYESS WATERWORKS","","","","430","Ground water","108 CIRCLE DRIVE
DYESS, AR 72330","870-537-4648","","Mississippi"
"E CASS WATER SUPPLY CORP","","","","150","Ground water","PO BOX 26
BIVINS, TX 75555","903-796-2393","","Miller"
"EARLE WATERWORKS","","","","1,720","Ground water","1014 2ND STREET
EARLE, AR 72331","870-792-8777","","Crittenden"
"EAST END WATER","","","","5,800","Ground water","20621 ARCH STREET PIKE
LITTLE ROCK, AR 72206","501-888-6030","","Saline"
"EAST JOHNSON CO WATER ASSN","","","","4,210","Surface water purchased","PO BOX 330
LAMAR, AR 72846","479-885-2607","","Johnson"
"EAST LOGAN CO RURAL WATER","","","","2,008","Surface water purchased","314 RED BARN ANTIQUE ROAD
PARIS, AR 72855","479-970-7191","","Logan"
"EAST MONROE COUNTY WATER USERS","","","","762","Ground water purchased","1637 demo rd
HOLLY GROVE, AR 72069","","","Monroe"
"EAST NEWTON COUNTY WATER ASSN","","","","1,815","Surface water purchased","PO BOX 40
VENDOR, AR 72683-0000","870-434-5984","","Newton"
"EAST PRAIRIE COUNTY PWA","","","","700","Ground water","P O BOX 356
DES ARC, AR 72040-0000","870-830-9723","","Prairie"
"EASTSIDE HOMEOWNERS ASSOC","","","","206","Ground water","147 LAKE VIEW DRIVE
HORSESHOE LAKE, AR 72348","","","Crittenden"
"EASY K RANCH","","","","25","Ground water","2307 EASY K ROAD
SAGE, AR 72573","870-368-7444","","Izard"
"ECHO CANYON RESORT & MARINA","","","","30","Ground water","P. O. BOX 321
MOUNTAIN PINE, AR 71956","501-767-2997","","Garland"
"EDGEWOOD BAY WATER","","","","279","Ground water","P O BOX 79
LAKEVIEW, AR 72642","870-431-5894","","Baxter"
"EL DORADO WATERWORKS","","","","17,932","Ground water","PO BOX 1587
EL DORADO, AR 71731","870-862-1912","","Union"
"ELAINE WATERWORKS","","","","1,673","Ground water","P O BOX 606
ELAINE, AR 72333","870-827-3585","","Phillips"
"ELKINS WATERWORKS","","","","3,473","Surface water purchased","1874 STOKENBURY ROAD
ELKINS, AR 72727","479-643-3121","","Washington"
"EMERSON WATERWORKS","","","","1,145","Ground water","PO BOX 275
EMERSON, AR 71740","870-547-2220","","Columbia"
"EMMET WATERWORKS","","","","550","Ground water","PO BOX 245
EMMET, AR 71835","870-703-4416","","Hempstead, Nevada"
"ENGLAND WATERWORKS","","","","3,170","Ground water","P O BOX 37
ENGLAND, AR 72046","501-842-2231","","Lonoke"
"ENON WATER ASSOCIATION","","","","488","Ground water purchased","2355 HWY 35 EAST
MONTICELLO, AR 71655","870-723-2750","","Drew"
"ENTERGY -  INDEPENDENCE","","","","150","Ground water","555 POINT FERRY RD
NEWARK, AR 72562","870-698-4517","","Independence"
"EUDORA WATERWORKS","","","","2,380","Ground water","239 SOUTH MAIN
EUDORA, AR 71640","870-355-7000","","Chicot"
"EUREKA SPRINGS SPORTS FIELD","","","","100","Ground water","532 SPRING ST
EUREKA SPRINGS, AR 72632","479-253-2866","","Carroll"
"EUREKA SPRINGS WATERWORKS","","","","4,125","Surface water purchased","3174 E VAN BUREN
EUREKA SPRINGS, AR 72632-0000","479-253-9600","","Carroll"
"EVENING SHADE WATERWORKS","","","","728","Surface water","PO BOX 216
EVENING SHADE, AR 72532","870-613-3525","","Sharp"
"EVERGREEN PACKAGING INC, PINE BLUFF","","","","950","Ground water","5201 FAIRFIELD RD.
PINE BLUFF, AR 71601","870-541-5600","","Jefferson"
"FAIRCREST WATER ASSOCIATION","","","","1,272","Ground water","191 WOOD ACRE DR
EL DORADO, AR 71730-0000","870-862-2784","","Union"
"FALLING WATER HORSE CAMP","","","","50","Ground water","1616 UPPER FALLING WATER ROAD
PELSOR, AR 72856","870-294-5051","","Pope"
"FAYETTEVILLE WATERWORKS","","","","102,878","Surface water purchased","113 WEST MOUNTAIN
FAYETTEVILLE, AR 72701","479-575-8386","","Washington"
"FCMTC WATERWORKS","","","","500","Surface water purchased","CMTC BLDG 1370 FORT SMITH BLVD
FORT CHAFFEE, AR 72905","479-484-2226","","Sebastian"
"FELSENTHAL WATER AND SEWER","","","","150","Ground water","1000 SOUTH 3RD
FELSENTHAL, AR 71747","870-943-2454","","Union"
"FERNCLIFF CAMP CONFER CENTER","","","","162","Ground water","1720 FERNCLIFF ROAD
LITTLE ROCK, AR 72223","501-821-3063","","Pulaski"
"FIFTY SIX WATERWORKS","","","","595","Ground water","6564 HWY 14
FIFTY SIX, AR 72533-0000","870-757-2225","","Stone"
"FISH FIDDLE RESORT","","","","25","Ground water","880 FISH & FIDDLE ROAD
MOUNTAIN HOME, AR 72653","870-491-5161","","Baxter"
"FLIPPIN WATERWORKS","","","","3,625","Surface water purchased","PO BOX 40
FLIPPIN, AR 72634","870-453-8300","","Marion"
"FORDYCE RURAL WATER ASSOC","","","","1,320","Ground water purchased","PO BOX 627
FORDYCE, AR 71742","870-352-8711","","Dallas"
"FORDYCE WATER CO","","","","9,300","Ground water","PO BOX 627
FORDYCE, AR 71742","870-352-8711","","Dallas"
"FOREMAN WATERWORKS","","","","1,011","Surface water purchased","PO BOX 10
FOREMAN, AR 71836","870-542-6234","","Little River"
"FORREST CITY WATERWORKS","","","","15,425","Ground water","P O BOX 816
FORREST CITY, AR 72336-0816","870-633-1366","","St. Francis"
"FORT SMITH WATER UTILITIES","","","","86,209","Surface water","3900 KELLEY HIGHWAY
FORT SMITH, AR 72904","479-369-2246","","Sebastian"
"FOUKE WATERWORKS","","","","940","Ground water","P O BOX 1
FOUKE, AR 71837-0000","870-653-4532","","Miller"
"FOUNTAIN HILL WATERWORKS","","","","890","Ground water","P O BOX 97
FOUNTAIN HILL, AR 71642-0000","870-853-9820","","Ashley"
"FOUR MILE HILL WATER ASSOC","","","","4,625","Surface water purchased","167 PANTHER CREEK RD
SEARCY, AR 72143-0000","501-268-8533","","White"
"FOURCHE  MOUTAIN ADVENTURES CAMPGROUND","","","","50","Ground water","14098 HWY 270
BOLES, AR 72926","479-207-1707","","Scott"
"FRANKLIN WATERWORKS","","","","192","Ground water","PO BOX 76
FRANKLIN, AR 72536","870-322-7245","","Izard"
"FRANKLIN-SEBASTIAN PWA","","","","0","Surface water purchased","P O BOX 3
LAVACA, AR 72941","479-674-5616","","Sebastian"
"FRED BERRY CONSERVATION & EDUCATION CENT","","","","25","Ground water","P O Box 489
851 Conservation Land
YELLVILLE, AR 72687","870-449-3484","","Marion"
"FREE HOPE WATER ASSOCIATION","","","","165","Surface water purchased","380 COLUMBIA 38 RD
MAGNOLIA, AR 71753","870-234-2022","","Columbia"
"FREEDOM RV PARK","","","","25","Ground water","PO BOX 1221
NEW BOSTON, TX 75570","903-628-5571","","Little River"
"FREEDOM WATER ASSOCIATION","","","","1,838","Surface water purchased","P O BOX 1109
MENA, AR 71953","479-394-7500","","Polk"
"FRENCHPORT WATER ASSOCIATION","","","","1,669","Surface water purchased","500 E 11TH
SMACKOVER, AR 71762","870-310-3328","","Ouachita"
"FULTON COUNTY WATER ASSOC","","","","2,152","Ground water","PO BOX 1000
SALEM, AR 72576","870-971-1290","","Fulton"
"FULTON WATERWORKS","","","","365","Ground water","1 LITTLE RIVER STREET
FULTON, AR 71838","870-896-2224","","Hempstead"
"FURLOW PUBLIC WATER AUTHORITY","","","","2,905","Surface water purchased","26975 HWY 107
CABOT, AR 72023","501-982-0734","","Lonoke"
"GARFIELD WATERWORKS","","","","640","Surface water purchased","PO BOX 131
GARFILED, AR 72732","479-359-3652","","Benton"
"GARLAND WATERWORKS","","","","342","Ground water","PO BOX 9
GARLAND, AR 71839","870-896-2740","","Miller"
"GARRETT BRIDGE WATER ASSOC","","","","784","Ground water purchased","14251 HWY 83
DUMAS, AR 71639","870-818-0889","","Lincoln"
"GASKINS CABIN STEAKHOUSE RESTAURANT","","","","75","Ground water","ANJ INC.
PO BOX 3035
HOLIDAY ISLAND, AR 72631","479-253-5466","","Carroll"
"GASSVILLE WATERWORKS","","","","1,672","Ground water","PO BOX 28
GASSVILLE, AR 72635","870-435-6439","","Baxter"
"GASTON S WHITE RIVER RESORT","","","","550","Ground water","1777 RIVER ROAD
LAKEVIEW, AR 72642","870-431-5202","","Baxter"
"GATEWAY PUBLIC WATER AUTHORITY","","","","1,890","Surface water purchased","P O BOX 44
GATEWAY, AR 72733-0000","479-656-3349","","Benton"
"GENERAL WATER CONDITIONING","","","","30","Surface water purchased","157 SOUTH MAIN ST
MT. HOME, AR 72653","870-425-4167","","Baxter"
"GENTRY WATERWORKS","","","","5,870","Surface water purchased","101 WEST MAIN ST
GENTRY, AR 72734","479-736-2733","","Benton"
"GENTRYVILLE PUBLIC WATER AUTH","","","","402","Ground water","P O BOX 312
ASH FLAT, AR 72513-0000","870-994-2840","","Sharp"
"GEORGIA PACIFIC PAPER MILL","","","","600","Ground water","PO BOX 3333
CROSSETT, AR 71635","870-567-8170","","Ashley"
"GEORGIA PACIFIC WOOD PRODUCTS LLC","","","","110","Ground water","P O BOX 1095
FORDYCE, AR 71742-0000","870-352-7252","","Calhoun"
"GIFT-TIQUES","","","","25","Ground water","PO BOX 1776
FLIPPIN, AR 72634","870-453-4438","","Marion"
"GILLETT WATER DEPT","","","","681","Ground water","2592 HWY 15 NORTH
LONOKE, AR 72086","501-676-4166","","Arkansas"
"GILLHAM REGIONAL WATER DIST","","","","3","Surface water","PO BOX 203
WICKS, AR 71973","870-386-7521","","Polk"
"GILLHAM WATERWORKS","","","","328","Surface water purchased","PO BOX 10
GILLHAM, AR 71841","870-386-7136","","Sevier"
"GILMORE WATERWORKS","","","","248","Ground water","PO BOX 98
PROCTOR, AR 72376","870-343-2697","","Crittenden"
"GLACIER BG105 PINE BLUFF","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Jefferson"
"GLACIER BGC0619 HOPE","","","","30","Purchased ground water under influence of surface water source","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Hempstead"
"GLACIER BGC096 ARKADELPHIA","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Clark"
"GLACIER CK0037 MARSHALL","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Searcy"
"GLACIER FAMD1037 MARIANNA","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Lee"
"GLACIER FAMD4009 RUSSELLVILLE","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Pope"
"GLACIER FG37 MARIANNA","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Lee"
"GLACIER HILLBILLY U-PUMP","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Fulton"
"GLACIER HM1 SPRINGDALE","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Washington"
"GLACIER HSF2217","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Boone"
"GLACIER MERC101 SPRINGDALE","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Benton"
"GLACIER OTW WESLEY","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Madison"
"GLACIER SF2752","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Baxter"
"GLACIER SHILOH EXPRESS","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Washington"
"GLACIER SMERC 1900 SPRINGDALE","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Benton"
"GLACIER SMERC300 ROGERS","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Benton"
"GLACIER THRIFTWAY CLINTON","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Van Buren"
"GLACIER WATER ALB TEXARK 4318","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Miller"
"GLACIER WATER BG ASHDOWN 4365","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Little River"
"GLACIER WATER BG CAMDEN 2239","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Ouachita"
"GLACIER WATER BG CROSSETT 0494","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Ashley"
"GLACIER WATER BG ELDORADO 2195","","","","30","Ground water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Union"
"GLACIER WATER BG MAGNOLIA 2371","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Columbia"
"GLACIER WATER CIRCLE K0030 MOUNTAIN VIEW","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Stone"
"GLACIER WATER EDWARDS FG3475","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","903-355-3630","","Pulaski"
"GLACIER WATER FAMD3377 FT. SMITH","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Sebastian"
"GLACIER WATER FAMD4372 ROGERS","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Benton"
"GLACIER WATER FAMD7888 SPRINGDALE","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Washington"
"GLACIER WATER FAMD8571 FT. SMITH","","","","30","Surface water purchased","1385 PARK CENTER DRIVE
VISTA, CA 92081","720-560-1111","","Sebastian"
"GLEN ACRES","","","","68","Ground water","6210 SOUTH 29TH STREET
ROGERS, AR 72758","479-530-1657","","Carroll"
"GLENWOOD WATER DEPARTMENT","","","","2,228","Surface water","210 NORTH SECOND ST
GLENWOOD, AR 71943","870-356-3613","","Pike"
"GOSNELL WATER ASSOCIATION","","","","3,220","Ground water","114 PARK ST
GOSNELL, AR 72315","870-532-5810","","Mississippi"
"GOULD MUNICIPAL WATER-SEWER","","","","908","Ground water","P O BOX 517
GOULD, AR 71643","870-263-4416","","Lincoln"
"GRADY WATERWORKS","","","","424","Ground water","P O BOX 245
GRADY, AR 71644","870-479-3144","","Lincoln"
"GRAND PRAIRIE BAYOU 2 PWA","","","","11,150","Surface water purchased","11177 AR HWY 31 N
AUSTIN, AR 72007-0000","501-676-2887","","Lonoke"
"GRAND PRAIRIE REGIONAL WATER","","","","14,344","Ground water","P O BOX 850
STUTTGART, AR 72160","870-673-1669","","Arkansas"
"GRANGE-CALAMINE WATER ASSOC","","","","2,259","Ground water","593 HWY 115
CAVE CITY, AR 72521-0000","870-283-5355","","Independence, Sharp"
"GRANNIS WATERWORKS","","","","548","Surface water purchased","PO BOX 298
GRANNIS, AR 71944","870-385-7216","","Polk"
"GRASSY KNOB SUBORDINATE SD","","","","65","Surface water purchased","12025 HWY 1487
EUREKA SPRINGS, AR 72631","479-253-4581","","Carroll"
"GRAVETTE WATERWORKS","","","","4,035","Surface water purchased","604 1ST AVE SE
GRAVETTE, AR 72736","479-787-5757","","Benton"
"GRAY ROCK WATER ASSOCIATION","","","","738","Surface water purchased","1812 E WALNUT ST
PARIS, AR 72855","479-847-5610","","Logan"
"GREASY VALLEY WPFB LOGAN CO.","","","","520","Surface water purchased","1812 EAST WALNUT
PARIS, AR 72855-0000","479-963-6847","","Logan"
"GREAT LAKES CHEMICAL SOUTH","","","","144","Ground water","324 SOUTHFIELD CUTOF
EL CORADO, AR 71730","870-864-2032","","Union"
"GREEN FOREST WATERWORKS","","","","5,752","Surface water purchased","PO BOX 1510
GREEN FOREST, AR 72638","870-438-5568","","Carroll"
"GREEN HILL-BROOKS CHAPEL WATER","","","","713","Ground water purchased","178 LONGVIEW ROAD
WILMAR, AR 71675","870-723-7639","","Drew"
"GREENBRIER WATERWORKS","","","","8,166","Surface water purchased","PO BOX 415
GREENBRIER, AR 72058","501-581-1099","","Faulkner"
"GREENWAY WATERWORKS","","","","322","Ground water","509 B DAVIS STREET
GREENWAY, AR 72430","","","Clay"
"GREENWICH CENTER","","","","30","Ground water","P O BOX 269
SULPHUR SPRINGS, AR 72768","479-644-5268","","Benton"
"GREENWOOD WATERWORKS","","","","8,952","Surface water","P O BOX 1450
GREENWOOD, AR 72936-0000","479-996-1370","","Sebastian"
"GRUBBS WATERWORKS","","","","409","Ground water purchased","P O BOX 48
GRUBBS, AR 72431-0000","870-252-3487","","Jackson"
"GUION WATER DEPARTMENT","","","","262","Surface water purchased","PO BOX 57
PLEASANT GROVE, AR 72567","870-623-3385","","Izard"
"GURDON WATERWORKS","","","","3,245","Ground water","P O BOX 126
GURDON, AR 71743-0000","870-353-2951","","Clark"
"GUY WATERWORKS","","","","1,692","Surface water purchased","P O BOX 12
GUY, AR 72061-0000","501-679-4585","","Faulkner"
"HACKETT WATERWORKS","","","","990","Surface water purchased","102 N MAIN
HACKETT, AR 72637","479-638-8107","","Sebastian"
"HAMBURG WATERWORKS","","","","5,481","Ground water","P O BOX 72
HAMBURG, AR 71646-0000","870-853-5279","","Ashley"
"HAMPTON WATERWORKS","","","","1,327","Ground water","P O BOX 783
HAMPTON, AR 71744","870-798-2753","","Calhoun"
"HAPPY FEET LEARNING CARE","","","","42","Ground water","2678 WOOD HOLLOW ROAD
ASH FLAT, AR 72513","870-710-1768","","Fulton"
"HARDIN WATER ASSOCIATION","","","","4,600","Ground water purchased","10919 HWY 270
PINE BLUFF, AR 71602","870-247-9639","","Jefferson"
"HARDY WATERWORKS","","","","1,123","Ground water","P O BOX 5
HARDY, AR 72542-0000","870-856-3811","","Sharp"
"HARMONY GROVE WATER ASSOC","","","","2,192","Surface water purchased","107 OUACHITA 426
CAMDEN, AR 71701","870-231-3810","","Ouachita"
"HARMONY WATER ASSOCIATION","","","","336","Ground water purchased","191 WOOD ACRE DR
EL DORADO, AR 71730","870-862-2784","","Union"
"HARRELL WATERWORKS","","","","296","Ground water","PO BOX 138
HARRELL, AR 71745","870-798-4041","","Calhoun"
"HARRISBURG WATERWORKS","","","","2,885","Ground water","201 N MAIL STREET
HARRISBURG, AR 72432","870-578-4114","","Poinsett"
"HARRISON WATERWORKS","","","","17,053","Surface water purchased","P O BOX 1715
HARRISON, AR 72601","870-741-2525","","Boone"
"HARTFORD WATERWORKS","","","","665","Surface water purchased","PO BOX 519
HARTFORDAR, AR 72938","479-414-3468","","Sebastian"
"HARTMAN WATERWORKS","","","","1,230","Surface water purchased","DRAWER D
HARTMAN, AR 72840","479-979-5512","","Johnson"
"HARVEST CHURCH","","","","75","Ground water","194 OLD MILITARY ROAD
CONWAY, AR 72034","501-327-7148","","Faulkner"
"HASKELL WATER SYSTEM","","","","3,990","Surface water purchased","2520 HWY 229
HASKELL, AR 72015","501-776-1201","","Saline"
"HATFIELD WATERWORKS","","","","410","Surface water purchased","P O BOX 6
HATFIELD, AR 71945","870-389-6611","","Polk"
"HAVANA WATERWORKS","","","","1,115","Surface water purchased","PO  BOX 7
HAVANA, AR 72842","479-476-2436","","Yell"
"HAZEN WATERWORKS","","","","1,338","Ground water","P O BOX 564
HAZEN, AR 72064-0564","870-255-4521","","Prairie"
"HEAFER-BLACK OAK WATER ASSOC","","","","436","Ground water purchased","PO BOX 98
PROCTOR, AR 72376","870-343-2697","","Poinsett"
"HEBER SPRINGS WATER SYSTEM","","","","11,150","Surface water","1101 WEST FRONT ST
HEBER SPRINGS, AR 71205","501-362-3422","","Cleburne"
"HELENA WATER SEWER","","","","5,500","Ground water","702 CHERRY ST
HELENA, AR 72342","870-338-8401","","Phillips"
"HERMITAGE WATERWORKS","","","","851","Ground water","PO BOX 120
HERMITAGE, AR 71647","870-463-2209","","Bradley"
"HICKORY RIDGE WATERWORKS","","","","280","Ground water","P O BOX 34
HICKORY RIDGE, AR 72347-0000","870-697-2201","","Cross"
"HIDDEN VALLEY RV PARK","","","","165","Ground water","11548 HWY 62 E
HENDERSON, AR 72544","870-488-5589","","Baxter"
"HIDE A WAY CAMPGROUND","","","","25","Ground water","8369 CAMPGROUND CIRCLE
ROGERS, AR 72756","479-925-1333","","Benton"
"HIGHFILL WATER DEPARTMENT","","","","649","Surface water purchased","P O BOX 366
CENTERTON, AR 72719","479-795-0222","","Benton"
"HIGHLAND WATER ASSOCIATION","","","","1,825","Ground water","2025 HWY 62/412
HARDY, AR 72542","870-856-2221","","Fulton, Sharp"
"HILLBILLY SLIMS","","","","25","Ground water","16130 SR 16
WITTS SPRING, AR 72686","870-221-3858","","Pope"
"HOLIDAY HILLS RESORT","","","","25","Ground water","1473 CR 149
ELIZABETH, AR 72531","870-488-5303","","Baxter"
"HOLIDAY ISLAND WATERWORKS","","","","3,936","Ground water","8 ELM LANE
HOLIDAY ISLAND, AR 72631","479-253-7211","","Carroll"
"HOLLY GROVE WATERWORKS","","","","1,554","Ground water","P O BOX 430
HOLLY GROVE, AR 72069","870-462-3584","","Monroe"
"HOPE WATER LIGHT COMM","","","","11,500","Surface water","P O BOX 2020
HOPE, AR 71802-2020","870-777-3000","","Hempstead"
"HORATIO WATERWORKS","","","","1,278","Ground water","PO BOX 378
HORATIO, AR 71842","870-832-6283","","Sevier"
"HORSEHEAD WATER ASSOCIATION","","","","5,059","Surface water purchased","4969 HWY 103
CLARKSVILLE, AR 72830-0000","479-754-8420","","Johnson"
"HORSESHOE BEND WATERWORKS","","","","2,178","Ground water","704 W COMMERCE
HORSESHOE BEND, AR 72512","870-670-5885","","Izard"
"HORSESHOE LAKE UTILITIES","","","","726","Ground water","174 HIGHLAND DR
HORSESHOE LAKE, AR 72348","870-339-3104","","Crittenden"
"HOSANNA HEIGHTS WATER","","","","50","Ground water","PO BOX 797
MAMMOTH SPRING, AR 72554","870-625-1113","","Fulton"
"HOT SPR NAT PK HAPPY HOLLOW SP","","","","25","Surface water","631 WHITTINGTON AVE
HOT SPRINGS, AR 71901","501-620-6866","","Garland"
"HOT SPR NAT PK WHITTINGTON SPR","","","","25","Surface water","631 WHITTINGTON AVE
HOT SPRINGS, AR 71901","501-620-6866","","Garland"
"HOT SPRING CO WATER ASSOC","","","","3,706","Surface water purchased","PO BOX 230
DONALDSON, AR 71941","501-384-5540","","Hot Spring"
