"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"BOLLES MOTORS INC","","","","40","Ground water","84 West Road
ELLINGTON, CT 06029","860-875-2595","ELLINGTON","Tolland"
"BOLTON CENTER SCHOOL (K-8)","","","","756","Ground water","72 BRANDY STREET
BOLTON, CT 06043","860-643-1569","BOLTON","Tolland"
"BOLTON CONGREGATIONAL CHURCH","","","","25","Ground water","228 BOLTON CENTER ROAD
BOLTON, CT 06043","860-649-7077","BOLTON","Tolland"
"BOLTON COSMETIC & FAMILY DENTISTRY","","","","25","Ground water","921 Boston Turnpike
Suite C
BOLTON, CT 06043","860-646-3003","BOLTON","Tolland"
"BOLTON HIGH SCHOOL","","","","304","Ground water","72 BRANDY STREET
BOLTON, CT 06043","860-643-1569","BOLTON","Tolland"
"BOLTON ICE PALACE","","","","25","Ground water","6 Progress Drive
CROMWELL, CT 06457","860-632-0323","BOLTON","Tolland"
"BOLTON NOTCH PLAZA","","","","25","Ground water","P.O. BOX 9176
BOLTON, CT 06043","860-649-4349","BOLTON","Tolland"
"BOLTON ONE STOP","","","","25","Ground water","800 South St
Suite 500
WALTHAM, CT 02453","781-398-7261","BOLTON","Tolland"
"BOLTON PROFESSIONAL BLDG","","","","25","Ground water","921 BOSTON TURNPIKE
BOLTON, CT 06043","860-646-0649","BOLTON","Tolland"
"BOLTON SHELL","","","","30","Ground water","262 Boston Turnpike
BOLTON, CT 06043","860-944-6491","BOLTON","Tolland"
"BOLTON TOWN HALL","","","","25","Ground water","222 BOLTON CENTER ROAD
BOLTON, CT 06043","860-649-8066","BOLTON","Tolland"
"BOOTH FREE SCHOOL","","","","130","Ground water","11A  SCHOOL ST
WASHINGTON, CT 06794","860-868-6174","ROXBURY","Litchfield"
"BOXWOOD CONDOMINIUM ASSOCIATION","","","","28","Ground water","9 Lyme Street Unit 4
OLD LYME, CT 06371","860-434-8319","OLD LYME","New London"
"BRAINERD MEMORIAL LIBRARY","","","","25","Ground water","30 Field Park Drive
HADDAM, CT 06438","860-345-8531","HADDAM","Middlesex"
"BRANCHVILLE SCHOOL","","","","488","Ground water","70 Prospect St
RIDGEFIELD, CT 06877","203-431-5550","RIDGEFIELD","Fairfield"
"BRASS HORSE CAFE & MOTEL","","","","25","Ground water","87 NEW HARTFORD ROAD
BARKHAMSTED, CT 06063","860-738-2017","BARKHAMSTED","Litchfield"
"BREEZY KNOLL ASSOCIATION","","","","100","Ground water","469 8th St
BROOKLYN, NY 11215","646-468-7388","LITCHFIELD, MORRIS","Litchfield"
"BREWERS DEEP RIVER MARINA","","","","25","Ground water","50 River Lane
DEEP RIVER, CT 06417","860-526-5560","DEEP RIVER","Middlesex"
"BRIALEE RV & TENT PARK","","","","100","Ground water","174 Laurel Lane
ASHFORD, CT 06278","860-429-8359","ASHFORD","Windham"
"BRIDGEWATER COMMONS CONDOMINIUMS","","","","51","Ground water","15 BRIDGEWATER COMMON
BRIDGEWATER, CT 06752","203-837-9363","BRIDGEWATER","Litchfield"
"BRIDGEWATER CONGREGATIONAL CHURCH","","","","25","Ground water","PO BOX 7
BRIDGEWATER, CT 06752","860-354-8283","BRIDGEWATER","Litchfield"
"BRIDGEWATER FIRE DEPARTMENT","","","","25","Ground water","PO BOX 9
BRIDGEWATER, CT 06752","860-354-5967","BRIDGEWATER","Litchfield"
"BRIDGEWATER PLAZA CONVENIENCE STORE","","","","262","Ground water","11 NEW MILFORD ROAD WEST
BRIDGEWATER, CT 06752","860-354-8203","BRIDGEWATER","Litchfield"
"BRIDGEWATER VILLAGE STORE","","","","35","Ground water","27 MAIN STREET SOUTH
P.O. BOX 301
BRIDGEWATER, CT 06752","860-354-4104","BRIDGEWATER","Litchfield"
"BRIGNOLE VINEYARDS, LLC","","","","35","Ground water","103 Hartford Ave.
EAST GRANBY, CT 06026","","EAST GRANBY","Hartford"
"BRISTOL WATER DEPARTMENT","","","","52,079","Surface water","119 Riverside Avenue
P.O. Box 58
BRISTOL, CT 06010","860-582-7431","BRISTOL, BURLINGTON, PLAINVILLE, PLYMOUTH, SOUTHINGTON","Hartford"
"BROOKFIELD COMMONS","","","","125","Ground water","2A IVES STREET
DANBURY, CT 06810","203-744-8400","BROOKFIELD","Fairfield"
"BROOKFIELD HIGH SCHOOL","","","","995","Ground water","100 Pocono Rd
BROOKFIELD, CT 06804","203-775-7700","BROOKFIELD","Fairfield"
"BROOKFIELD HILLS CONDOMINIUM UNIT OWNERS","","","","144","Ground water","1704 Eaton Court
DANBURY, CT 06811","203-748-0894","BROOKFIELD","Fairfield"
"BROOKFIELD HOUSING AUTHORITY","","","","37","Ground water","3 Brooks Quarry Road
BROOKFIELD, CT 06804","203-775-1403","BROOKFIELD","Fairfield"
"BROOKFIELD LIBRARY","","","","25","Ground water","100 POCONO ROAD
P O BOX 5106
BROOKFIELD, CT 06804","203-775-7318","BROOKFIELD","Fairfield"
"BROOKFIELD OFFICE PARK ASSOCIATION","","","","35","Ground water","c/o REI Property & Asset Management, INC
2A IVES Street
DANBURY, CT 06810","203-744-8400","BROOKFIELD","Fairfield"
"BROOKFIELD PROFESSIONAL BLDG","","","","35","Ground water","14 Aragon Circle
BROOKFIELD, CT 06804","203-775-2500","BROOKFIELD","Fairfield"
"BROOKFIELD REGIONAL YMCA","","","","100","Ground water","2 Huckleberry Hill Rd
BROOKFIED, CT 06804","203-775-4444","BROOKFIELD","Fairfield"
"BROOKLYN COUNTRY CLUB/GOLF COURSE","","","","25","Ground water","240 South Street
BROOKLYN, CT 06234","860-774-2321","BROOKLYN","Windham"
"BROOKLYN MANOR","","","","30","Ground water","292 Church Street
PUTNAM, CT 06260","860-245-8902","BROOKLYN","Windham"
"BROOKLYN MARKET","","","","25","Ground water","107 Hartford Rd
BROOKLYN, CT 06374","860-774-2621","BROOKLYN","Windham"
"BROOKLYN PIZZA RESTAURANT","","","","37","Ground water","109 Hartford Road (Route 6)
BROOKLYN, CT 06234","860-779-9838","BROOKLYN","Windham"
"BROOKLYN PROPERTIES, LLC","","","","54","Ground water","PO BOX 459
BROOKLYN, CT 06234","860-779-7773","BROOKLYN","Windham"
"BROOKS PLAZA","","","","67","Ground water","816 BOSTON POST ROAD
WESTBROOK, CT 06498","860-399-9700","EAST HAMPTON","Middlesex"
"BROOKSCROSSING APARTMENTS","","","","36","Ground water","7 Azelea Lane
ELLINGTON, CT 06029","312-404-3747","POMFRET","Windham"
"BROOKSIDE FARM MARKET","","","","29","Ground water","320 Amity Road
WOODBRIDGE, CT 06525","203-410-6215","WOODBRIDGE","New Haven"
"BROOKSIDE PROFESSIONAL CENTRE","","","","25","Ground water","169 MAIN STREET
MANCHESTER, CT 06042","860-645-1776","STAFFORD","Tolland"
"BROOKSVALE PARK - FIELD HOUSE","","","","25","Ground water","524 BROOKSVALE AVENUE
HAMDEN, CT 06518","203-287-2669","HAMDEN","New Haven"
"BROOKSVALE PARK-VETERANS' MEMORIAL BLDG","","","","25","Ground water","524 BROOKSVALE AVENUE
HAMDEN, CT 06518","203-287-2669","HAMDEN","New Haven"
"BROOKVIEW WATER COMPANY","","","","55","Ground water","202 Mamanasco Rd
Apt 14
RIDGEFIELD, CT 06877","203-788-9834","RIDGEFIELD","Fairfield"
"BROOKWOOD APARTMENTS","","","","44","Ground water","16 MAY STREET
MARBLEHEAD, MA 01945","781-771-2810","WOODSTOCK","Windham"
"BROOKWOODS II","","","","120","Ground water","433 Kent Cornwall Rd #23
KENT, CT 06757","845-832-6601","KENT","Litchfield"
"BRUNSWICK MIDDLE SCHOOL SYSTEM 1","","","","567","Ground water","100 MAHER AVE
GREENWICH, CT 06831","203-625-5800","GREENWICH","Fairfield"
"BRUNSWICK SCHOOL SYSTEM 2","","","","295","Ground water","100 MAHER ROAD
GREENWICH, CT 06830","203-625-5815","GREENWICH","Fairfield"
"BRUSHMILL BY THE WATERFALL","","","","25","Ground water","95 Den Hollow Road
GUILFORD, CT 06437-2276","860-526-9898","CHESTER","Middlesex"
"BST SYSTEMS, INC.","","","","75","Ground water","78 PLAINFIELD PIKE ROAD
PLAINFIELD, CT 06374","860-564-4078","PLAINFIELD","Windham"
"BUCKS ROCK CAMP","","","","450","Ground water","59 BUCK'SROCK ROAD
NEW MILFORD, CT 06776","415-652-4804","NEW MILFORD","Litchfield"
"BUDDHA ARIYAMETT ARAM TEMPLE","","","","25","Ground water","6 Polaris Dr
NEW MILFORD, CT 06776","860-567-0094","MORRIS","Litchfield"
"BUDGET INN","","","","29","Ground water","593 Providence-New London Turnpike
NORTH STONINGTON, CT 06359","860-599-0835","NORTH STONINGTON","New London"
"BULLS BRIDGE COUNTRY STORE","","","","28","Ground water","1 Boulder Brook Lane
NEW MILFORD, CT 06776","","KENT","Litchfield"
"BULLS BRIDGE GOLF CLUB","","","","45","Ground water","71 BULLS BRIDGE RD
SOUTH KENT, CT 06785","860-927-7135","NEW MILFORD","Litchfield"
"BULLS BRIDGE INN","","","","29","Ground water","333 KENT ROAD
KENT, CT 06757","860-927-1000","KENT","Litchfield"
"BURLINGTON ACADEMY","","","","105","Ground water","4 COVEY ROAD
BURLINGTON, CT 06013","860-839-5404","BURLINGTON","Hartford"
"BURLINGTON HIGHWAY DEPT (GARAGE)","","","","25","Ground water","200 Spielman Highway
BURLINGTON, CT 06013","860-673-6789","BURLINGTON","Hartford"
"BURLINGTON TOWN HALL","","","","25","Ground water","200 Spielman Highway
BURLINGTON, CT 06013","860-673-6789","BURLINGTON","Hartford"
"BURNETT'S COUNTRY GARDENS","","","","25","Ground water","380 NEW LONDON ROAD
SALEM, CT 06420","860-949-8722","SALEM","New London"
"BURNHAM SCHOOL","","","","121","Ground water","11A  SCHOOL ST
WASHINGTON, CT 06794","860-868-6174","BRIDGEWATER","Litchfield"
"BURR DISTRICT ELEMENTARY SCHOOL","","","","528","Ground water","57 LITTLE CITY ROAD
HIGGANUM, CT 06441","860-345-4534","HADDAM","Middlesex"
"BURR POND S.P./HEADQUARTERS","","","","25","Ground water","163 Great Hill Road
PORTLAND, CT 06480","860-342-2215","TORRINGTON","Litchfield"
"BURR POND S.P./TOILET BUILDING WELL","","","","25","Ground water","163 Great Hill Road
PORTLAND, CT 06480","860-342-2215","TORRINGTON","Litchfield"
"BURRITO SHACK","","","","25","Ground water","29 CANTERBURY ROAD
SANDY HOOK, CT 06482","203-426-6256","NEWTOWN","Fairfield"
"BUSHY HILL ORCHARD","","","","25","Ground water","29 BUSHYHILL ROAD
GRANBY, CT 06026","860-716-3240","GRANBY","Hartford"
"BUSINESS AIRCRAFT CENTER, INC.","","","","25","Ground water","81 KENOSIA AVE
DANBURY, CT 06810","203-748-7000","DANBURY","Fairfield"
"C E MURPHY SCHOOL","","","","520","Ground water","800 OLD COLCHESTER RD
OAKDALE, CT 06370","860-848-1228","MONTVILLE","New London"
"CALVARY BAPTIST CHURCH","","","","25","Ground water","12 Route 164
PRESTON, CT 06365","860-887-3245","PRESTON","New London"
"CALVARY CHAPEL","","","","25","Ground water","175 Westminster Road
CANTERBURY, CT 06331","860-546-9396","CANTERBURY","Windham"
"CALVARY CHAPEL (ANNEX) SOUTHEASTERN CT","","","","25","Ground water","126 SHARP HILL ROAD
UNCASVILLE, CT 06382","860-848-7400","MONTVILLE","New London"
"CALVARY CHAPEL OF SE CT (CHURCH)","","","","25","Ground water","126 SHARP HILL ROAD
UNCASVILLE, CT 06382","860-848-7400","MONTVILLE","New London"
"CALVARY INDEPENDENT BAPTIST CHURCH","","","","25","Ground water","P.O. Box 47
WEST REDDING, CT 06896-0047","203-938-1317","REDDING","Fairfield"
"CALVI BUILDING","","","","25","Ground water","920 FARMINGTON AVE, SUITE 204
WEST HARTFORD, CT 06107","860-236-2365","MIDDLEFIELD","Middlesex"
"CAMP ASTO WAMAH - HUNGERFORD","","","","100","Ground water","42 WEST ROUTE 87
COLUMBIA, CT 06237","860-228-3489","COLUMBIA","Tolland"
"CAMP ASTO WAMAH - INFIRMARY","","","","100","Ground water","42 WEST ROUTE 87
COLUMBIA, CT 06237","860-228-3489","COLUMBIA","Tolland"
"CAMP ASTO WAMAH - LODGE","","","","100","Ground water","42 WEST ROUTE 87
COLUMBIA, CT 06237","860-228-3489","COLUMBIA","Tolland"
"CAMP BETHEL","","","","25","Ground water","18 Highland Terrace
IVORYTON, CT 06442","860-966-9344","HADDAM","Middlesex"
"CAMP CLAIRE, INC.","","","","25","Ground water","P. O. Box 702
OLD LYME, CT 06371","203-213-0913","LYME","New London"
"CAMP COCHIPIANEE","","","","25","Ground water","42 A NORTH STREET
GOSHEN, CT 06756","860-491-2249","GOSHEN","Litchfield"
"CAMP CONNRI","","","","319","Ground water","855 Asylum Ave
HARTFORD, CT 06105","860-702-0010","ASHFORD","Windham"
"CAMP FARNAM","","","","25","Ground water","162 Fillmore Street
NEW HAVEN, CT 06513","203-562-9194","DURHAM","Middlesex"
"CAMP HAZEN YMCA WELL #1","","","","25","Ground water","204 WEST MAIN STREET
CHESTER, CT 06412","860-526-9529","CHESTER","Middlesex"
"CAMP HAZEN YMCA WELL #3","","","","25","Ground water","204 WEST MAIN STREET
CHESTER, CT 06412","860-526-9529","CHESTER","Middlesex"
"CAMP HEMLOCKS - EASTER SEALS (CORE WELL)","","","","25","Ground water","120 Holcomb Street
HARTFORD, CT 06112","860-242-2274","HEBRON","Tolland"
"CAMP HOLIDAY HILL","","","","132","Ground water","41 CHAFFEEVILLE ROAD
MANSFIELD, CT 06250","860-423-1375","MANSFIELD","Tolland"
"CAMP ISABELLA FREEDMAN","","","","84","Ground water","116 JOHNSON RD
FALLS VILLAGE, CT 06031","860-824-5991","CANAAN","Litchfield"
"CAMP JEWELL-HIDEAWAY","","","","100","Ground water","YMCA OF GREATER HARTFORD
50 STATE HOUSE SQUARE, 2ND FLOOR
HARTFORD, CT 06103","860-522-9622","COLEBROOK","Litchfield"
"CAMP JEWELL-SENIOR","","","","500","Ground water","6 PROCK HILL RD
COLEBROOK, CT 06021","860-379-2782","COLEBROOK","Litchfield"
"CAMP JEWELL-SUNRISE","","","","500","Ground water","YMCA OF GREATER HARTFORD
50 STATE HOUSE SQUARE, 2ND FLOOR
HARTFORD, CT 06103","860-522-9622","COLEBROOK","Litchfield"
"CAMP LAURELWOOD","","","","400","Ground water","463 SUMMER HILL ROAD
MADISON, CT 06443","203-421-3736","MADISON","New Haven"
"CAMP MATAUCHA","","","","25","Ground water","136 WEST MAIN STREET
WATERBURY, CT 06702","203-754-9622","WATERTOWN","Litchfield"
"CAMP MATTATUCK - WELL #3","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","PLYMOUTH","Litchfield"
"CAMP MATTATUCK- LEEVER LODGE","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","PLYMOUTH","Litchfield"
"CAMP MATTATUCK- WELL #2 SYSTEM","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","PLYMOUTH","Litchfield"
"CAMP MOHAWK (MAIN SYSTEM)","","","","25","Ground water","YMCA Camp Mohawk, Inc.
P.O. BOX 1209
LITCHFIELD, CT 06759","860-672-6655","CORNWALL","Litchfield"
"CAMP MOHAWK (NURSE & WINTER HOUSE)","","","","25","Ground water","YMCA Camp Mohawk, Inc.
P.O. BOX 1209
LITCHFIELD, CT 06759","860-672-6655","CORNWALL","Litchfield"
"CAMP NEWHOCA PARK","","","","25","Ground water","120 South Street
VERNON, CT 06066","860-870-3520","VERNON","Tolland"
"CAMP OAKDALE BALLFIELDS","","","","25","Ground water","310 NEW LONDON TURNPIKE
UNCASVILLE, CT 06382","860-848-7473","MONTVILLE","New London"
"CAMP OAKDALE LARGE PAVILLION","","","","25","Ground water","310 NEW LONDON TURNPIKE
UNCASVILLE, CT 06382","860-848-7473","MONTVILLE","New London"
"CAMP OAKDALE MAINTENANCE BUILDING","","","","25","Ground water","310 NEW LONDON TURNPIKE
UNCASVILLE, CT 06382","860-848-7473","MONTVILLE","New London"
"CAMP OAKDALE SMALL PAVILLION","","","","50","Ground water","310 NEW LONDON TURNPIKE
UNCASVILLE, CT 06382","860-848-7473","MONTVILLE","New London"
"CAMP PLAYLAND","","","","77","Ground water","802 PONUS RIDGE
NEW CANAAN, CT 06840","203-543-5880","STAMFORD","Fairfield"
"CAMP SEQUASSEN (FRIENDSHIP - WELL #3)","","","","25","Ground water","791 WEST HILL ROAD
NEW HARTFORD, CT 06057","860-379-2009","NEW HARTFORD","Litchfield"
"CAMP SEQUASSEN (LOOMIS - WELL #2)","","","","25","Ground water","791 WEST HILL ROAD
NEW HARTFORD, CT 06057","860-379-2009","NEW HARTFORD","Litchfield"
"CAMP SEQUASSEN (NORTH-WELL #5)","","","","25","Ground water","791 WEST HILL ROAD
NEW HARTFORD, CT 06057","860-379-2009","NEW HARTFORD","Litchfield"
"CAMP SEQUASSEN (RANGER - WELL #1)","","","","29","Ground water","791 WEST HILL ROAD
NEW HARTFORD, CT 06057","860-379-2009","NEW HARTFORD","Litchfield"
"CAMP SEQUASSEN (SOUTH - WELL #4)","","","","25","Ground water","791 WEST HILL ROAD
NEW HARTFORD, CT 06057","860-379-2009","NEW HARTFORD","Litchfield"
"CAMP SIMMONS - WELL #1","","","","31","Ground water","4 Horseneck Lane
GREENWICH, CT 06830","203-869-3224","GREENWICH","Fairfield"
"CAMP SIMMONS - WELL #2","","","","31","Ground water","4 Horseneck Lane
GREENWICH, CT 06830","203-869-3224","GREENWICH","Fairfield"
"CAMP WASHINGTON, INC.","","","","30","Ground water","190 Kenyon Road
LAKESIDE, CT 06758","860-567-3037","MORRIS","Litchfield"
"CAMP WIGHTMAN - CAMPBELL WELL","","","","25","Ground water","207 Coal Pit Hill Road
GRISWOLD, CT 06351","860-376-2179","NORTH STONINGTON","New London"
"CAMP WIGHTMAN - CATHCART WELL","","","","25","Ground water","207 Coal Pit Hill Road
GRISWOLD, CT 06351","860-376-2179","NORTH STONINGTON","New London"
"CAMP WIGHTMAN - PECK WELLS 1 & 2","","","","25","Ground water","207 Coal Pit Hill Road
GRISWOLD, CT 06351","860-376-2179","NORTH STONINGTON","New London"
"CAMP WOODSTOCK - BOAT HOUSE WELL","","","","40","Ground water","42 CAMP ROAD
WOODSTOCK, CT 06282","860-974-1336","WOODSTOCK","Windham"
"CAMP WOODSTOCK - NEW DINING WELL","","","","304","Ground water","42 CAMP ROAD
WOODSTOCK, CT 06282","860-974-1336","WOODSTOCK","Windham"
"CAMP WOODSTOCK - ROSKIN WELL","","","","40","Ground water","42 CAMP ROAD
WOODSTOCK, CT 06282","860-974-1336","WOODSTOCK","Windham"
"CAMP WOODSTOCK - UPPER MAIN CAMP","","","","346","Ground water","42 CAMP ROAD
WOODSTOCK, CT 06282","860-974-1336","WOODSTOCK","Windham"
"CAMP WOODSTOCK / BATH SHOWER WELL","","","","25","Ground water","42 CAMP ROAD
WOODSTOCK, CT 06282","860-974-1336","WOODSTOCK","Windham"
"CAMP WORKCOEMAN - BAILEY","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","NEW HARTFORD","Litchfield"
"CAMP WORKCOEMAN - CAMPSITE","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","NEW HARTFORD","Litchfield"
"CAMP WORKCOEMAN - DINING HALL","","","","25","Ground water","60 DARLIN STREET
EAST HARTFORD, CT 06108","860-913-2750","NEW HARTFORD","Litchfield"
"CAMPBELL HEIGHTS APARTMENTS","","","","152","Ground water","49 NEW LONDON TURNPIKE
NORWICH, CT 06360","860-887-2579","CANTERBURY","Windham"
"CAMPERS WORLD (EDMOND RD. WELL)","","","","25","Ground water","24 Channing Street
NEW LONDON, CT 06320","860-961-7138","GRISWOLD","New London"
"CAMPERS WORLD (NOWAKOWSKI RD. WELL)","","","","25","Ground water","24 Channing Street
NEW LONDON, CT 06320","860-961-7138","GRISWOLD","New London"
"CANAAN WATER DEPT","","","","488","Ground water","P.O. Box 47
FALLS VILLAGE, CT 06031-0047","860-824-5861","CANAAN","Litchfield"
"CANDLE HILL MOBILE HOME PARK","","","","233","Ground water","29 KNAPP STREET
STAMFORD, CT 06907","203-348-2200","NEW MILFORD","Litchfield"
"CANDLEWICK KENNELS","","","","28","Ground water","2811 HEBRON AVE
GLASTONBURY, CT 06033","818-577-6964","GLASTONBURY","Hartford"
"CANDLEWOOD EAST BEACH CLUB/MARINA","","","","25","Ground water","204 CANDLEWOOD LAKE ROAD
BROOKFIELD, CT 06804","203-775-2253","BROOKFIELD","Fairfield"
"CANDLEWOOD INN","","","","75","Ground water","506 CANDLEWOOD LAKE RD
BROOKFIELD, CT 06804","203-775-4442","BROOKFIELD","Fairfield"
"CANDLEWOOD ISLE CLUB HOUSE","","","","25","Ground water","PO Box 380
NEW FAIRFIELD, CT 06812","203-746-3880","NEW FAIRFIELD","Fairfield"
"CANDLEWOOD KNOLLS WATER AUTHORITY","","","","524","Ground water","21 NORTH BEACH DRIVE
NEW FAIRFIELD, CT 06812","203-746-4807","NEW FAIRFIELD","Fairfield"
"CANDLEWOOD LAKE SHOPPING PLAZA","","","","25","Ground water","7248 Morgan Rd
LIVERPOOL, NY 13088","315-453-2553","BROOKFIELD","Fairfield"
"CANDLEWOOD ORCHARDS PROPERTY OWNERS CORP","","","","144","Ground water","14 LAKEVIEW ROAD
BROOKFIELD, CT 06804","203-775-2907","BROOKFIELD, NEW FAIRFIELD","Fairfield"
"CANDLEWOOD SHORES TAX DISTRICT","","","","1,315","Ground water","2 Stony Hill Road
Suite 201
BETHEL, CT 06801","203-790-6888","BROOKFIELD, NEW FAIRFIELD","Fairfield"
"CANDLEWOOD SPRINGS PROPERTY OWNERS ASSN","","","","148","Ground water","256 Candlewood Lake Rd North
NEW MILFORD, CT 06776","203-417-2903","NEW MILFORD","Litchfield"
"CANDLEWOOD TRAILS ASSOCIATION, INC.","","","","312","Ground water","26 Beach Drive
NEW MILFORD, CT 06776","860-350-6123","NEW MILFORD","Litchfield"
"CANDLEWOOD VALLEY COUNTRY CLUB","","","","25","Ground water","401 DANBURY ROAD
NEW MILFORD, CT 06776","860-354-9359","NEW MILFORD","Litchfield"
"CANNONDALE RAILROAD STATION","","","","25","Ground water","50 UNION STATION AVENUE, 4TH FLOOR WEST,
NEW HAVEN, CT 06519","203-497-3344","WILTON","Fairfield"
"CANTERBURY CHILDRENS ACADEMY","","","","59","Ground water","102 KITT ROAD
CANTERBURY, CT 06331","860-546-1222","CANTERBURY","Windham"
"CANTERBURY COMMONS","","","","39","Ground water","200 WESTMINSTER ROAD
SUITE 9
CANTERBURY, CT 06331","860-367-3650","CANTERBURY","Windham"
"CANTERBURY ELEMENTARY SCHOOL","","","","350","Ground water","45 Westminster Rd
CANTERBURY, CT 06331","860-546-6950","CANTERBURY","Windham"
"CANTERBURY MUNICIPAL OFFICES","","","","41","Ground water","1 Municipal Drive
CANTERBURY, CT 06331","860-546-9693","CANTERBURY","Windham"
"CANTERBURY PLAINS MALL","","","","46","Ground water","9 Westview Drive
P.O. Box 801
BROOKLYN, CT 06234","860-377-2840","CANTERBURY","Windham"
"CANTON CONGREGATION OF JEHOVAH'S WITNESS","","","","50","Ground water","P.O Box 1024
CANTON, CT 06019","860-693-0563","CANTON","Hartford"
"CANTON PROFESSIONAL BUILDING","","","","35","Ground water","433 South Main Street
WEST HARTFORD, CT 06110","860-313-5400","CANTON","Hartford"
"CAREFREE HOMEOWNERS ASSOCIATION","","","","172","Ground water","38 1ST ST
LEBANON, CT 06249","860-468-0127","LEBANON","New London"
"CARELOT CHILDRENS CENTER","","","","48","Ground water","315 Flanders Road
EAST LYME, CT 06333","860-455-0112","CHAPLIN","Windham"
"CAROL'S LUNCHBOX","","","","25","Ground water","165 THOMPSON ROAD
AVON, CT 06001","860-250-0723","FARMINGTON","Hartford"
"CARRIAGE HOUSE APARTMENTS","","","","196","Ground water","20 Avon Meadow Lane
AVON, CT 06001","860-470-1202","MANSFIELD","Tolland"
"CEDAR GABLES PRESCHOOL L.L.C.","","","","50","Ground water","187 Clapboard Ridge Rd
DANBURY, CT 06811","203-743-9654","DANBURY","Fairfield"
"CEDAR KNOB GOLF COURSE","","","","25","Ground water","Somers Recreation, Inc.
P.O. BOX 455
SOMERS, CT 06071","860-749-3848","SOMERS","Tolland"
"CEDAR PARK INN","","","","25","Ground water","85 Norwich Westerly Rd
NORTH STONINGTON, CT 06359","203-676-5075","NORTH STONINGTON","New London"
"CEDAR RIDGE APARTMENTS","","","","300","Ground water","43 Burt Latham Rd
WILLINGTON, CT 06279","203-941-6005","MANSFIELD, WILLINGTON","Tolland"
"CEDAR TERRACE PROP OWNERS ASSN","","","","66","Ground water","1 LAKE TERRACE DRIVE
DANBURY, CT 06811","203-792-7558","DANBURY","Fairfield"
"CEDARHURST ASSOCIATION","","","","72","Ground water","30 Nutmeg Lane
SHELTON, CT 06484","203-929-7686","NEWTOWN","Fairfield"
"CEDARWOOD PROFESSIONAL ASSOCIATES","","","","25","Ground water","472 BOSTON POST RD
SUITE 1
ORANGE, CT 06477","203-795-1281","ORANGE","New Haven"
"CENTER ELEMENTARY SCHOOL","","","","527","Ground water","PO Box 5194
BROOKFIELD, CT 06804","203-775-7629","BROOKFIELD","Fairfield"
"CHA-WI-MA CO-OP","","","","25","Ground water","129 Mack Road
LEBANON, CT 06249","860-642-6953","CHAPLIN","Windham"
"CHADWICK HOMEOWNERS ASSN., INC.","","","","292","Ground water","36 Champlain Drive
OLD LYME, CT 06371","","OLD LYME","New London"
"CHAMARD VINEYARDS","","","","40","Ground water","115 Cow Hill
CLINTON, CT 06413","203-535-8770","CLINTON","Middlesex"
"CHAMBERLAIN LAKE CAMPGROUND","","","","81","Ground water","P.O. BOX 353
WOODSTOCK, CT 06281-0353","860-974-0567","WOODSTOCK","Windham"
"CHANNEL 3 COUNTRY CAMP","","","","25","Ground water","73 Times Farm Road
ANDOVER, CT 06232","860-742-2267","COVENTRY","Tolland"
"CHAPLIN CONGREGATIONAL CHURCH","","","","25","Ground water","43 Chaplin Street
CHAPLIN, CT 06235","860-455-9911","CHAPLIN","Windham"
"CHAPLIN ELEMENTARY SCHOOL","","","","280","Ground water","304 PALMER ROAD
CHAPLIN, CT 06235","860-455-9584","CHAPLIN","Windham"
"CHAPLIN PARK","","","","25","Ground water","495 Phoenixville Road
P.O. Box 286
CHAPLIN, CT 06235","860-455-0073","CHAPLIN","Windham"
"CHAPLIN SENIOR CENTER","","","","25","Ground water","495 Phoenixville Road
CHAPLIN, CT 06235","860-455-0057","CHAPLIN","Windham"
"CHAPLIN TOWN HALL","","","","25","Ground water","495 Phoenixville Road
P.O. Box 286
CHAPLIN, CT 06235","860-455-0073","CHAPLIN","Windham"
"CHAPLIN WOODS CONDOMINIUMS","","","","69","Ground water","P.O. BOX 764
DAYVILLE, CT 06241","860-779-2325","CHAPLIN","Windham"
"CHARLIE BROWN CAMPGROUND","","","","75","Ground water","98 CHAPLIN ROAD (ROUTE 198)
EASTFORD, CT 06242","860-974-0142","EASTFORD","Windham"
"CHARLIE BROWN CAMPGROUND-REC HALL","","","","75","Ground water","98 CHAPLIN ROAD (ROUTE 198)
EASTFORD, CT 06242","860-974-0142","EASTFORD","Windham"
"CHATEAU LE GARI","","","","25","Ground water","303 South Main St
MARLBOROUGH, CT 06447","860-467-6296","MARLBOROUGH","Hartford"
"CHATFIELD HILL ASSN., INC.","","","","68","Ground water","60 Chatfield Drive
LAKEVILLE, CT 06039","860-435-9938","SALISBURY","Litchfield"
"CHATFIELD HOLLOW S.P./MAIN WELL","","","","25","Ground water","163 Great Hill Road
PORTLAND, CT 06480","860-342-2215","KILLINGWORTH","Middlesex"
