"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"DENALI - EIELSON VISITOR CTR.","","","","870","Surface water","P.O. BOX 87
DENALI PARK, AK 99755","907-683-9691","DENALI PARK","Denali Borough"
"DENALI - MAIN / FRONT COUNTRY","","","","4,741","Surface water","P.O. Box 9
DENALI PARK, AK 99755","907-683-9569","DENALI PARK","Denali Borough"
"DENALI - ROCK CREEK HQ.","","","","220","Ground water","P.O. Box 9
DENALI PARK, AK 99755","907-683-9569","DENALI PARK","Denali Borough"
"DENALI - SAVAGE RIVER CMPGRND.","","","","72","Ground water","P.O. Box 9
DENALI PARK, AK 99755","907-683-9569","DENALI PARK",""
"DENALI - TEKLANIKA CMPGRND.","","","","102","Ground water","P.O. Box 9
DENALI PARK, AK 99755","907-683-9569","DENALI PARK","Denali Borough"
"DENALI - TOKLAT ROAD CAMP","","","","30","Ground water","P.O. BOX 87
DENALI PARK, AK 99755","907-683-9691","DENALI PARK",""
"DENALI - WONDER LAKE CMPGRND.","","","","54","Ground water","P.O. BOX 87
DENALI PARK, AK 99755","907-683-9691","DENALI PARK","Denali Borough"
"DENALI BACKCOUNTRY LODGE","","","","118","Surface water","509 W. 4th Ave
ANCHORAGE, AK 99501","907-230-6895","DENALI PARK","Denali Borough"
"DENALI BOROUGH SD - ANDERSON SCHOOL","","","","128","Ground water","P.O. BOX 3120
ANDERSON, AK 99744-3120","907-582-2700","ANDERSON","Denali Borough"
"DENALI BOROUGH SD - CANTWELL","","","","25","Ground water","P.O. BOX 3120
ANDERSON, AK 99744-3120","907-582-2700","CANTWELL","Denali Borough"
"DENALI BOROUGH SD - TRI-VALLEY","","","","277","Ground water","P.O. BOX 3120
ANDERSON, AK 99744-3120","907-582-2700","HEALY","Denali Borough"
"DENALI BREWING COMPANY","","","","84","Ground water","PO BOX 1021
TALKEETNA, AK 99676","907-733-2540","TALKEETNA","Matanuska-Susitna Borough"
"DENALI CABINS, SO./MILE 229","","","","96","Ground water","509 W. 4th Ave
ANCHORAGE, AK 99501","907-230-6895","DENALI PARK","Denali Borough"
"DENALI CROWS NEST","","","","132","Ground water","P.O. Box 107
DENALI PARK, AK 99755","907-244-6158","DENALI PARK","Denali Borough"
"DENALI EDUCATION CENTER","","","","45","Ground water","P.O. Box 212
DENALI PARK, AK 99755","907-683-2597","DENALI PARK","Denali Borough"
"DENALI FAMILY RESTAURANT","","","","185","Ground water","PO BOX 872507
WASILLA, AK 99687","907-373-3444","WASILLA","Matanuska-Susitna Borough"
"DENALI GRIZZLY BEAR / CAMPGROUND/CABINS","","","","85","Ground water","P.O. BOX 7
DENALI PARK, AK 99755-0007","907-683-2696","DENALI PARK","Denali Borough"
"DENALI GRIZZLY BEAR CEDAR HOTEL","","","","200","Ground water","P.O. BOX 7
DENALI PARK, AK 99755-0007","907-683-2696","DENALI PARK","Denali Borough"
"DENALI HOSTEL & CABINS","","","","34","Ground water","P.O. Box 208
DENALI NATIONAL PARK, AK 99755","907-683-7503","DENALI PARK","Denali Borough"
"DENALI OUTDOOR CENTER","","","","140","Ground water","1900 Premier Ct
ANCHORAGE, AK 99502","907-279-0001","HEALY","Denali Borough"
"DENALI PARK HOTEL","","","","72","Ground water","P.O. BOX 394
HEALY, AK 99743","907-683-1800","HEALY","Denali Borough"
"DENALI PRESCHOOL & LEARNING CENTER","","","","37","Ground water","3 SULFIDE WAY TRI VALLEY SUBD.
HEALY, AK 99743","770-778-3934","HEALY","Denali Borough"
"DENALI RAINBOW VILLAGE","","","","417","Ground water","P.O. BOX 30
DENALI PARK, AK 99755-0030","907-683-7777","DENALI PARK","Denali Borough"
"DENALI RIVER CABINS/MILE 231","","","","220","Ground water","1101 Market Street, 28th Floor
PHILADELPHIA, PA 19107","215-409-7217","DENALI PARK","Denali Borough"
"DENALI RV PARK & MOTEL","","","","175","Ground water","P.O. Box 114
HEALY, AK 99743","907-978-8224","HEALY","Denali Borough"
"DGSD - DELTA ELEMENTARY SCHOOL","","","","233","Ground water","P.O. BOX 527
emergency only
DELTA JUNCTION, AK 99737-0527","907-895-4658","DELTA JUNCTION","Southeast Fairbanks Census Area"
"DGSD - DELTA SCHOOL","","","","176","Ground water","P.O. BOX 527
emergency only
DELTA JUNCTION, AK 99737-0527","907-895-4658","DELTA JUNCTION","Southeast Fairbanks Census Area"
"DIAMOND WILLOW INN","","","","29","Ground water","PO Box 249
DELTA JUNCTION, AK 99737","907-895-4373","DELTA JUNCTION","Southeast Fairbanks Census Area"
"DIAMOND-M RV PARK","","","","38","Ground water","48500 Diamond M Ranch Rd
KENAI, AK 99611","907-283-9424","SOLDOTNA","Kenai Peninsula Borough"
"DILLINGHAM COURTHOUSE","","","","219","Ground water","PO Box 330
DILLINGHAM, AK 99576","907-842-5218","DILLINGHAM","Dillingham Census Area"
"DILLINGHAM WATER SYSTEM","","","","2,419","Ground water","PO Box 889
DILLINGHAM, AK 99576","907-842-2260","DILLINGHAM","Dillingham Census Area"
"DIMOND ESTATES TRAILER COUR","","","","1,395","Ground water","1200 WEst Dimond Blvd
ANCHORAGE, AK 99515","907-344-6611","ANCHORAGE","Anchorage Municipality"
"DIOMEDE JOINT UTILITIES","","","","184","Surface water","P.O. Box 7020
LITTLE DIOMEDE, AK 99762","907-686-3051","LITTLE DIOMEDE","Nome Census Area"
"DIRTY SKILLET AND BEAR CREEK CABINS","","","","54","Ground water","Dirty Skillet/Bear Creek Cabins
19702 Hope Hwy
HOPE, AK 99605","907-748-1111","HOPE","Kenai Peninsula Borough"
"DIV OF PARKS INDIAN VALLEY","","","","100","Ground water","18620 Seward Hwy
Chugach State Park
ANCHORAGE, AK 99516","907-345-5014","INDIAN","Anchorage Municipality"
"DIV PARKS CHUGACH SP ERNC","","","","30","Ground water","32750 Eagle River Road
EAGLE RIVER, AK 99577","907-694-8919","EAGLE RIVER","Anchorage Municipality"
"DIV PARKS CLAM GULCH #2","","","","116","Ground water","PO BOx 1247
SOLDOTNA, AK 99669","907-262-5581","CLAM GULCH","Kenai Peninsula Borough"
"DIV PARKS COOPER LANDING","","","","27","Ground water","PO BOx 1247
SOLDOTNA, AK 99669","907-262-5581","COOPER LANDING","Kenai Peninsula Borough"
"DIV PARKS MORGANS LANDING","","","","50","Ground water","PO BOx 1247
SOLDOTNA, AK 99669","907-262-5581","SOLDOTNA","Kenai Peninsula Borough"
"DIV PARKS SLIDEHOLE","","","","25","Ground water","PO Box 1042
ANCHOR POINT, AK 99556","907-242-0859","SOLDOTNA","Kenai Peninsula Borough"
"DJ DEVELOPMENT","","","","175","Ground water","2970 COTTLE LOOP
WASILLA, AK 99654","","WASILLA","Matanuska-Susitna Borough"
"DNR SOLDOTNA FORESTRY","","","","33","Ground water","42499 Sterling Hwy
SOLDOTNA, AK 99669","907-260-4210","SOLDOTNA","Kenai Peninsula Borough"
"DOC ROCKERS LAUNDRY","","","","159","Ground water","PO BOX 520809
3462 S. BIG LAKE RD. BIG LAKE AK  99623
BIG LAKE, AK 99652","907-892-1800","BIG LAKE","Matanuska-Susitna Borough"
"DOC WARNERS FISH CAMP","","","","90","Surface water","1673 TEMPLEVIEW DR
BOUNTIFUL, UT 84010-1389","801-298-8060","","Juneau City and Borough"
"DONLIN GOLD CAMP","","","","30","Ground water","4720 Business Park Blvd, Suite G-25
ANCHORAGE, AK 99503","907-279-0384","CROOKED CREEK","Bethel Census Area"
"DOT & PF FOX WATERING POINT","","","","350","Ground water","2301 Peger Road
FAIRBANKS, AK 99709","907-328-9389","FAIRBANKS","Fairbanks North Star Borough"
"DOT & PF TOK COMBINED FACILITY","","","","26","Ground water","P.O. BOX 356
TOK, AK 99780-0356","907-883-5128","TOK","Southeast Fairbanks Census Area"
"DOUBLE B LLC/MTA SPORTS CENTER","","","","239","Ground water","1507 N Double B Street
PALMER, AK 99645","907-746-7529","","Matanuska-Susitna Borough"
"DOUBLE MUSKY INN","","","","178","Ground water","P.O. BOX 403
Crow Creek Road
GIRDWOOD, AK 99587","907-783-2822","GIRDWOOD","Anchorage Municipality"
"DOWNTOWN CHICKEN","","","","60","Surface water","P.O. BOX 48
CHICKEN, AK 99732","254-381-0476","CHICKEN","Southeast Fairbanks Census Area"
"DOYON UTILITIES JBER - RICHARDSON","","","","21,157","Surface water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","FORT RICHARDSON","Anchorage Municipality"
"DUCK INN","","","","200","Ground water","43187 KALIFORNSKY BEACH ROAD
SOLDOTNA, AK 99669-8261","907-262-1849","SOLDOTNA","Kenai Peninsula Borough"
"EAGLE CITY WELL","","","","152","Groundwater under influence of surface water","P.O. Box 1901
EAGLE, AK 99738","907-547-2282","EAGLE","Southeast Fairbanks Census Area"
"EAGLE LOG WELLHOUSE","","","","192","Ground water","P.O. Box 1901
EAGLE, AK 99738","907-547-2282","EAGLE","Southeast Fairbanks Census Area"
"EAGLE RIVER KINGDOM HALL","","","","163","Ground water","17693 WERRE STREET
CHUGIAK, AK 99567","907-688-9027","CHUGIAK","Anchorage Municipality"
"EAGLECREST CONDOS ASSN.","","","","120","Ground water","P.O. BOX 1718
PARK CITY, UT 84060","435-901-0131","ANCHORAGE","Anchorage Municipality"
"EAGLECREST SKI AREA","","","","771","Surface water","155 S. Seward
JUNEAU, AK 99801","907-790-2000","JUNEAU","Juneau City and Borough"
"EAST 98TH AVENUE WELL HOA","","","","76","Ground water","5061 East 98th Ave.
ANCHORAGE, AK 99507","907-441-0731","ANCHORAGE","Anchorage Municipality"
"EAST BIG LAKE MALL","","","","546","Ground water","5050 E Dunbar Dr Ste F
WASILLA, AK 99654","907-376-0119","BIG LAKE","Matanuska-Susitna Borough"
"ECHO LAKE SUPERIOR MEATS","","","","100","Ground water","P.O. Box 346
SOLDOTNA, AK 99669","907-283-9456","SOLDOTNA","Kenai Peninsula Borough"
"ECHO RANCH BIBLE CAMP - HAINES","","","","152","Ground water","PO Box 210608
AUKE BAY, AK 99821","907-789-3777","HAINES","Haines Borough"
"ECHO RANCH BIBLE CAMP - JUNEAU","","","","160","Ground water","PO Box 210608
AUKE BAY, AK 99821","907-789-3777","AUKE BAY","Juneau City and Borough"
"EDDIES FIREPLACE INN","","","","64","Ground water","P.O. BOX 69
KING SALMON, AK 99613","907-246-3435","KING SALMON","Bristol Bay Borough"
"EDGEWATER INN AND RESTAURANT","","","","45","Surface water","16707 N. Tongass Highway
KETCHIKAN, AK 99901","907-225-2752","KETCHIKAN","Ketchikan Gateway Borough"
"EEK WATER SYSTEM","","","","280","Surface water","P.O. Box 9
EEK, AK 99578","907-536-5129","EEK","Bethel Census Area"
"EGEGIK","","","","485","Ground water","PO Box 189
EGEGIK, AK 99579","907-233-2400","EGEGIK","Lake and Peninsula Borough"
"EIELSON - AIR FORCE BASE","","","","8,193","Ground water","354MDOS/SGOAB, 2630 CENTRAL AVENUE
SUITE 1M07
EIELSON AFB, AK 99702-2397","907-377-6687","EIELSON","Fairbanks North Star Borough"
"EIELSON - BIRCH LAKE RECREATION AREA","","","","100","Ground water","354MDOS/SGOAB, 2630 CENTRAL AVENUE
SUITE 1M07
EIELSON AFB, AK 99702-2397","907-377-6687","EIELSON","Fairbanks North Star Borough"
"EIELSON - FAMCAMP","","","","80","Ground water","354MDOS/SGOAB, 2630 CENTRAL AVENUE
SUITE 1M07
EIELSON AFB, AK 99702-2397","907-377-6687","EIELSON","Fairbanks North Star Borough"
"EIELSON CHURCH OF CHRIST","","","","32","Ground water","3445 Old Richardson Hwy
NORTH POLE, AK 99705","907-388-7941","NORTH POLE","Fairbanks North Star Borough"
"EKLUTNA GATE","","","","45","Ground water","330 E 76th Ave
ANCHORAGE, AK 99518","907-745-0740","CHUGIAK","Anchorage Municipality"
"EKLUTNA HEALTH CLINIC & OFFICE BUILDING","","","","28","Ground water","26339 EKLUTNA VILLAGE ROAD
CHUGIAK, AK 99567","907-688-6020","CHUGIAK","Anchorage Municipality"
"EKUK FISHERIES","","","","150","Ground water","PO Box 1150
DILLINGHAM, AK 99576","206-547-1074","DILLINGHAM","Dillingham Census Area"
"EL CAPITAN LODGE","","","","38","Surface water","PO BOX 1174
CRAIG, AK 99921","800-770-5464","CRAIG",""
"EL DORADO GOLD MINE","","","","524","Ground water","1975 DISCOVERY DR
FAIRBANKS, AK 99709","907-479-6673","FAIRBANKS","Fairbanks North Star Borough"
"ELFIN COVE","","","","320","Ground water","PO Box 1
ELFIN COVE, AK 99825","907-239-2222","ELFIN COVE","Skagway Municipality"
"ELIM WATER SUPPLY","","","","320","Surface water","P.O. Box 39009
ELIM, AK 99739","907-890-3441","ELIM","Nome Census Area"
"ELSINORE ESTATES SUBDIVISION","","","","120","Ground water","125 Evergreen Ave #201
PALMER, AK 99645","907-841-2324","PALMER","Matanuska-Susitna Borough"
"EMMONAK WATER SYSTEM","","","","820","Surface water","P.O. Box 9
EMMONAK, AK 99581","907-949-1227","EMMONAK","Wade Hampton Census Area"
"ENDICOTT - HILCORP","","","","77","Surface water purchased","3800 Centerpoint Dr, Suite 1400
ANCHORAGE, AK 99503","907-777-8417","","North Slope Borough"
"ENI PETRO OLIKTOK/OPP & NIKAITCHUQ/NOC","","","","142","Ground water","Eni US Operating Co. Inc.
3800 Centerpoint Drive, Suite 300
ANCHORAGE, AK 99503","907-685-1457","","North Slope Borough"
"ENI PETROLEUM SPY ISLAND DS","","","","25","Ground water","Eni US Operating Co. Inc.
3800 Centerpoint Drive, Suite 300
ANCHORAGE, AK 99503","907-685-1457","","North Slope Borough"
"ENI WATER HAUL TRAILER - ENI 1208","","","","120","Ground water purchased","Eni US Operating Co. Inc.
3800 Centerpoint Drive, Suite 300
ANCHORAGE, AK 99503","907-685-1457","","North Slope Borough"
"EQUESTRIAN ACRES","","","","950","Ground water","PO Box 3489
PALMER, AK 99645","907-746-6000","PALMER","Matanuska-Susitna Borough"
"ERNIE TURNER CENTER","","","","31","Ground water","Ernie Turner Center
3600 San Jeronimo Dr. #115
ANCHORAGE, AK 99508","907-793-3245","EAGLE RIVER","Anchorage Municipality"
"ESPRESSO EXPRESSIONS","","","","56","Ground water","212 W. 38th Avenue
ANCHORAGE, AK 99503-5651","907-306-5916","ANCHORAGE","Anchorage Municipality"
"ESSENTIAL ONE","","","","35","Ground water","6401 Lake Otis Parkway
ANCHORAGE, AK 99507","907-865-2309","WASILLA","Matanuska-Susitna Borough"
"EUREKA LODGE","","","","54","Groundwater under influence of surface water","HC 1, BOX 2240
GLENNALLEN, AK 99588","907-822-3808","GLENNALLEN","Valdez-Cordova Census Area"
"EVERETTS AT MAT SU RESORT","","","","355","Ground water","1850 E Bogard Road
WASILLA, AK 99654","907-357-5411","WASILLA","Matanuska-Susitna Borough"
"EXCURSION INLET CANNERY","","","","402","Surface water","1100 W EWING ST.
SEATTLE, WA 98119","206-285-6800","JUNEAU","Juneau City and Borough"
"EXIT GLACIER CABINS & SALMON BAKE","","","","124","Ground water","P.O. BOX 3151
SEWARD, AK 99664","907-224-6040","SEWARD","Kenai Peninsula Borough"
"EXIT GLACIER LODGE","","","","41","Ground water","P.O. BOX 3151
SEWARD, AK 99664","907-224-6040","SEWARD","Kenai Peninsula Borough"
"EXIT GLACIER RV PARK","","","","100","Ground water","33532 Vinewood Lane
SEWARD, AK 99664","907-224-4887","SEWARD","Kenai Peninsula Borough"
"EXXON ROLL ON/OFF, RAW/POTABLE HAUL","","","","200","Surface water purchased","ExxonMobile Alaska
3700 Centerpoint Drive, Suite 6153B
ANCHORAGE, AK 99503","907-564-3604","","North Slope Borough"
"FAA BETHEL WELL","","","","47","Ground water","3868 UNIVERSITY AVE SOUTH STE. 1
FAIRBANKS, AK 99709","907-455-5730","BETHEL","Bethel Census Area"
"FAA KING SALMON FAMILY HOUSING","","","","84","Ground water","3868 UNIVERSITY AVE SOUTH STE. 1
FAIRBANKS, AK 99709","907-455-5730","KING SALMON","Bristol Bay Borough"
"FAIRBANKS WATER COMPANY LLC","","","","325","Ground water purchased","3555 Davis Road
FAIRBANKS, AK 99709","907-378-9241","FAIRBANKS","Fairbanks North Star Borough"
"FAIRHILL CHRISTIAN SCHOOL","","","","150","Ground water","101 City Lights Blvd
FAIRBANKS, AK 99712","907-457-2167","FAIRBANKS","Fairbanks North Star Borough"
"FAIRHILL COMMUNITY CHURCH","","","","100","Ground water","101 CITY LIGHTS BLVD
FAIRBANKS, AK 99712-1604","907-457-5522","FAIRBANKS","Fairbanks North Star Borough"
"FAIRVIEW MARKET PLACE","","","","1,113","Ground water","P.O. BOX 870932
WASILLA, AK 99687","907-632-3501","WASILLA","Matanuska-Susitna Borough"
"FAITH BIBLE FELLOWSHIP","","","","361","Ground water","P. O. Box 521498
BIG LAKE, AK 99652","907-715-1732","BIG LAKE","Matanuska-Susitna Borough"
"FALSE PASS TREATMENT PLANT","","","","393","Surface water","P.O. Box 50
FALSE PASS, AK 99583","907-548-2319","FALSE PASS","Aleutians East Borough"
"FARM LOOP CHRISTIAN CENTER","","","","87","Ground water","PO BOX 893
PALMER, AK 99645","907-745-4851","PALMER","Matanuska-Susitna Borough"
"FIREWEED STATION & MIDNIGHT SUN RV PARK","","","","258","Ground water","P.O. Box 107
DENALI PARK, AK 99755","907-229-5151","HEALY","Denali Borough"
"FIRST BAPTIST CHURCH OF WASILLA","","","","203","Ground water","900 LEATHERLEAF LP
WASILLA, AK 99687","907-376-4668","WASILLA","Matanuska-Susitna Borough"
"FIRST BAPTIST CHURCH OF WILLOW","","","","25","Ground water","PO BOX  145
WILLOW, AK 99688","907-354-1853","WILLOW","Matanuska-Susitna Borough"
"FIRST PRESBYTERIAN CHURCH","","","","200","Ground water","1375 E. Bogard Rd
WASILLA, AK 99654","907-354-2941","WASILLA","Matanuska-Susitna Borough"
"FIRST STUDENT","","","","240","Ground water","6183 Mountain Heather Rd
PALMER, AK 99645","907-231-1221","WASILLA","Matanuska-Susitna Borough"
"FISHER'S FUEL","","","","409","Ground water","PO Box 165
HEALY, AK 99743","907-683-5500","HEALY","Denali Borough"
"FISHERMANS  BAR","","","","76","Ground water","PO Box 73
NAKNEK, AK 99633-0073","907-246-4252","NAKNEK","Bristol Bay Borough"
"FISHHOOK FOOD MART","","","","304","Ground water","189 E. Nelson #242
WASILLA, AK 99654","907-373-5450","WASILLA","Matanuska-Susitna Borough"
"FLOATERS","","","","48","Ground water","PO BOX 521731
BIG LAKE, AK 99652","907-232-0321","BIG LAKE","Matanuska-Susitna Borough"
"FLYING SQUIRREL BAKERY","","","","48","Ground water","PO BOX 685
TALKEETNA, AK 99676","907-733-6887","TALKEETNA","Matanuska-Susitna Borough"
"FNSB BIRCH HILL SKI LODGE","","","","500","Ground water","P.O. Box 71267
FAIRBANKS, AK 99707","907-460-0265","FAIRBANKS","Fairbanks North Star Borough"
"FNSB BIRCH HILL WARMUP BUILDING","","","","50","Ground water","P.O. Box 71267
FAIRBANKS, AK 99707","907-460-0265","FAIRBANKS","Fairbanks North Star Borough"
"FNSB- PIONEER PARK","","","","1,075","Ground water purchased","1885 Marika Street
Fairbanks North Star Borough
FAIRBANKS, AK 99709","907-459-1319","FAIRBANKS","Fairbanks North Star Borough"
"FOREST PARK TC","","","","175","Ground water","6801 Tall Spruce Drive
ANCHORAGE, AK 99502","907-201-0299","CHUGIAK","Anchorage Municipality"
"FOREVER DANCE STUDIO","","","","31","Ground water","37190 Aspenwood Court
SOLDOTNA, AK 99669","907-252-3069","SOLDOTNA","Kenai Peninsula Borough"
"FORKS ROADHOUSE REBORN","","","","130","Ground water","PO BOX 244056
ANCHORAGE, AK 99524","907-632-4238","TRAPPER CREEK","Matanuska-Susitna Borough"
"FORT KNOX MINE","","","","250","Ground water purchased","P.O. BOX 73726
FAIRBANKS, AK 99707-3726","907-490-2238","FAIRBANKS","Fairbanks North Star Borough"
"FORTY NINER HOMEOWNERS ASSOC.","","","","39","Ground water","7068 W. Knox Drive
WASILLA, AK 99623","","WASILLA","Matanuska-Susitna Borough"
"FOUR CORNERS LOUNGE","","","","33","Ground water","P.O. Box 877036
WASILLA, AK 99687","907-745-9922","WASILLA","Matanuska-Susitna Borough"
"FOUR ROYLE PARKERS BAR & REST.","","","","31","Ground water","P.O. BOX 3069
SOLDOTNA, AK 99669","907-262-4670","SOLDOTNA","Kenai Peninsula Borough"
"FOUR SEASONS TC","","","","365","Ground water","5901 E. 6th Ave. #343
ANCHORAGE, AK 99504","907-929-1884","ANCHORAGE","Anchorage Municipality"
"FOX RUN CAMPGROUND","","","","27","Ground water","P.O. Box 3312
PALMER, AK 99645","907-745-6120","PALMER","Matanuska-Susitna Borough"
"FRAZIER'S WAY BUSINESS PARK","","","","115","Ground water","16633 Ventura Blvd., Ste. 1014
ENCINO, CA 91436","818-825-5488","WASILLA","Matanuska-Susitna Borough"
"FRED M HURD COMM BLDG","","","","50","Ground water","2801 E. PALMER-WASILLA HWY
WASILLA, AK 99654","907-376-4925","WASILLA","Matanuska-Susitna Borough"
"FRONTIER ICE AND BAKERY","","","","28","Ground water","P.O. Box 407
SOLDOTNA, AK 99669","907-953-2327","SOLDOTNA","Kenai Peninsula Borough"
"FT WAINWRIGHT - MAIN POST","","","","15,868","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","FORT WAINWRIGHT","Fairbanks North Star Borough"
"FT WAINWRIGHT / DU - BLACK RAPIDS","","","","125","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT WAINWRIGHT / DU - BOLIO LK","","","","112","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT WAINWRIGHT / DU - ISB","","","","957","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT. GREELY - GMD MISSILE FAC. COMPLEX","","","","200","Ground water","P.O. Box 31310
FORT GREELY, AK 99731","907-873-4202","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT. GREELY - MAIN POST","","","","1,257","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT. GREELY / DU / ALLEN ARMY AIRFIELD","","","","60","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT. WAINWRIGHT / DU - BAX","","","","700","Ground water","P.O. Box 74040
FAIRBANKS, AK 99707","907-455-1540","DELTA JUNCTION","Southeast Fairbanks Census Area"
"FT. YUKON PUBLIC WATER SYSTEM","","","","665","Groundwater under influence of surface water","PO Box 269
FT. YUKON, AK 99740","907-662-2479","FORT YUKON","Yukon-Koyukuk Census Area"
"G A PHILLIPS S/D","","","","102","Ground water","11328 Borealis Street
ANCHORAGE, AK 99577","907-694-2065","EAGLE RIVER","Anchorage Municipality"
"GAKONA LODGE AND TRADING POST","","","","33","Ground water","P.O. Box 285
GAKONA, AK 99586","907-822-3482","GAKONA","Valdez-Cordova Census Area"
"GALENA WTP1 - CITY","","","","470","Ground water","P.O. BOX 149
GALENA, AK 99741-0149","907-656-2132","GALENA","Yukon-Koyukuk Census Area"
"GALENA WTP2 - GILA","","","","290","Ground water","P.O. BOX 149
GALENA, AK 99741","907-656-1301","GALENA","Yukon-Koyukuk Census Area"
"GAMBELL WATER SYSTEM","","","","669","Groundwater under influence of surface water","P.O. Box 189
GAMBELL, AK 99742","907-985-5112","GAMBELL","Nome Census Area"
"GATHERING PLACE, THE","","","","62","Ground water","P.O Box 1105
CHICKALOON, AK 99674","907-745-0749","CHICKALOON","Matanuska-Susitna Borough"
"GEMSTONE ESTATES","","","","75","Ground water","P.O. BOX 520777
BIG LAKE, AK 99652","907-892-2789","WASILLA","Matanuska-Susitna Borough"
"GEORGE INLET CANNERY","","","","129","Ground water","PO Box 8558
KETCHIKAN, AK 99901","907-617-1699","KETCHIKAN","Ketchikan Gateway Borough"
"GEORGE INLET LODGE","","","","49","Surface water","PO Box 8331
KETCHIKAN, AK 99901","907-228-2320","KETCHIKAN","Ketchikan Gateway Borough"
"GILPATRICK HOTEL CHITINA INC","","","","40","Ground water","PO BOX 2886
VALDEZ, AK 99686","907-823-2244","CHITINA","Valdez-Cordova Census Area"
"GIRDWOOD BREWING COMPANY","","","","50","Ground water","P.O. Box 58
GIRDWOOD, AK 99587","907-830-6982","ANCHORAGE","Anchorage Municipality"
"GIRDWOOD COMMUNITY NEEDS CENTER","","","","50","Ground water","P.O. Box 501
GIRDWOOD, AK 99587","907-783-2420","GIRDWOOD","Anchorage Municipality"
"GIRDWOOD STATION MALL - TESORO #30054","","","","400","Ground water","3450 South 344th Way, Ste. 135
AUBURN, WA 98001-5931","253-896-8749","GIRDWOOD","Anchorage Municipality"
"GIRDWOOD WATER SYSTEM","","","","2,342","Ground water","AWWU, Attn. David Persinger
3000 Arctic Blvd
ANCHORAGE, AK 99503","907-564-2799","GIRDWOOD","Anchorage Municipality"
"GIRL SCOUTS SINGING HILLS CAMP - CHUGIAK","","","","160","Ground water","3911 Turnagain Blvd East
ANCHORAGE, AK 99517","907-248-2250","CHUGIAK","Anchorage Municipality"
"GLACIER BEAR LODGE","","","","56","Ground water","P.O. BOX 303
YAKUTAT, AK 99689","907-784-3202","YAKUTAT","Yakutat City and Borough"
"GLACIER INN","","","","39","Ground water","PO Box 9
HYDER, AK 99923","250-636-9127","HYDER","Ketchikan Gateway Borough"
"GLACIER VALLEY WATER COMPANY","","","","120","Ground water","501 Nathan #4
ANCHORAGE, AK 99518","907-230-6422","GIRDWOOD","Anchorage Municipality"
"GLACIER VIEW BIBLE CHURCH","","","","60","Ground water","35455 W GLENN HWY
SUTTON, AK 99674","907-745-0526","SUTTON","Matanuska-Susitna Borough"
"GLENCAREN COURT","","","","658","Ground water","2221 MULDOON ROAD
ANCHORAGE, AK 99504","907-337-9464","ANCHORAGE","Anchorage Municipality"
"GLENN MULDOON TC","","","","354","Ground water","CIRI c/o PTP Management
2550 Denali St., Suite 500
ANCHORAGE, AK 99503","907-561-4010","ANCHORAGE","Anchorage Municipality"
"GLENNALLEN WATER WORKS","","","","365","Ground water","P.O. Box 769
GLENNALLEN, AK 99588","907-822-4420","GLENNALLEN","Valdez-Cordova Census Area"
"GMT1 TEMPORARY CAMP KUUKPIK","","","","412","Surface water","Pouch 340044
DEADHORSE, AK 99734","907-240-8924","","North Slope Borough"
"GOLD RUSH TRAIL CAMP","","","","256","Ground water","9085 Glacier hwy, Suite 301
JUNEAU, AK 99801","907-796-2201","SKAGWAY","Skagway Municipality"
"GOLDEN EAGLE SALOON","","","","52","Ground water","P.O. BOX 67
ESTER, AK 99725-0067","907-479-0809","ESTER","Fairbanks North Star Borough"
"GOLDEN HEART UTILITIES","http://www.akwater.com/water_quality.shtml ","http://www.akwater.com/water_quality.shtml ","","78,324","Ground water","P.O. Box 80370
3691 Cameron St. Suite 201
FAIRBANKS, AK 99708","907-455-0117","FAIRBANKS","Fairbanks North Star Borough"
"GOLDEN INTERNATIONAL RESTAURANT","","","","59","Ground water","PO Box 3099
SOLDOTNA, AK 99669","907-262-7862","SOLDOTNA","Kenai Peninsula Borough"
"GOLDEN NUGGET RV PARK, MALASPINA MHP","","","","600","Ground water","4100 Debarr Road
ANCHORAGE, AK 99508","907-272-1859","ANCHORAGE","Anchorage Municipality"
"GOLOVIN COMMUNITY WATER SYSTEM","","","","150","Surface water","PO BOX 62120
GOLOVIN, AK 99762-0120","907-779-2371","GOLOVIN","Nome Census Area"
"GOOD TIME CHARLIES","","","","202","Ground water","P.O. Box 605
SOLDOTNA, AK 99669","907-260-7890","SOLDOTNA","Kenai Peninsula Borough"
