"Water System Name","CCR Website","Water System Website","Water System Alias","Population Served","Source Type","System Address","Contact Phone","Cities Served","Counties Served"
"DOUGLAS CO PKS WHISTLERS BEND","","","","100","Surface water","1036 SE DOUGLAS STREET
EDDIE MONTGOMERY
ROSEBURG, OR 97470","541-440-6136","","Douglas"
"DRAIN, CITY OF","","","","1,151","Surface water","PO BOX 158
DRAIN, OR 97435","541-836-2417","","Douglas"
"DRIFT CREEK CAMP","","","","28","Ground water","22455 FINN RD
SHERIDAN, OR 97378","541-996-3978","","Lincoln"
"DRIFT CREEK LANDING","","","","35","Surface water","3783 E ALSEA HWY
WALDPORT, OR 97394","541-977-2948","","Lincoln"
"DRIFTERS MOBILE HOME PARK","","","","80","Ground water","1360 LEXINGTON DR
EAGLE POINT, OR 97524","541-826-9518","","Jackson"
"DRY CREEK AIRPARK","","","","47","Ground water","2525 PILOT DRIVE
PRINEVILLE, OR 97754","541-447-2777","","Crook"
"DUFUR SCHOOLS DIST 29","","","","50","Ground water","802 NE 5TH STREET
DUFUR, OR 97021","541-993-5917","","Wasco"
"DUFUR, CITY OF","","","","610","Ground water","PO BOX 145
DUFUR, OR 97021","541-467-2401","","Wasco"
"DUFUR, SOUTH BASIN","","","","90","Ground water","PO BOX 145
DUFUR, OR 97021","541-467-2401","","Wasco"
"DUMBECK LANE DOMESTIC WTR SUPPLY DIST","","","","250","Surface water purchased","PO BOX 490
ALBANY, OR 97321","541-917-7229","","Benton"
"DUNDEE, CITY OF","","","","3,356","Ground water","PO BOX 220
DUNDEE, OR 97115","503-538-6700","","Yamhill"
"DUNN COURT DUPLEXES","","","","88","Ground water","25030 SW PARKWAY AVE, SUITE 110
WILSONVILLE, OR 97070","503-320-0888","","Marion"
"DUPLEX VILLAGE EAST","","","","41","Ground water","3859 FISHER RD NE
SALEM, OR 97305","503-399-0591","","Marion"
"DUPLEX VILLAGE WATER SYSTEM","","","","165","Ground water","3859 FISHER RD NE
SALEM, OR 97305","503-399-0591","","Marion"
"DURANT VINEYARD TASTING ROOM","","","","100","Ground water","5430 NE BREYMAN ORCHARDS ROAD
DAYTON, OR 97114","503-687-2094","","Yamhill"
"DUTCH BROS","","","","100","Ground water","5310 BOUNTY LANE
CENTRAL POINT, OR 97502","541-665-1729","","Jackson"
"DUTCHER CREEK GOLF COURSE CH","","","","72","Ground water","4611 UPPER RIVER RD
GRANTS PASS, OR 97526","541-474-2188","","Josephine"
"DYNO NOBEL INC","","","","65","Ground water","63149 COLUMBIA RIVER HWY
DEER ISLAND, OR 97054","503-369-0773","","Columbia"
"EAGLE CRATER LAKE INN","","","","32","Ground water","PO BOX 42158
EUGENE, OR 97404","541-870-8036","","Klamath"
"EAGLE CREEK FOOD MART","","","","140","Ground water","PO BOX 460
EAGLE CREEK, OR 97022","503-637-6369","","Clackamas"
"EAGLE CREEK MOBILE ESTATES","","","","35","Ground water","21666 SE SMOKEY LN
EAGLE CREEK, OR 97022","503-318-8934","","Clackamas"
"EAGLE CREEK SALOON","","","","50","Ground water","25960 SE EAGLE CREEK RD
EAGLE CREEK, OR 97022","503-348-3885","","Clackamas"
"EAGLE CREEK SCHOOL SD 108","","","","300","Ground water","1101 N BROADWAY ST
ESTACADA, OR 97023","503-630-6871","","Clackamas"
"EAGLE CREST MOBILE HOME PARK","","","","300","Ground water","25800 EAGLE CREEK ROAD, #61
EAGLE CREEK, OR 97022","503-724-7095","","Clackamas"
"EAGLE CREST RESORT","","","","400","Ground water","1230 GOLDEN PHEASANT DRIVE
REDMOND, OR 97756","541-504-2305","","Deschutes"
"EAGLE FERN CAMP","","","","100","Ground water","37700 SE CAMP RD
ESTACADA, OR 97023","503-630-4978","","Clackamas"
"EAGLE POINT, CITY OF","","","","9,697","Surface water purchased","PO BOX 779
EAGLE POINT, OR 97524","541-621-8055","","Jackson"
"EAGLE VALLEY RV PARK","","","","60","Ground water","215 EAGLE VALLEY RD
OAKLAND, OR 97462","541-290-9120","","Douglas"
"EAST LAKE RESORT","","","","50","Ground water","PO BOX 95
LAPINE, OR 97739","541-536-2230","","Deschutes"
"EAST LAKE RV PARK","","","","50","Ground water","PO BOX 95
LAPINE, OR 97739","541-536-2230","","Deschutes"
"EAST LINN CHR ACAD VICTORY","","","","407","Ground water","36883 VICTORY DR
LEBANON, OR 97355","541-259-2324","","Linn"
"EAST YAMHILL RURAL WD","","","","90","Surface water purchased","PO BOX 611
YAMHILL, OR 97148","503-662-3551","","Yamhill"
"EASTGATE CENTER","","","","200","Ground water","33900 SE EASTGATE CIR
CORVALLIS, OR 97333","541-230-2000","","Linn"
"EASTMONT WATER COMPANY","","","","250","Ground water","PO BOX 896
BORING, OR 97009","503-622-1100","","Clackamas"
"ECHO, CITY OF","","","","715","Ground water","PO BOX 9
ECHO, OR 97826","541-376-8411","","Umatilla"
"ED STAUB & SONS - LA PINE","","","","45","Ground water","PO BOX 9
LA PINE, OR 97739","541-536-7520","","Deschutes"
"EDDYVILLE CHARTER SCHOOL","","","","200","Ground water","PO BOX 68
EDDYVILLE, OR 97343","541-875-2942","","Lincoln"
"EDEN PARK HOMEOWNERS","","","","60","Ground water","4780 CHRISTOPHER AVE SE
ALBANY, OR 97322","541-760-4321","","Linn"
"EDS FAST BREAK HWY 395 & 12TH","","","","200","Ground water","1301 ESPLANADE AVE
KLAMATH FALLS, OR 97601","541-238-4084","","Lake"
"ELDERBERRY NEHALEM WS","","","","140","Ground water","81006 GRONNEL ROAD
SEASIDE, OR 97138","503-896-8882","","Clatsop"
"ELGIN WATER DEPARTMENT","","","","1,725","Ground water","PO BOX 128
BROCK ECKSTEIN
ELGIN, OR 97827","541-437-2253","","Union"
"ELK LAKE RESORT","","","","100","Ground water","PO BOX 698
BEND, OR 97709","541-408-7378","","Deschutes"
"ELK RIVER CAMPGROUND","","","","65","Ground water","93363 ELK RIVER RD
PORT ORFORD, OR 97465","541-332-2255","","Curry"
"ELKHORN VALLEY GOLF","","","","50","Ground water","32295 N FOLK RD SE
LYONS, OR 97358","503-897-3368","","Marion"
"ELKTON, CITY OF","","","","197","Surface water","PO BOX 508
ELKTON, OR 97436","541-584-2547","","Douglas"
"ELMIRA CHURCH OF CHRIST","","","","50","Ground water","25248 FLECK RD
MIKE MCGEE
VENETA, OR 97487","541-935-1606","","Lane"
"ELMIRA HIGH/ELEMENTARY","","","","735","Ground water","88834 TERRITORIAL RD
ELMIRA, OR 97437","541-935-2253","","Lane"
"EMERALD CHRISTIAN ACADEMY","","","","130","Ground water","35582 ZEPHYR WAY
PLEASANT HILL, OR 97455","541-746-1708","","Lane"
"EMERALD VALLEY MH & RV PARK","","","","31","Ground water","1444 NW VALLEY VIEW DR
EMILY MCCURRY
ROSEBURG, OR 97471","541-637-7133","","Lane"
"EMERALD VALLEY RV PARK","","","","75","Ground water","PO BOX 21838
EUGENE, OR 97402","503-964-6871","","Marion"
"ENCHANTED FOREST","","","","658","Ground water","8462 ENCHANTED WAY SE
TURNER, OR 97392","503-510-1377","","Marion"
"ENTERPRISE, CITY OF","","","","1,985","Ground water","102 E NORTH STREET
ENTERPRISE, OR 97828","541-426-3093","","Wallowa"
"ENTRADA LODGE","","","","175","Ground water","19221 CENTURY DRIVE
BEND, OR 97702","541-382-4080","","Deschutes"
"EOLA INN","","","","100","Ground water","1265 ACACIA DR S
SALEM, OR 97302","503-585-1937","","Polk"
"ESTACADA MOBILE VILLAGE","","","","150","Ground water","PO BOX 130366
STEPHANIE ENGESETH
CARLSBAD, CA 92013-0366","760-815-3918","","Clackamas"
"ESTACADA, CITY OF","","","","3,155","Surface water","PO BOX 958
ESTACADA, OR 97023","503-630-8270","","Clackamas"
"EUGENE MOBILE VILLAGE","","","","260","Ground water","4750 FRANKLIN BLVD
EUGENE, OR 97403","541-747-2257","","Lane"
"EUGENE PREMIER RV RESORT","","","","200","Ground water","4678 ISABELLE STREET
EUGENE, OR 97402","541-505-9968","","Lane"
"EUGENE WATER & ELECTRIC BOARD","http://www.eweb.org/waterquality","","","168,000","Surface water","4200 ROOSEVELT BLVD
EUGENE, OR 97402","541-685-7153","","Lane"
"EUGENE YACHT CLUB","","","","50","Ground water","PO BOX 2751
EUGENE, OR 97402","541-321-0332","","Lane"
"EVANS CREEK CAMP RETREAT","","","","50","Ground water","36155 N FORK RD SE
LYONS, OR 97358","503-897-2447","","Marion"
"EVER FRESH FRUIT COMPANY","","","","65","Ground water","35855 SE KELSO RD
ALICEN HULL
BORING, OR 97009","503-432-6697","","Clackamas"
"EVERGREEN ACRES","","","","100","Ground water","82362 MAPLE ROAD
SEASIDE, OR 97138","971-320-0249","","Clatsop"
"EVERGREEN ELEMENTARY","","","","90","Ground water","612 SCHLADOR STREET
SILVERTON, OR 97381","503-873-5303","","Marion"
"EVERGREEN GOLF CLUB","","","","75","Ground water","11694 CHURCH ST NE
MOUNT ANGEL, OR 90305","503-845-9911","","Marion"
"EVERGREEN MEADOWS WTR IMPROV DIST","","","","70","Ground water","PO BOX 329
SHADY COVE, OR 97539","541-890-2113","","Jackson"
"EVERYONES MARKET #7","","","","350","Ground water","45602 MCKENZIE HWY
VIDA, OR 97488","541-896-3261","","Lane"
"EWING YOUNG ELEM SD 29J","","","","245","Ground water","714 EAST 6TH ST
NEWBERG, OR 97132","503-554-5022","","Yamhill"
"EXCALIBUR VILLAGE","","","","180","Ground water","PO BOX 451
LAKE OSWEGO, OR 97034","503-636-0424","","Clackamas"
"EZ ORCHARDS","","","","220","Ground water","5504 HAZELGREEN ROAD NE
JOHN ZIELINSKI
SALEM, OR 97305","503-393-1506","","Marion"
"EZ TRIP #1232","","","","150","Ground water","33380 SE HWY 34
DANIELLE BREEDLOVE
ALBANY, OR 97321","541-928-1723","","Linn"
"FAIRVIEW CHRISTIAN CHURCH","","","","43","Ground water","35100 GOLTRA ROAD SE
ALBANY, OR 97322","541-974-2484","","Linn"
"FAIRVIEW WATER DISTRICT","","","","1,540","Ground water","403 MAROLF LOOP ROAD
TILLAMOOK, OR 97141","503-842-4333","","Tillamook"
"FAIRVIEW, CITY OF","","","","9,176","Ground water","1300 NE VILLAGE ST
FAIRVIEW, OR 97024","503-969-6449","","Multnomah"
"FAITH HOPE & CHARITY WINERY","","","","25","Ground water","70450 NW LOWER VALLEY DRIVE
TERREBONNE, OR 97760","541-350-5384","","Deschutes"
"FALCON COVE BEACH WD","","","","200","Ground water","79387 RAY BROWN ROAD
ARCH CAPE, OR 97102","503-436-0146","","Tillamook"
"FALCON HEIGHTS","","","","559","Ground water","PO BOX 127
KLAMATH FALLS, OR 97601","541-892-1572","","Klamath"
"FALL CREEK CHRISTIAN CHURCH","","","","35","Ground water","38301 JASPER LOWELL RD
FALL CREEK, OR 97438","541-747-8236","","Lane"
"FALL CREEK FARM AND NURSERY","","","","120","Ground water","39318 JASPER-LOWELL ROAD
LOWELL, OR 97452","541-521-0929","","Lane"
"FALL CREEK MARKET","","","","200","Ground water","39074 JASPER LOWELL RD
FALL CREEK, OR 97438","541-746-3068","","Lane"
"FALL CREEK WATER DISTRICT","","","","50","Ground water","115 YATES RD
ALSEA, OR 97324","541-487-4066","","Lincoln"
"FALLS CITY, CITY OF","","","","1,000","Surface water","299 MILL ST
FALLS CITY, OR 97344","503-787-3631","","Polk"
"FARMERS MARKET","","","","75","Ground water","4880 S PACIFIC HWY
PHOENIX, OR 97535","541-535-1322","","Jackson"
"FARMINGTON VIEW ELEM SD 1J","","","","340","Ground water","4901 SE WITCH HAZEL RD
HILLSBORO, OR 97123","971-246-1045","","Washington"
"FAST BREAK MARKET","","","","200","Surface water purchased","1203 CENTURY DRIVE NE
ALBANY, OR 97321","541-967-7837","","Linn"
"FED EX - HERMISTON","","","","80","Ground water","28564 WESTPORT LN
HERMISTON, OR 97838","541-567-4042","","Umatilla"
"FERN RIDGE MARKET","","","","350","Ground water","27359 CLEAR LAKE RD
EUGENE, OR 97402","541-689-0978","","Lane"
"FERN RIDGE MIDDLE SCHOOL","","","","430","Ground water","88834 TERRITORIAL RD
ELMIRA, OR 97437","541-935-2253","","Lane"
"FERN RIDGE SHORES","","","","275","Ground water","30086 FEDERAL LANE
EUGENE, OR 97402","541-342-1718","","Lane"
"FERN VALLEY ESTATES IMPR DIST","","","","135","Ground water","2675 DAVID LN
MEDFORD, OR 97504","541-840-0612","","Jackson"
"FERNDALE ELEMENTARY","","","","250","Ground water","1020 S MILL STREET
MILTON-FREEWATER, OR 97862","541-314-3608","","Umatilla"
"FERNHILL COMMUNITY WTR SYSTEM","","","","300","Surface water purchased","PO BOX 744
ASTORIA, OR 97103","503-325-8660","","Clatsop"
"FERNRIDGE MOBILE ESTATES","","","","250","Ground water","27645 SNYDER ROAD
JUNCTION CITY, OR 97448","541-689-8237","","Lane"
"FIDDLERS GREEN","","","","100","Ground water","91292 HWY 99 N
EUGENE, OR 97402","541-689-8464","","Lane"
"FIR GROVE ELEMENTARY","","","","140","Ground water","3610 GRAND PRAIRIE RD SE
ALBANY, OR 97322","541-967-4513","","Benton"
"FIR GROVE HOMEOWNERS ASSN","","","","450","Surface water purchased","1323 SE FIR GROVE LOOP
HILLSBORO, OR 97123","503-704-5547","","Washington"
"FIR GROVE MOBILE COURT","","","","108","Ground water","16420 MCGILLIVRAY, SUITE 103, PMB 452
VANCOUVER, WA 98683","360-606-6404","","Linn"
"FIR POINT BIBLE CONFERENCE","","","","150","Surface water","760 FIR POINT LN
KENNY GRAY
GLENDALE, OR 97442","541-832-2202","","Douglas"
"FIR RIDGE CAMPGROUND","","","","21","Ground water","4141 CLEM RD UNIT 18
BLODGETT, OR 97325","541-453-4664","","Lincoln"
"FIR VIEW WATER COMPANY","","","","163","Ground water","4175 NW RIDGECREST AVE
ALBANY, OR 97321","541-926-6792","","Benton"
"FIREHOUSE CABARET","","","","75","Ground water","5782 PORTLAN RD NE
SALEM, OR 97305","503-393-4782","","Marion"
"FIRESIDE CENTER","","","","30","Ground water","37936 SE GORDON CRK RD
CORBETT, OR 97019","503-695-2418","","Multnomah"
"FIRST BAPTIST CHURCH OF BROWNSVILLE","","","","45","Ground water","PO BOX 537
DAVE EZELL
BROWNSVILLE, OR 97327","541-760-9471","","Linn"
"FIRST STOP MART","","","","550","Ground water","85713 HWY 11
MILTON FREEWATER, OR 97862","541-558-9411","","Umatilla"
"FISCHERS PLACE MHP","","","","125","Ground water","33772 NE KERN COURT
SCAPPOOSE, OR 97056","503-369-9995","","Malheur"
"FISH LAKE RESORT","","","","100","Ground water","PO BOX 990
EAGLE POINT, OR 97524","541-949-8500","","Jackson"
"FISHHAWK LAKE RESERVE AND COMMUNITY","","","","350","Surface water","9997 BEACH DRIVE
BIRKENFELD, OR 97016","503-755-2132","","Columbia"
"FLEMING MIDDLE SCHOOL","","","","412","Ground water","126 RINGUETTE STREET
GRANTS PASS, OR 97527","541-476-6304","","Josephine"
"FLORENCE, CITY OF","","","","8,850","Ground water","250 HWY 101
FLORENCE, OR 97439","541-997-3437","","Lane"
"FLYCASTERS RV PARK","","","","25","Ground water","P.O. BOX 1135
SHADY COVE, OR 97539","541-878-2749","","Jackson"
"FLYING EAGLE MARKET & VIDEO","","","","100","Ground water","14420 HWY 62
EAGLE POINT, OR 97524","541-826-4360","","Jackson"
"FLYING K TRAILER RANCH","","","","96","Ground water","PO BOX 3285
LA GRANDE, OR 97850","541-403-1115","","Union"
"FOLEY LAKES MOBILE HOME PARK","","","","300","Ground water","4109 CHENOWITH RD
THE DALLES, OR 97058","541-296-5141","","Wasco"
"FOOTS CREEK DELI MART","","","","75","Ground water","1030 N RIVERSIDE AVE
MEDFORD, OR 97501","541-582-3339","","Jackson"
"FORDICE WATER SYSTEM","","","","36","Ground water","PO BOX 653
HERMISTON, OR 97838","541-567-2122","","Umatilla"
"FORDYCE FARM","","","","40","Ground water","7023 SUNNYVIEW ROAD
SALEM, OR 97305","503-409-5805","","Marion"
"FOREST GROVE, CITY OF","","","","23,080","Surface water","PO BOX 326
FOREST GROVE, OR 97116","503-992-3259","","Washington"
"FOREST HAVEN SUBDIVISION","","","","165","Ground water","15693 S FAWN VIEW LANE
MOLALLA, OR 97038","503-829-2810","","Clackamas"
"FOREST HILLS GOLF COURSE","","","","180","Ground water","36260 SW TONGUE LANE
CORNELIUS, OR 97113","503-357-3347","","Washington"
"FOREST PARK MOBILE VILLAGE","","","","85","Ground water","18830 S HWY 99E SP #44
OREGON CITY, OR 97045","971-570-4785","","Clackamas"
"FOREST RIVER HARRISBURG","","","","120","Ground water","30086 FEDERAL LN
EUGENE, OR 97402-9763","541-342-1718","","Linn"
"FORT HOSKINS PARK","","","","25","Ground water","360 SW AVERY AVE
CORVALLIS, OR 97333","541-766-6026","","Benton"
"FORT KLAMATH MUSEUM","","","","50","Ground water","1451 MAIN ST
KLAMATH FALLS, OR 97601","541-883-4208","","Klamath"
"FORT VANNOY ELEMENTARY","","","","399","Ground water","126 RINGUETTE STREET
GRANTS PASS, OR 97527","541-476-6304","","Josephine"
"FORTUNE BRANCH MOBILE VILLAGE","","","","80","Ground water","P.O.BOX 1486
MYRTLE CREEK, OR 97457","775-475-0198","","Douglas"
"FORUM SALEM CAMPUS","","","","600","Ground water","3180 22ND ST SE
SALEM, OR 97302","503-485-9032","","Marion"
"FOSSIL, CITY OF","","","","470","Ground water","PO BOX 467
FOSSIL, OR 97830","541-763-2698","","Wheeler"
"FOSTER LAKE MARKET","","","","250","Ground water","5401 HWY 20
SWEET HOME, OR 97386","541-367-5560","","Linn"
"FOUR SEASONS MHP","","","","100","Ground water","22648 NELSON ROAD
BEND, OR 97701","541-788-5103","","Deschutes"
"FOX HOLLOW ESTATES WATER CORP","","","","26","Ground water","6438 MAHALO DR SE
SALEM, OR 97301","503-362-5620","","Marion"
"FOX RIDGE WATER CO","","","","60","Ground water","12475 BAKER CREEK RD
MCMINNVILLE, OR 97128","503-474-7069","","Yamhill"
"FRANK LUMBER CO INC","","","","106","Ground water","PO BOX 79
MILL CITY, OR 97360","503-897-2371","","Linn"
"FRERES LUMBER COMPANY","","","","200","Ground water","PO BOX 276
LYONS, OR 97358","503-859-4228","","Linn"
"FRUITDALE HEIGHTS WATER CO","","","","70","Ground water","PO BOX 5002
GRANTS PASS, OR 97527","541-761-9255","","Josephine"
"FRUITDALE TRAILER PARK","","","","50","Ground water","1275 ROGUE RIVER HWY OFFICE
GRANTS PASS, OR 97527","541-476-4636","","Josephine"
"FRUITLAND ELEMENTARY SD 24J","","","","70","Ground water","3630 STATE ST
SALEM, OR 97301","503-399-3070","","Marion"
"FRY FOODS","","","","280","Ground water","602 STANTON BLVD
ONTARIO, OR 97914","541-881-1220","","Malheur"
"FURIOSO VINEYARDS","","","","25","Ground water","8415 WORDAN HILL ROAD
DUNDEE, OR 97115","503-538-3413","","Yamhill"
"G H2O INC","","","","65","Ground water","PO BOX 664
HINES, OR 97738","541-589-0688","","Harney"
"G STREET FIT CLUB","","","","100","Ground water","1960 SW G STREET
GRANTS PASS, OR 97526","541-474-9412","","Josephine"
"G3 SPORTS AND FITNESS","","","","25","Ground water","4661 NW ROSEMARIE PL
CORVALLIS, OR 97330","541-207-3508","","Benton"
"GALES CREEK CAMP","","","","360","Ground water","6950 SW HAMPTON ST SUITE 242
TIGARD, OR 97223","503-968-2267","","Washington"
"GALES CREEK SHELL & GROCERY","","","","600","Ground water","2801 3RD ST
TILLAMOOK, OR 97141","503-842-2172","","Washington"
"GALICE RESORT","","","","500","Surface water","PO BOX 99
MERLIN, OR 97532","541-476-3818","","Josephine"
"GARDEN PLAZA MOTEL","","","","35","Ground water","525 NE 6th St
GRANTS PASS, OR 97526","541-479-4991","","Josephine"
"GARDEN VALLEY WATER ASSOCIATION","","","","30","Surface water","58475 LITTLE CREEK DRIVE
COQUILLE, OR 97423","541-294-8754","","Coos"
"GARIBALDI WATER SYSTEM","","","","797","Ground water","206 7TH AVE
NICK THEOHARISG
GARIBALDI, OR 97188","503-322-0217","","Tillamook"
"GASTON, CITY OF","","","","625","Surface water purchased","PO BOX 129
GASTON, OR 97119","503-985-3340","","Washington"
"GATEHOUSE PIZZA","","","","125","Ground water","PO BOX 687
PLEASANT HILL, OR 97455","419-388-9342","","Lane"
"GATES, CITY OF","","","","490","Surface water","101 SORBIN AVENUE WEST
GATES, OR 97346","503-897-2669","","Marion"
"GATEWAY CHRISTIAN FELLOWSHIP","","","","75","Ground water","4335 WILLIAMS HWY
GRANTS PASS, OR 97527","541-476-5182","","Josephine"
"GATHERING TOGETHER FARMS","","","","50","Ground water","25159 GRANGE HALL RD
PHILOMATH, OR 97370","541-929-4273","","Benton"
"GEARHART WATER DEPARTMENT","","","","1,465","Surface water purchased","PO BOX 2510
698 PACIFIC WAY
GEARHART, OR 97138","503-738-5501","","Clatsop"
"GEORGIA PACIFIC CO LLC WAUNA","","","","700","Surface water","92326 TAYLORVILLE ROAD
CLATSKANIE, OR 97016","503-455-3248","","Clatsop"
"GERBER WATER SYSTEM","","","","100","Ground water","2795 ANDERSON AVE BLDG #25
KLAMATH FALLS, OR 97603","541-274-1318","","Klamath"
"GERVAIS WATER DEPARTMENT","","","","2,250","Ground water","PO BOX 329
GERVAIS, OR 97026","503-792-4915","","Marion"
"GILCHRIST WATER SYSTEM LLC","","","","440","Ground water","PO BOX 637
GILCHRIST, OR 97737","541-410-9516","","Klamath"
"GINGERICH FARMS","","","","25","Ground water","PO BOX 910
CANBY, OR 97013","503-651-3742","","Clackamas"
"GLADSTONE, CITY OF","","","","12,000","Surface water purchased","525 PORTLAND AVE
GLADSTONE, OR 97027","503-656-7957","","Clackamas"
"GLENDALE, CITY OF","","","","872","Surface water","PO BOX 155
CAVE JUNCTION, OR 97523","541-415-1117","","Douglas"
"GLENMORRIE COOPERATIVE ASSN","","","","250","Ground water","PO BOX 451
LAKE OSWEGO, OR 97034","503-636-0424","","Clackamas"
"GLENWOOD ACRES HOMEOWNERS","","","","75","Ground water purchased","PO BOX 2968
LA PINE, OR 97739","541-536-5884","","Deschutes"
"GLIDE WATER ASSOCIATION","","","","1,200","Surface water","PO BOX 384
GLIDE, OR 97443","541-496-3614","","Douglas"
"GNR WATER DISTRICT","","","","60","Surface water purchased","PO BOX 1981
SANDY, OR 97055","503-806-4734","","Clackamas"
"GOAT MOUNTAIN PUBLIC HOUSE","","","","50","Ground water","23788 S. HIGHWAY 211
COLTON, OR 97017","541-420-9819","","Clackamas"
"GOBLE WATER ASSOCIATION","","","","85","Ground water","PO BOX 937
RAINIER, OR 97048","503-556-8582","","Columbia"
"GOEBELS COUNTRY STORE","","","","25","Surface water purchased","PO BOX 92
EAGLE POINT, OR 97524","830-499-1266","","Jackson"
"GOLD BEACH, CITY OF","","","","3,000","Groundwater under influence of surface water","29592 ELLENSBURG AVE
GOLD BEACH, OR 97444","541-247-7459","","Curry"
"GOLD HILL MOBILE HOME PARK","","","","70","Ground water","3308 EL COMINO AVENUE SUITE 300 ROOM 608
LAURIE MOORE
SACRAMENTO, CA 95821","951-505-7450","","Jackson"
"GOLD HILL, CITY OF","","","","1,284","Surface water","PO BOX 308
GOLD HILL, OR 97525","541-415-1117","","Jackson"
"GOLD N ROGUE KOA CAMPGROUND","","","","25","Ground water","PO BOX 320
GOLD HILL, OR 97525","541-855-7710","","Jackson"
"GOLDEN ENTERPRISES","","","","500","Ground water","11105 SE CLAIR LANE
DAYTON, OR 97114","503-550-7349","","Yamhill"
"GOLDEN SPIKE MOTEL","","","","30","Ground water","14850 NE SANDY BLVD
PORTLAND, OR 97230","503-253-2152","","Multnomah"
"GOLF MOBILE CITY","","","","40","Ground water","73-1222 KAUILANIAKEA DR
KAILUA-KONA, HI 96740","808-345-4100","","Malheur"
"GOVERNMENT CAMP WATER SYSTEM","","","","200","Ground water","PO BOX 67
GOVERNMENT CAMP, OR 97028","503-260-1342","","Clackamas"
"GP ENERGY","","","","72","Ground water","2520 FOOTHILL BLVD
GRANTS PASS, OR 97526","541-660-9810","","Josephine"
"GRACE BAPTIST CHURCH","","","","95","Ground water","PO BOX 1469
ROGUE RIVER, OR 97537","541-582-3708","","Jackson"
"GRACE BIBLE CHURCH","","","","50","Ground water","PO BOX 2289
GRANTS PASS, OR 97528","541-479-1863","","Josephine"
"GRACE BIBLE FELLOWSHIP","","","","42","Ground water","33990 MCFARLAND RD
TANGENT, OR 97389","541-924-0270","","Linn"
"GRAN MORAINE WINERY","","","","30","Surface water purchased","13642 NW RIVERVIEW DRIVE
PORTLAND, OR 97231-2200","855-831-6631","","Yamhill"
"GRAND PRAIRIE WATER SUPPLY CO","","","","110","Ground water","4241 SE 39TH AVE
ALBANY, OR 97321","541-926-1081","","Linn"
"GRAND RONDE COMMUNITY WTR ASSN","","","","2,500","Ground water","PO BOX 253
GRAND RONDE, OR 97347","503-879-5624","","Polk"
"GRANDVIEW MOBILE HOME PARK","","","","99","Ground water","30086 FEDERAL LANE
EUGENE, OR 97402","541-342-1718","","Lane"
"GRANTS PASS COMMUNITY CHURCH","","","","60","Ground water","3191 RUSSELL RD
GRANTS PASS, OR 97526","541-956-9303","","Josephine"
"GRANTS PASS GOLF CLUB/RESTAURT","","","","250","Ground water","230 ESPY RD
GRANTS PASS, OR 97527","541-476-0849","","Josephine"
"GRANTS PASS KOA - JUMPOFF JOE CREEK","","","","60","Ground water","699 JUMPOFF JOE CREEK RD
RON BEMIS
GRANTS PASS, OR 97526","541-659-6746","","Josephine"
"GRANTS PASS MOBILE HOME PARK LLC","","","","100","Ground water","1938 MARYLAND AVENUE #15
ROBERT HAMPTON
MYRTLE POINT, OR 97458","417-342-0534","","Jackson"
"GRANTS PASS MOOSE LODGE #2454","","","","50","Ground water","330 MERLIN AVE
MERLIN, OR 97532","217-853-6375","","Josephine"
"GRANTS PASS OVERNIGHTER","","","","50","Ground water","5941 HIGHLAND AVE
GRANTS PASS, OR 97526","541-479-7289","","Josephine"
"GRANTS PASS SDA SCHOOL","","","","75","Ground water","2250 NW HEIDI LN
GRANTS PASS, OR 97526","541-479-2293","","Josephine"
"GRANTS PASS, CITY OF","","","","37,088","Surface water","101 NW A ST
GRANTS PASS, OR 97526","541-450-6117","","Josephine"
"GRASS VALLEY WATER SYSTEM","","","","170","Ground water","PO BOX 191
NEIL PATTEE/WALTER GRZESZCZYK
GRASS VALLEY, OR 97029","541-333-2434","","Sherman"
"GRAY & COMPANY","","","","45","Ground water","17100 SE PALMER CREEK RD
DAYTON, OR 97114-8045","503-864-2252","","Yamhill"
"GREEN ACRES","","","","49","Ground water","PO BOX 8
IRRIGON, OR 97844","541-481-2205","","Morrow"
"GREEN ACRES ELEM","","","","350","Ground water","485 S 5TH STREET
LEBANON, OR 97355","541-451-8546","","Linn"
"GREEN ACRES MHP - UMATILLA CO","","","","200","Ground water","2685 LEXINGTON TERRACE
WEST LINN, OR 97068","503-722-2999","","Umatilla"
"GREEN ACRES RV PARK","","","","120","Ground water","7777 S HWY 97 #54
REDMOND, OR 97756","541-749-8589","","Deschutes"
"GREEN DIAMOND RESOURCE CO","","","","50","Ground water","6410 HWY 66
KLAMATH FALLS, OR 97601","541-885-4878","","Klamath"
"GREEN MEADOWS WTR CORPORATION","","","","95","Ground water","43543 SW MEADOW DRIVE
PENDLETON, OR 97801","541-310-0507","","Umatilla"
"GREEN OAKS PARK LLC","","","","165","Ground water","2243 BANYONWOOD AVE
CRAIG & KELLE SCHOTT
SALEM, OR 97304","503-551-0339","","Marion"
"GREEN SPRINGS INN","","","","75","Ground water","696 SISKIYOU BLVD #1
ASHLAND, OR 97520","541-890-6435","","Jackson"
"GREEN VILLA FARMS","","","","50","Ground water","PO BOX 37
INDEPENDENCE, OR 97351","503-838-3475","","Polk"
"GRESHAM, CITY OF","","","","73,932","Surface water purchased","1333 NW EASTMAN PARKWAY
GRESHAM, OR 97030","503-618-2687","","Multnomah"
